prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the child brought us the machine .,BRING,THE,to,a soldier promised me a pie .,PROMISE,A,to,-44.33567428588867,-36.955055236816406,-45.24509048461914,-36.37116622924805
the attorney brought him the chicken .,BRING,THE,to,a mayor promised me a tea .,PROMISE,A,to,-49.2764892578125,-44.41814804077149,-51.09685134887695,-44.104530334472656
the king brought them the iron .,BRING,THE,to,a chief promised us a salad .,PROMISE,A,to,-53.60882568359375,-46.76451110839844,-52.25407791137695,-44.726261138916016
the partner brought us the juice .,BRING,THE,to,a professor promised you a salad .,PROMISE,A,to,-46.28415298461914,-42.25854110717773,-47.06128692626953,-40.4646110534668
the hero brought them the bowl .,BRING,THE,to,an aunt promised him a tea .,PROMISE,A,to,-42.60606002807617,-38.28443908691406,-43.16353225708008,-37.98589706420898
the princess brought you the juice .,BRING,THE,to,a writer promised us a coffee .,PROMISE,A,to,-42.88590240478516,-38.25884628295898,-44.64020538330078,-36.39250564575195
a princess brought me an instrument .,BRING,A,to,the physician promised you the chocolate .,PROMISE,THE,to,-44.428131103515625,-41.84185028076172,-44.97902297973633,-40.878055572509766
a doctor brought you a machine .,BRING,A,to,the writer promised it the coffee .,PROMISE,THE,to,-43.97995376586914,-42.81792449951172,-45.996826171875,-42.66518783569336
an attorney brought him a card .,BRING,A,to,the friend promised you the chocolate .,PROMISE,THE,to,-43.035430908203125,-41.46134185791016,-43.75480270385742,-41.14173889160156
a guy brought me a meal .,BRING,A,to,the bishop promised you the coffee .,PROMISE,THE,to,-42.52281951904297,-39.433441162109375,-45.89305114746094,-41.00087738037109
a guest brought me a juice .,BRING,A,to,the husband promised you the plate .,PROMISE,THE,to,-41.71013259887695,-39.47551345825195,-42.1800422668457,-39.472923278808594
a brother brought them a ball .,BRING,A,to,the lady promised me the meal .,PROMISE,THE,to,-38.73567199707031,-35.55818176269531,-38.453575134277344,-35.324684143066406
an aunt brought you a beer .,BRING,A,to,the princess promised them the chicken .,PROMISE,THE,to,-41.05584335327149,-39.44564056396485,-44.13958740234375,-39.85846710205078
an aunt brought them a pie .,BRING,A,to,the sheriff promised you the beer .,PROMISE,THE,to,-40.73607635498047,-38.6433219909668,-41.19243621826172,-36.86285781860352
an aunt brought her a coffee .,BRING,A,to,the physician promised them the juice .,PROMISE,THE,to,-41.37003707885742,-40.21479415893555,-45.20220565795898,-42.031883239746094
a doctor brought me a machine .,BRING,A,to,the worker promised them the candy .,PROMISE,THE,to,-41.45608139038086,-40.00768280029297,-42.581642150878906,-39.57526016235352
a wife brought us a bottle .,BRING,A,to,the doctor promised me the jacket .,PROMISE,THE,to,-38.21487045288086,-34.45687484741211,-39.1068115234375,-33.9335823059082
a worker brought it a cup .,BRING,A,to,the singer promised you the salad .,PROMISE,THE,to,-44.18699645996094,-42.698997497558594,-44.17143630981445,-41.7312126159668
a parent brought it a key .,BRING,A,to,the man promised you the candy .,PROMISE,THE,to,-37.133182525634766,-35.46168518066406,-37.29084396362305,-34.82628631591797
a scientist brought us a coffee .,BRING,A,to,the employee promised you the beer .,PROMISE,THE,to,-41.45619201660156,-39.25408554077149,-43.736961364746094,-39.25273895263672
a captain brought you a card .,BRING,A,to,the kid promised us the tea .,PROMISE,THE,to,-44.3022346496582,-41.633522033691406,-42.56771469116211,-38.02767181396485
a priest brought him a newspaper .,BRING,A,to,the employee promised them the beer .,PROMISE,THE,to,-44.64363098144531,-42.03996276855469,-44.72840881347656,-41.040340423583984
a champion brought me a salad .,BRING,A,to,the employee promised it the juice .,PROMISE,THE,to,-43.63594055175781,-40.83290481567383,-44.83631896972656,-40.28761291503906
an adult brought me a cigarette .,BRING,A,to,the priest promised us the coffee .,PROMISE,THE,to,-40.06821441650391,-36.66069793701172,-40.61515426635742,-35.81871795654297
an aunt brought you a beer .,BRING,A,to,the princess promised them the tea .,PROMISE,THE,to,-40.83583068847656,-38.501121520996094,-44.00452423095703,-38.93177032470703
a wife brought us a juice .,BRING,A,to,the employer promised them the tea .,PROMISE,THE,to,-38.72338485717773,-37.87493515014648,-39.20174026489258,-36.7473258972168
a sheriff brought him a bowl .,BRING,A,to,the author promised me the anchor .,PROMISE,THE,to,-47.53877639770508,-43.54002380371094,-46.9178581237793,-42.710487365722656
a pilot brought him a cheese .,BRING,A,to,the buddy promised me the beer .,PROMISE,THE,to,-41.64352035522461,-40.3780403137207,-44.25069427490234,-40.16499328613281
a guest brought you a juice .,BRING,A,to,the teacher promised her the bag .,PROMISE,THE,to,-36.93696594238281,-35.10842514038086,-39.70855331420898,-35.501216888427734
an attorney brought him a guitar .,BRING,A,to,the actor promised you the box .,PROMISE,THE,to,-42.28227996826172,-39.03258514404297,-42.75529861450195,-38.22623062133789
a reader brought us a box .,BRING,A,to,the teacher promised me the candy .,PROMISE,THE,to,-38.39155197143555,-34.984100341796875,-37.80739974975586,-33.481449127197266
the uncle drew me the iron .,DRAW,THE,for,an adult promised them a chicken .,PROMISE,A,to,-45.94557571411133,-40.210697174072266,-43.88240051269531,-37.61585998535156
the chief drew it the coat .,DRAW,THE,for,a friend promised you a pot .,PROMISE,A,to,-40.21637344360352,-36.32112503051758,-40.44526290893555,-36.517189025878906
the cop drew us the engine .,DRAW,THE,for,an opponent promised you a juice .,PROMISE,A,to,-52.85255813598633,-47.825340270996094,-49.79467010498047,-45.07519912719727
the actor drew you the key .,DRAW,THE,for,a buddy promised us a newspaper .,PROMISE,A,to,-49.195068359375,-44.48514938354492,-47.89124298095703,-41.77950286865234
the mother drew you the bowl .,DRAW,THE,for,an opponent promised me a coffee .,PROMISE,A,to,-46.36153793334961,-40.17057418823242,-47.367950439453125,-39.41958618164063
the mayor drew him the engine .,DRAW,THE,for,a wife promised them a meal .,PROMISE,A,to,-42.77885437011719,-37.271766662597656,-40.25579071044922,-35.1661491394043
the guy drew it the card .,DRAW,THE,for,a parent promised you a jacket .,PROMISE,A,to,-48.29597854614258,-44.05331802368164,-48.03754806518555,-43.67549896240234
the uncle drew them the bowl .,DRAW,THE,for,a soldier promised us a flower .,PROMISE,A,to,-44.58721923828125,-39.4581184387207,-41.78474426269531,-36.683685302734375
the princess drew you the coat .,DRAW,THE,for,a sheriff promised him an engine .,PROMISE,A,to,-49.11082077026367,-45.3174934387207,-48.495452880859375,-43.29621124267578
the minister drew me the bottle .,DRAW,THE,for,a friend promised her a beer .,PROMISE,A,to,-39.104583740234375,-33.60611343383789,-37.0941162109375,-29.208154678344727
the guy drew me the iron .,DRAW,THE,for,a lady promised you a tea .,PROMISE,A,to,-45.17657852172852,-40.25444030761719,-41.17981719970703,-35.626304626464844
the cousin drew you the glass .,DRAW,THE,for,an attorney promised me a beer .,PROMISE,A,to,-44.19068908691406,-39.0996322631836,-44.2269287109375,-37.13810729980469
the wife drew him the computer .,DRAW,THE,for,a cop promised it a salad .,PROMISE,A,to,-49.446083068847656,-45.60243988037109,-47.89569091796875,-43.60716247558594
the cousin drew me the glass .,DRAW,THE,for,a partner promised her a chocolate .,PROMISE,A,to,-47.88229370117188,-41.77915191650391,-45.735294342041016,-38.51220703125
the manager drew us the key .,DRAW,THE,for,a secretary promised me a meal .,PROMISE,A,to,-43.59663772583008,-37.606746673583984,-42.693660736083984,-34.34360122680664
the boy drew them the cup .,DRAW,THE,for,an actor promised you a coffee .,PROMISE,A,to,-48.04130554199219,-43.18410110473633,-46.613765716552734,-40.70671844482422
the actor drew me the newspaper .,DRAW,THE,for,a president promised it a tea .,PROMISE,A,to,-53.79282760620117,-50.22637939453125,-51.31259536743164,-47.16172790527344
the scientist drew you the key .,DRAW,THE,for,an uncle promised him a cigarette .,PROMISE,A,to,-45.2255744934082,-39.915340423583984,-45.85104751586914,-38.94717025756836
the prince drew him the computer .,DRAW,THE,for,a sheriff promised us a coffee .,PROMISE,A,to,-50.314640045166016,-42.928524017333984,-46.941673278808594,-39.940547943115234
the writer drew you the anchor .,DRAW,THE,for,a soldier promised me a pie .,PROMISE,A,to,-44.62245178222656,-40.1111946105957,-44.34096908569336,-38.04003143310547
the soldier drew you the knife .,DRAW,THE,for,a mayor promised me a tea .,PROMISE,A,to,-48.04874801635742,-43.40085220336914,-48.88878631591797,-41.72161102294922
the aunt drew you the cigarette .,DRAW,THE,for,a chief promised us a salad .,PROMISE,A,to,-49.66994094848633,-42.704627990722656,-49.777809143066406,-41.3485107421875
the mother drew him the guitar .,DRAW,THE,for,a professor promised you a salad .,PROMISE,A,to,-51.7934455871582,-45.41020584106445,-49.13101959228516,-42.82740020751953
the parent drew you the iron .,DRAW,THE,for,an aunt promised him a tea .,PROMISE,A,to,-43.93844604492188,-40.05624771118164,-42.77144241333008,-37.74469757080078
the child drew them the gun .,DRAW,THE,for,a writer promised us a coffee .,PROMISE,A,to,-46.53828811645508,-41.70200347900391,-46.98543930053711,-39.55895233154297
an employee drew him a button .,DRAW,A,for,the physician promised you the chocolate .,PROMISE,THE,to,-45.64289855957031,-43.76588439941406,-45.53125762939453,-43.01556396484375
an uncle drew him a cup .,DRAW,A,for,the writer promised it the coffee .,PROMISE,THE,to,-39.35358047485352,-38.412845611572266,-38.51549911499024,-36.94609069824219
a partner drew me a jacket .,DRAW,A,for,the friend promised you the chocolate .,PROMISE,THE,to,-43.665645599365234,-40.07587432861328,-42.0755615234375,-37.40745544433594
a minister drew me a bowl .,DRAW,A,for,the bishop promised you the coffee .,PROMISE,THE,to,-40.95882034301758,-37.93484115600586,-40.3471794128418,-36.54431915283203
a cousin drew them a wire .,DRAW,A,for,the husband promised you the plate .,PROMISE,THE,to,-42.67515182495117,-40.281837463378906,-43.11334228515625,-40.60357666015625
a soldier drew you a jacket .,DRAW,A,for,the lady promised me the meal .,PROMISE,THE,to,-38.81192398071289,-36.45240020751953,-41.116676330566406,-35.843299865722656
an adult drew you a machine .,DRAW,A,for,the princess promised them the chicken .,PROMISE,THE,to,-40.4391975402832,-39.132083892822266,-42.78667831420898,-40.88189697265625
a cousin drew us a pot .,DRAW,A,for,the sheriff promised you the beer .,PROMISE,THE,to,-42.28703689575195,-39.06821441650391,-41.89329528808594,-37.88280487060547
a hero drew me a cup .,DRAW,A,for,the physician promised them the juice .,PROMISE,THE,to,-46.06449508666992,-43.33460998535156,-46.80454635620117,-43.42106628417969
a winner drew him a guitar .,DRAW,A,for,the worker promised them the candy .,PROMISE,THE,to,-41.785888671875,-40.99172592163086,-43.80329513549805,-41.94528579711914
a champion drew you a cigarette .,DRAW,A,for,the doctor promised me the jacket .,PROMISE,THE,to,-41.738914489746094,-39.0239486694336,-42.14720916748047,-37.18140411376953
a partner drew us a knife .,DRAW,A,for,the singer promised you the salad .,PROMISE,THE,to,-43.16535186767578,-40.61155319213867,-44.17034912109375,-41.0107536315918
an uncle drew us a card .,DRAW,A,for,the man promised you the candy .,PROMISE,THE,to,-40.844844818115234,-38.5352897644043,-38.92729949951172,-36.45553588867188
a leader drew me a cigarette .,DRAW,A,for,the employee promised you the beer .,PROMISE,THE,to,-43.63805389404297,-41.368045806884766,-41.69522857666016,-38.91203308105469
a president drew you a motor .,DRAW,A,for,the kid promised us the tea .,PROMISE,THE,to,-41.549076080322266,-39.81900787353516,-43.625484466552734,-39.61167144775391
an adult drew him a flower .,DRAW,A,for,the employee promised them the beer .,PROMISE,THE,to,-43.095211029052734,-39.22931671142578,-43.55498504638672,-39.35041809082031
a guy drew him an iron .,DRAW,A,for,the employee promised it the juice .,PROMISE,THE,to,-42.18043899536133,-41.9878044128418,-44.30760192871094,-42.893104553222656
an employer drew you a computer .,DRAW,A,for,the priest promised us the coffee .,PROMISE,THE,to,-43.59199905395508,-41.85786437988281,-45.16984558105469,-41.51292037963867
a brother drew you a log .,DRAW,A,for,the princess promised them the tea .,PROMISE,THE,to,-40.67707824707031,-37.48419189453125,-40.81206512451172,-36.69274520874024
a writer drew him a jacket .,DRAW,A,for,the employer promised them the tea .,PROMISE,THE,to,-45.306396484375,-41.88726043701172,-44.27827453613281,-39.93401336669922
a scientist drew them an engine .,DRAW,A,for,the author promised me the anchor .,PROMISE,THE,to,-42.85997772216797,-40.667747497558594,-44.53231430053711,-40.546661376953125
an adult drew them a flower .,DRAW,A,for,the buddy promised me the beer .,PROMISE,THE,to,-46.07699203491211,-43.4813117980957,-47.79698181152344,-43.3311653137207
a mayor drew me a camera .,DRAW,A,for,the teacher promised her the bag .,PROMISE,THE,to,-38.25497817993164,-36.043739318847656,-40.07165145874024,-36.124881744384766
a minister drew us a button .,DRAW,A,for,the actor promised you the box .,PROMISE,THE,to,-41.23117446899414,-39.05412292480469,-43.00830459594727,-39.50109100341797
an employee drew him a machine .,DRAW,A,for,the teacher promised me the candy .,PROMISE,THE,to,-35.97835159301758,-33.67463302612305,-37.30185317993164,-34.317569732666016
the author found you the ball .,FIND,THE,for,an adult promised them a chicken .,PROMISE,A,to,-45.72883224487305,-40.58168411254883,-44.188323974609375,-39.030643463134766
the manager found us the anchor .,FIND,THE,for,a friend promised you a pot .,PROMISE,A,to,-41.41195297241211,-37.809303283691406,-41.502201080322266,-36.49886322021485
the wife found me the bottle .,FIND,THE,for,an opponent promised you a juice .,PROMISE,A,to,-50.85684967041016,-46.87835693359375,-50.69136047363281,-46.22107696533203
the actress found you the tea .,FIND,THE,for,a buddy promised us a newspaper .,PROMISE,A,to,-46.87420654296875,-42.49501037597656,-45.425559997558594,-38.34937286376953
the attorney found us the camera .,FIND,THE,for,an opponent promised me a coffee .,PROMISE,A,to,-48.5485954284668,-40.89884948730469,-48.63154220581055,-40.18620300292969
the kid found you the juice .,FIND,THE,for,a wife promised them a meal .,PROMISE,A,to,-44.62238311767578,-38.501731872558594,-43.95097732543945,-36.26022338867188
the mayor found it the pie .,FIND,THE,for,a parent promised you a jacket .,PROMISE,A,to,-45.63895034790039,-42.251739501953125,-45.761226654052734,-40.86610412597656
the chief found them the coffee .,FIND,THE,for,a soldier promised us a flower .,PROMISE,A,to,-42.0619010925293,-36.13253021240234,-42.557559967041016,-35.64141845703125
the captain found her the pie .,FIND,THE,for,a sheriff promised him an engine .,PROMISE,A,to,-47.14307403564453,-43.53349685668945,-48.05817031860352,-43.27913284301758
the buddy found us the pot .,FIND,THE,for,a friend promised her a beer .,PROMISE,A,to,-39.42272186279297,-31.86201477050781,-38.23494338989258,-30.05158042907715
the priest found it the juice .,FIND,THE,for,a lady promised you a tea .,PROMISE,A,to,-42.53017807006836,-37.62775421142578,-41.635986328125,-37.02614212036133
the actress found it the instrument .,FIND,THE,for,an attorney promised me a beer .,PROMISE,A,to,-46.696510314941406,-41.04196548461914,-44.93663024902344,-40.08910369873047
the bishop found me the juice .,FIND,THE,for,a cop promised it a salad .,PROMISE,A,to,-49.15913009643555,-42.97490692138672,-49.02481842041016,-42.73085021972656
the actress found us the newspaper .,FIND,THE,for,a partner promised her a chocolate .,PROMISE,A,to,-46.19671249389648,-39.726505279541016,-45.41558837890625,-39.03353118896485
the wife found you the knife .,FIND,THE,for,a secretary promised me a meal .,PROMISE,A,to,-45.4041633605957,-40.87615203857422,-44.416629791259766,-38.21826553344727
the bishop found us the juice .,FIND,THE,for,an actor promised you a coffee .,PROMISE,A,to,-49.37222290039063,-43.01405334472656,-48.24356842041016,-40.33157730102539
the singer found him the bowl .,FIND,THE,for,a president promised it a tea .,PROMISE,A,to,-50.2884407043457,-47.2058219909668,-48.12065124511719,-43.62520217895508
the actress found you the tea .,FIND,THE,for,an uncle promised him a cigarette .,PROMISE,A,to,-44.48604202270508,-38.71868896484375,-42.83516311645508,-36.34905624389648
the president found you the cheese .,FIND,THE,for,a sheriff promised us a coffee .,PROMISE,A,to,-51.19928359985352,-44.62566375732422,-50.716739654541016,-42.62529754638672
the partner found you the tea .,FIND,THE,for,a soldier promised me a pie .,PROMISE,A,to,-47.28178405761719,-41.61466979980469,-44.20614242553711,-36.82258987426758
the doctor found him the anchor .,FIND,THE,for,a mayor promised me a tea .,PROMISE,A,to,-49.507266998291016,-43.93822479248047,-49.22660446166992,-41.46813201904297
the captain found me the juice .,FIND,THE,for,a chief promised us a salad .,PROMISE,A,to,-47.1318473815918,-38.73053741455078,-46.84745407104492,-36.82711791992188
the daughter found it the jacket .,FIND,THE,for,a professor promised you a salad .,PROMISE,A,to,-50.2766227722168,-44.88460159301758,-48.28870391845703,-43.52651977539063
the woman found it the pot .,FIND,THE,for,an aunt promised him a tea .,PROMISE,A,to,-44.02556610107422,-40.15017318725586,-41.28266525268555,-36.730712890625
the captain found him the camera .,FIND,THE,for,a writer promised us a coffee .,PROMISE,A,to,-46.40757751464844,-38.49269104003906,-45.56492233276367,-36.15387725830078
a father found it a beer .,FIND,A,for,the physician promised you the chocolate .,PROMISE,THE,to,-44.47545623779297,-40.91544342041016,-45.89728927612305,-41.31787490844727
a scientist found you a cheese .,FIND,A,for,the writer promised it the coffee .,PROMISE,THE,to,-43.318153381347656,-42.42961883544922,-46.38685607910156,-43.7003288269043
a colonel found him a meal .,FIND,A,for,the friend promised you the chocolate .,PROMISE,THE,to,-42.47162628173828,-39.59733963012695,-42.67045211791992,-39.55312347412109
a brother found him a motor .,FIND,A,for,the bishop promised you the coffee .,PROMISE,THE,to,-43.23109436035156,-40.8072509765625,-42.55845642089844,-39.01641845703125
a doctor found him an instrument .,FIND,A,for,the husband promised you the plate .,PROMISE,THE,to,-43.86465072631836,-41.1324348449707,-44.54893493652344,-41.65106964111328
a mother found you a chocolate .,FIND,A,for,the lady promised me the meal .,PROMISE,THE,to,-37.375484466552734,-34.88623046875,-37.87925338745117,-34.857322692871094
a chief found you a beer .,FIND,A,for,the princess promised them the chicken .,PROMISE,THE,to,-39.53976821899414,-38.35320663452149,-41.5203857421875,-38.59474182128906
a minister found it a glass .,FIND,A,for,the sheriff promised you the beer .,PROMISE,THE,to,-39.19488525390625,-37.75625228881836,-39.24387741088867,-38.183963775634766
an adult found me a beer .,FIND,A,for,the physician promised them the juice .,PROMISE,THE,to,-43.58751678466797,-40.88909530639648,-43.91677474975586,-40.26875305175781
a cop found me a motor .,FIND,A,for,the worker promised them the candy .,PROMISE,THE,to,-42.63266754150391,-41.13723373413086,-43.60504150390625,-40.706687927246094
a chief found you a beer .,FIND,A,for,the doctor promised me the jacket .,PROMISE,THE,to,-41.3083381652832,-39.41387176513672,-42.15274429321289,-37.793792724609375
a reader found me a plate .,FIND,A,for,the singer promised you the salad .,PROMISE,THE,to,-47.29606246948242,-46.24038314819336,-47.47158050537109,-45.58480072021485
a son found him an iron .,FIND,A,for,the man promised you the candy .,PROMISE,THE,to,-39.102725982666016,-36.19644546508789,-40.81532287597656,-36.6165885925293
a reader found me a candy .,FIND,A,for,the employee promised you the beer .,PROMISE,THE,to,-45.25136566162109,-42.35247039794922,-45.171329498291016,-41.22980499267578
a singer found you a chocolate .,FIND,A,for,the kid promised us the tea .,PROMISE,THE,to,-40.13531112670898,-37.295021057128906,-40.88311004638672,-36.7213020324707
a guy found us a chocolate .,FIND,A,for,the employee promised them the beer .,PROMISE,THE,to,-41.71233749389648,-38.777122497558594,-42.47313690185547,-38.37934112548828
a worker found us a wire .,FIND,A,for,the employee promised it the juice .,PROMISE,THE,to,-43.2744140625,-40.71202850341797,-42.91879653930664,-40.26878356933594
a captain found me a computer .,FIND,A,for,the priest promised us the coffee .,PROMISE,THE,to,-41.76449966430664,-37.1827392578125,-41.329044342041016,-35.12973403930664
a prince found you a beer .,FIND,A,for,the princess promised them the tea .,PROMISE,THE,to,-38.10259246826172,-35.32827377319336,-39.617774963378906,-35.361106872558594
a guy found you a juice .,FIND,A,for,the employer promised them the tea .,PROMISE,THE,to,-43.96356201171875,-41.02999114990234,-44.337215423583984,-40.42728805541992
a captain found him a computer .,FIND,A,for,the author promised me the anchor .,PROMISE,THE,to,-40.83453369140625,-38.687496185302734,-42.29447937011719,-39.84097290039063
an uncle found you a book .,FIND,A,for,the buddy promised me the beer .,PROMISE,THE,to,-46.6822509765625,-42.58804702758789,-46.833099365234375,-40.63376998901367
a writer found me a chocolate .,FIND,A,for,the teacher promised her the bag .,PROMISE,THE,to,-36.28876876831055,-34.15219497680664,-37.7154426574707,-34.7961540222168
a wife found me a meal .,FIND,A,for,the actor promised you the box .,PROMISE,THE,to,-44.090065002441406,-43.13597869873047,-43.48291778564453,-41.48695373535156
a king found you a coffee .,FIND,A,for,the teacher promised me the candy .,PROMISE,THE,to,-34.14439392089844,-32.609710693359375,-36.51300430297852,-33.514896392822266
the priest got us the cheese .,GET,THE,for,an adult promised them a chicken .,PROMISE,A,to,-43.42504501342773,-39.477149963378906,-44.16159057617188,-37.86978149414063
the king got me the chocolate .,GET,THE,for,a friend promised you a pot .,PROMISE,A,to,-40.8408317565918,-36.0313606262207,-40.9010009765625,-35.27978515625
the man got us the iron .,GET,THE,for,an opponent promised you a juice .,PROMISE,A,to,-50.58738708496094,-46.1678466796875,-50.10760116577149,-44.13903045654297
the king got them the candy .,GET,THE,for,a buddy promised us a newspaper .,PROMISE,A,to,-45.61611557006836,-40.80760192871094,-45.018741607666016,-38.40938949584961
the minister got us the guitar .,GET,THE,for,an opponent promised me a coffee .,PROMISE,A,to,-47.46487808227539,-39.22098159790039,-46.80400848388672,-37.62856674194336
the king got me the coffee .,GET,THE,for,a wife promised them a meal .,PROMISE,A,to,-44.96255874633789,-38.174259185791016,-44.31239700317383,-36.631961822509766
the princess got him the hat .,GET,THE,for,a parent promised you a jacket .,PROMISE,A,to,-44.69416046142578,-41.59796905517578,-45.03464889526367,-40.10685348510742
the parent got you the beer .,GET,THE,for,a soldier promised us a flower .,PROMISE,A,to,-45.41958999633789,-39.816741943359375,-46.42855453491211,-39.6297607421875
the lady got you the beer .,GET,THE,for,a sheriff promised him an engine .,PROMISE,A,to,-50.61154174804688,-46.02748107910156,-50.164886474609375,-43.03921508789063
the employer got him the knife .,GET,THE,for,a friend promised her a beer .,PROMISE,A,to,-39.38037872314453,-31.834135055541992,-38.975135803222656,-30.92538070678711
the employer got me the knife .,GET,THE,for,a lady promised you a tea .,PROMISE,A,to,-45.93666076660156,-41.12077331542969,-44.81868743896485,-39.08232498168945
the student got it the salad .,GET,THE,for,an attorney promised me a beer .,PROMISE,A,to,-42.00383377075195,-36.53592300415039,-43.03242111206055,-37.06757354736328
the soldier got him the meal .,GET,THE,for,a cop promised it a salad .,PROMISE,A,to,-45.6946907043457,-42.24002456665039,-45.60636520385742,-39.34040069580078
the singer got us the beer .,GET,THE,for,a partner promised her a chocolate .,PROMISE,A,to,-47.363616943359375,-40.82827377319336,-46.090919494628906,-38.65691757202149
the attorney got you the coffee .,GET,THE,for,a secretary promised me a meal .,PROMISE,A,to,-41.291446685791016,-35.11467742919922,-39.06494903564453,-31.178682327270508
the prince got them the computer .,GET,THE,for,an actor promised you a coffee .,PROMISE,A,to,-48.6759147644043,-41.971622467041016,-49.44845962524414,-41.58316802978516
the prince got you the computer .,GET,THE,for,a president promised it a tea .,PROMISE,A,to,-50.09059143066406,-46.863529205322266,-49.1002311706543,-45.71747589111328
the opponent got me the juice .,GET,THE,for,an uncle promised him a cigarette .,PROMISE,A,to,-45.28668975830078,-39.754859924316406,-44.10964584350586,-38.27035903930664
the girl got you the bell .,GET,THE,for,a sheriff promised us a coffee .,PROMISE,A,to,-49.51481628417969,-42.80108642578125,-50.07237243652344,-42.176979064941406
the king got him the candy .,GET,THE,for,a soldier promised me a pie .,PROMISE,A,to,-37.4571647644043,-33.261558532714844,-37.95761489868164,-32.80704498291016
the doctor got us the meal .,GET,THE,for,a mayor promised me a tea .,PROMISE,A,to,-46.83930206298828,-41.80308532714844,-48.465030670166016,-41.70450210571289
the physician got him the tea .,GET,THE,for,a chief promised us a salad .,PROMISE,A,to,-49.77734375,-41.481048583984375,-50.283809661865234,-39.871829986572266
the child got us the tea .,GET,THE,for,a professor promised you a salad .,PROMISE,A,to,-48.43760681152344,-43.83422088623047,-48.32976531982422,-42.37149810791016
the king got them the candy .,GET,THE,for,an aunt promised him a tea .,PROMISE,A,to,-42.41764450073242,-38.238014221191406,-43.83316421508789,-38.35231399536133
the hero got them the hat .,GET,THE,for,a writer promised us a coffee .,PROMISE,A,to,-44.39678192138672,-38.57295227050781,-44.98270034790039,-36.80309295654297
a hero got us a television .,GET,A,for,the physician promised you the chocolate .,PROMISE,THE,to,-45.40211486816406,-43.60466766357422,-47.22430038452149,-44.10192489624024
a pilot got us a hat .,GET,A,for,the writer promised it the coffee .,PROMISE,THE,to,-47.28700637817383,-42.14096450805664,-46.92391204833984,-41.98165893554688
a cop got it a telephone .,GET,A,for,the friend promised you the chocolate .,PROMISE,THE,to,-42.75748443603516,-39.55791091918945,-41.68846893310547,-39.218387603759766
an opponent got me a cheese .,GET,A,for,the bishop promised you the coffee .,PROMISE,THE,to,-45.75833511352539,-42.37588882446289,-42.94260025024414,-38.18693542480469
a student got us a bottle .,GET,A,for,the husband promised you the plate .,PROMISE,THE,to,-44.13525772094727,-41.55223083496094,-44.89052200317383,-40.516056060791016
a father got us a pie .,GET,A,for,the lady promised me the meal .,PROMISE,THE,to,-35.68341445922852,-32.95351791381836,-37.15128326416016,-33.55653381347656
a singer got me a bell .,GET,A,for,the princess promised them the chicken .,PROMISE,THE,to,-40.44194412231445,-39.00749588012695,-41.28499984741211,-38.164794921875
an employee got him a newspaper .,GET,A,for,the sheriff promised you the beer .,PROMISE,THE,to,-42.85966491699219,-40.3444709777832,-43.22222518920898,-40.350860595703125
a hero got me a tea .,GET,A,for,the physician promised them the juice .,PROMISE,THE,to,-45.937198638916016,-44.31080627441406,-46.77055740356445,-43.53310775756836
a pilot got you a cheese .,GET,A,for,the worker promised them the candy .,PROMISE,THE,to,-43.93141174316406,-41.71730422973633,-43.62750625610352,-39.93974304199219
a kid got him a salad .,GET,A,for,the doctor promised me the jacket .,PROMISE,THE,to,-40.92302703857422,-37.64780807495117,-43.076454162597656,-38.66261672973633
a child got us a beer .,GET,A,for,the singer promised you the salad .,PROMISE,THE,to,-45.37855911254883,-42.32655334472656,-46.60554885864258,-43.24087524414063
a cop got it a meal .,GET,A,for,the man promised you the candy .,PROMISE,THE,to,-40.20174789428711,-36.90712356567383,-40.441707611083984,-37.75209426879883
a woman got him a chocolate .,GET,A,for,the employee promised you the beer .,PROMISE,THE,to,-41.19515228271485,-38.798583984375,-42.08198928833008,-38.9052619934082
a parent got you a salad .,GET,A,for,the kid promised us the tea .,PROMISE,THE,to,-40.81197738647461,-37.60819625854492,-41.4926643371582,-38.418235778808594
an author got him a bowl .,GET,A,for,the employee promised them the beer .,PROMISE,THE,to,-40.50637435913086,-39.409461975097656,-39.80986022949219,-37.5736198425293
a friend got us a telephone .,GET,A,for,the employee promised it the juice .,PROMISE,THE,to,-45.398582458496094,-43.185638427734375,-45.99505615234375,-42.940547943115234
a buddy got me a gun .,GET,A,for,the priest promised us the coffee .,PROMISE,THE,to,-47.11625289916992,-42.248783111572266,-48.315216064453125,-41.99768829345703
a reader got you a card .,GET,A,for,the princess promised them the tea .,PROMISE,THE,to,-44.314735412597656,-39.43978500366211,-44.88788604736328,-39.59946060180664
a physician got him a meal .,GET,A,for,the employer promised them the tea .,PROMISE,THE,to,-39.55000686645508,-37.82358551025391,-41.41284942626953,-37.035118103027344
a son got them a bowl .,GET,A,for,the author promised me the anchor .,PROMISE,THE,to,-44.32552337646485,-42.56282806396485,-45.57456207275391,-42.367462158203125
an opponent got them a chocolate .,GET,A,for,the buddy promised me the beer .,PROMISE,THE,to,-41.23344039916992,-40.140167236328125,-41.96854782104492,-39.79183578491211
a guy got us a flower .,GET,A,for,the teacher promised her the bag .,PROMISE,THE,to,-38.05587387084961,-34.67130661010742,-39.25682830810547,-35.02899169921875
