prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the brother fed the attorney the chocolate .,FEED,THE,to,a princess took a minister a plate .,TAKE,A,to,-39.27382278442383,-47.06300354003906,-39.87159729003906,-45.06875991821289
the worker fed the student the cheese .,FEED,THE,to,a princess took a prince an iron .,TAKE,A,to,-37.9433708190918,-44.35006713867188,-39.811519622802734,-44.317474365234375
the physician fed the girl the chocolate .,FEED,THE,to,a woman took a priest a cup .,TAKE,A,to,-35.78797149658203,-40.63963317871094,-36.657562255859375,-39.741336822509766
the wife fed the adult the cheese .,FEED,THE,to,a buddy took a captain an anchor .,TAKE,A,to,-48.35580825805664,-48.93050384521485,-50.14436340332031,-50.05821228027344
a lawyer fed a king a chicken .,FEED,A,to,the guest took the physician the camera .,TAKE,THE,to,-49.32884979248047,-50.52278137207031,-48.53141021728516,-50.74415588378906
a writer fed a minister a chicken .,FEED,A,to,the opponent took the actor the engine .,TAKE,THE,to,-48.23149871826172,-51.11729431152344,-48.534305572509766,-49.21800231933594
a friend fed a parent a chocolate .,FEED,A,to,the manager took the employee the bottle .,TAKE,THE,to,-36.3678092956543,-41.29459762573242,-36.94239044189453,-42.50567626953125
a bishop fed a manager a cheese .,FEED,A,to,the cop took the employee the cup .,TAKE,THE,to,-38.7570686340332,-42.49443435668945,-39.69394302368164,-40.80351257324219
an attorney fed a king a salad .,FEED,A,to,the parent took the friend the television .,TAKE,THE,to,-43.35783386230469,-49.101898193359375,-45.10645294189453,-48.6220817565918
a sheriff fed a candidate a meal .,FEED,A,to,the parent took the daughter the gun .,TAKE,THE,to,-39.63020324707031,-44.35871505737305,-40.8095932006836,-44.826961517333984
a king fed a captain a chicken .,FEED,A,to,the uncle took the pilot the plate .,TAKE,THE,to,-38.04156112670898,-42.72248077392578,-39.85658645629883,-40.97853088378906
a lady fed an employer a cheese .,FEED,A,to,the leader took the reader the iron .,TAKE,THE,to,-43.33837127685547,-45.07740783691406,-44.33448028564453,-45.27682876586914
a mayor fed an aunt a chicken .,FEED,A,to,the president took the professor the telephone .,TAKE,THE,to,-39.18050765991211,-42.37584686279297,-42.311790466308594,-42.64296340942383
a champion fed a student a meal .,FEED,A,to,the attorney took the man the crystal .,TAKE,THE,to,-42.65217971801758,-46.86562347412109,-44.6375846862793,-46.85627746582031
a kid fed a cop a chicken .,FEED,A,to,the employee took the actress the cigarette .,TAKE,THE,to,-47.473724365234375,-49.41130065917969,-50.35026550292969,-52.18074417114258
a woman fed a chief a chicken .,FEED,A,to,the nurse took the adult the box .,TAKE,THE,to,-40.26308822631836,-44.928253173828125,-41.418548583984375,-44.13179016113281
a colonel fed a reader a meal .,FEED,A,to,the man took the father the motor .,TAKE,THE,to,-38.58751678466797,-44.2146110534668,-39.65216064453125,-44.74041748046875
a chief fed a husband a candy .,FEED,A,to,the scientist took the priest the camera .,TAKE,THE,to,-40.570068359375,-43.259761810302734,-42.016483306884766,-42.47360229492188
a doctor fed a hero a cheese .,FEED,A,to,the physician took the chief the newspaper .,TAKE,THE,to,-40.16508865356445,-43.07394790649414,-41.97866439819336,-43.42699432373047
an adult fed a chief a candy .,FEED,A,to,the leader took the son the instrument .,TAKE,THE,to,-38.490570068359375,-41.88383483886719,-38.39653396606445,-40.680850982666016
a doctor fed a singer a cheese .,FEED,A,to,the employer took the daughter the button .,TAKE,THE,to,-46.88017272949219,-49.92387771606445,-47.523582458496094,-49.50102233886719
a writer fed an author a chicken .,FEED,A,to,the minister took the hero the box .,TAKE,THE,to,-42.53002166748047,-46.39663696289063,-42.962852478027344,-45.359169006347656
a princess fed a singer a cheese .,FEED,A,to,the friend took the bishop the motor .,TAKE,THE,to,-43.525352478027344,-48.109336853027344,-42.78964614868164,-46.64967727661133
a secretary fed a husband a pie .,FEED,A,to,the partner took the minister the ball .,TAKE,THE,to,-38.649505615234375,-41.71824264526367,-39.99153137207031,-41.81748962402344
a kid fed a cop a chicken .,FEED,A,to,the daughter took the singer the engine .,TAKE,THE,to,-47.91437911987305,-51.06440734863281,-51.06986999511719,-52.5284309387207
a lawyer fed a woman a salad .,FEED,A,to,the secretary took the president the machine .,TAKE,THE,to,-39.45465850830078,-45.201847076416016,-39.26951599121094,-44.53175354003906
an aunt fed an adult a meal .,FEED,A,to,the writer took the teacher the cigarette .,TAKE,THE,to,-41.5348014831543,-45.32555389404297,-41.477787017822266,-46.03218460083008
a father fed a winner a chicken .,FEED,A,to,the bishop took the son the bag .,TAKE,THE,to,-38.979122161865234,-41.3570442199707,-39.35091781616211,-39.57112503051758
a husband fed a sheriff a chicken .,FEED,A,to,the pilot took the princess the log .,TAKE,THE,to,-43.39554977416992,-49.33497619628906,-45.000614166259766,-50.23185729980469
the lawyer bought the soldier the crystal .,BUY,THE,for,a pilot took a mayor a bag .,TAKE,A,to,-40.49074172973633,-46.6728630065918,-42.11615753173828,-46.59772109985352
the opponent bought the actor the juice .,BUY,THE,for,a prince took a guy a box .,TAKE,A,to,-41.25912857055664,-43.25243377685547,-42.51907730102539,-42.67382049560547
the writer bought the mother the meal .,BUY,THE,for,a winner took a pilot a television .,TAKE,A,to,-48.94083404541016,-51.63789749145508,-48.81977462768555,-50.41877365112305
the actress bought the uncle the jacket .,BUY,THE,for,a colonel took a soldier a button .,TAKE,A,to,-47.767425537109375,-48.50693893432617,-46.28813934326172,-46.434940338134766
the friend bought the cop the meal .,BUY,THE,for,a colonel took a pilot a telephone .,TAKE,A,to,-51.23793411254883,-53.28334045410156,-50.821075439453125,-52.21087646484375
the actor bought the mayor the gun .,BUY,THE,for,an adult took a priest a book .,TAKE,A,to,-45.64583206176758,-47.19271087646485,-43.80696868896485,-43.65547943115234
the champion bought the doctor the bottle .,BUY,THE,for,an opponent took a scientist a glass .,TAKE,A,to,-39.03760528564453,-44.30973052978516,-39.8590087890625,-40.49327087402344
the lady bought the wife the coffee .,BUY,THE,for,a secretary took an actor a coat .,TAKE,A,to,-39.78416061401367,-45.35294342041016,-41.20194625854492,-44.10498428344727
the son bought the cousin the tea .,BUY,THE,for,an employee took a winner a jacket .,TAKE,A,to,-45.25796890258789,-46.8911247253418,-44.0062370300293,-44.65835189819336
the scientist bought the candidate the key .,BUY,THE,for,a colonel took a priest a knife .,TAKE,A,to,-35.19536209106445,-40.86516952514648,-37.86026382446289,-41.12067413330078
the nurse bought the physician the computer .,BUY,THE,for,a princess took an employer a knife .,TAKE,A,to,-44.49653244018555,-48.46034622192383,-43.57839584350586,-45.654205322265625
the employer bought the singer the pie .,BUY,THE,for,a reader took a scientist a newspaper .,TAKE,A,to,-46.03647994995117,-51.05064392089844,-45.18894958496094,-48.70794677734375
the employer bought the reader the coffee .,BUY,THE,for,an attorney took an actor a book .,TAKE,A,to,-44.25859832763672,-49.80595779418945,-42.51342010498047,-46.72282791137695
the woman bought the priest the chocolate .,BUY,THE,for,a cop took a king an iron .,TAKE,A,to,-44.88531494140625,-51.75136184692383,-46.22555923461914,-50.98822021484375
the woman bought the uncle the beer .,BUY,THE,for,a reader took a lawyer a flower .,TAKE,A,to,-43.52317810058594,-49.69451141357422,-42.7847900390625,-47.98532104492188
the sheriff bought the writer the pie .,BUY,THE,for,a friend took a hero an engine .,TAKE,A,to,-44.29020690917969,-47.56829452514648,-44.476356506347656,-46.079551696777344
the actress bought the candidate the chocolate .,BUY,THE,for,a sheriff took a president a book .,TAKE,A,to,-42.64566421508789,-46.96774291992188,-42.2823486328125,-44.44158554077149
the student bought the employer the bell .,BUY,THE,for,a brother took a doctor a key .,TAKE,A,to,-41.55512619018555,-44.68772506713867,-39.05559539794922,-41.19968795776367
the professor bought the parent the card .,BUY,THE,for,a husband took a doctor a bottle .,TAKE,A,to,-35.51853942871094,-43.21285629272461,-35.64839172363281,-41.81818389892578
the mayor bought the lady the computer .,BUY,THE,for,a singer took an author a hat .,TAKE,A,to,-44.40435791015625,-46.81007385253906,-43.1422119140625,-43.88614654541016
the friend bought the professor the cheese .,BUY,THE,for,a soldier took a secretary a bowl .,TAKE,A,to,-42.72461318969727,-42.95723724365234,-44.527320861816406,-43.80253219604492
the student bought the physician the tea .,BUY,THE,for,a princess took a minister a plate .,TAKE,A,to,-39.2926025390625,-45.39440155029297,-40.6500129699707,-43.714691162109375
the champion bought the singer the ball .,BUY,THE,for,a princess took a prince an iron .,TAKE,A,to,-38.3252182006836,-43.552032470703125,-37.48596954345703,-40.39713668823242
the mother bought the champion the instrument .,BUY,THE,for,a woman took a priest a cup .,TAKE,A,to,-37.50827407836914,-41.36304473876953,-37.97454452514648,-40.10147476196289
the cop bought the mayor the beer .,BUY,THE,for,a buddy took a captain an anchor .,TAKE,A,to,-46.75584411621094,-48.21875,-45.9179573059082,-44.7132453918457
an employer bought a guy a cigarette .,BUY,A,for,the guest took the physician the camera .,TAKE,THE,to,-45.650184631347656,-48.94329071044922,-46.723751068115234,-48.6014289855957
a chief bought a student a pie .,BUY,A,for,the opponent took the actor the engine .,TAKE,THE,to,-47.17289733886719,-50.12526321411133,-47.07490921020508,-48.668304443359375
a leader bought a son a chicken .,BUY,A,for,the manager took the employee the bottle .,TAKE,THE,to,-34.86642837524414,-40.06204605102539,-35.50163650512695,-40.34765625
a kid bought a child a coffee .,BUY,A,for,the cop took the employee the cup .,TAKE,THE,to,-35.137020111083984,-42.84135818481445,-36.22482299804688,-42.47602844238281
a mother bought a lawyer a chicken .,BUY,A,for,the parent took the friend the television .,TAKE,THE,to,-43.590614318847656,-47.07162094116211,-44.33820343017578,-45.5993537902832
a lady bought a man a juice .,BUY,A,for,the parent took the daughter the gun .,TAKE,THE,to,-42.85086441040039,-46.280364990234375,-42.67757034301758,-44.47083282470703
a friend bought an employee a beer .,BUY,A,for,the uncle took the pilot the plate .,TAKE,THE,to,-43.850807189941406,-49.52119445800781,-44.95276641845703,-50.9476203918457
an uncle bought a champion a pot .,BUY,A,for,the leader took the reader the iron .,TAKE,THE,to,-42.95561981201172,-45.22005462646485,-42.76336288452149,-44.16167449951172
a manager bought a father a coffee .,BUY,A,for,the president took the professor the telephone .,TAKE,THE,to,-43.11620330810547,-46.06779098510742,-45.05828857421875,-49.30114364624024
a winner bought a brother a motor .,BUY,A,for,the attorney took the man the crystal .,TAKE,THE,to,-45.9331283569336,-48.00218963623047,-45.208309173583984,-46.24346160888672
a chief bought a cop a candy .,BUY,A,for,the employee took the actress the cigarette .,TAKE,THE,to,-43.5022087097168,-47.08165740966797,-45.70347213745117,-46.24013519287109
a husband bought a priest a wire .,BUY,A,for,the nurse took the adult the box .,TAKE,THE,to,-40.47248458862305,-43.982059478759766,-41.37864303588867,-43.77881622314453
a son bought a scientist a chicken .,BUY,A,for,the man took the father the motor .,TAKE,THE,to,-37.91053009033203,-40.68777084350586,-37.54924011230469,-38.69203567504883
a teacher bought a pilot a beer .,BUY,A,for,the scientist took the priest the camera .,TAKE,THE,to,-40.72402572631836,-41.22393035888672,-41.11368942260742,-42.77700805664063
a cop bought a writer a salad .,BUY,A,for,the physician took the chief the newspaper .,TAKE,THE,to,-40.79436111450195,-43.3940658569336,-43.01743316650391,-43.333274841308594
a daughter bought an aunt a chocolate .,BUY,A,for,the leader took the son the instrument .,TAKE,THE,to,-41.53534698486328,-43.842044830322266,-42.78787612915039,-44.85006332397461
a mother bought an author a cheese .,BUY,A,for,the employer took the daughter the button .,TAKE,THE,to,-43.61569213867188,-45.2379150390625,-44.38093566894531,-44.876739501953125
a winner bought a secretary a salad .,BUY,A,for,the minister took the hero the box .,TAKE,THE,to,-40.06632232666016,-41.136993408203125,-41.04446029663086,-41.60972595214844
a child bought a captain a juice .,BUY,A,for,the friend took the bishop the motor .,TAKE,THE,to,-45.13389205932617,-49.44954681396485,-44.31809997558594,-46.628868103027344
a leader bought a brother a salad .,BUY,A,for,the partner took the minister the ball .,TAKE,THE,to,-38.97095489501953,-42.33599090576172,-38.85370635986328,-42.02460861206055
a father bought a minister a coffee .,BUY,A,for,the daughter took the singer the engine .,TAKE,THE,to,-43.2925910949707,-46.168113708496094,-45.119117736816406,-45.26167678833008
a priest bought a partner a bottle .,BUY,A,for,the secretary took the president the machine .,TAKE,THE,to,-35.870399475097656,-40.94263458251953,-35.983970642089844,-39.87077331542969
a friend bought a pilot a meal .,BUY,A,for,the writer took the teacher the cigarette .,TAKE,THE,to,-44.054161071777344,-45.30003356933594,-43.5433349609375,-44.39291763305664
a student bought a woman a cup .,BUY,A,for,the bishop took the son the bag .,TAKE,THE,to,-43.66393280029297,-45.85844802856445,-44.02772903442383,-46.75371170043945
a guy bought a cop a pot .,BUY,A,for,the pilot took the princess the log .,TAKE,THE,to,-45.560020446777344,-50.250221252441406,-47.037071228027344,-51.54357147216797
the teacher caught the friend the flower .,CATCH,THE,for,a pilot took a mayor a bag .,TAKE,A,to,-41.46182632446289,-48.38845443725586,-43.67549514770508,-43.57772445678711
the doctor caught the aunt the camera .,CATCH,THE,for,a prince took a guy a box .,TAKE,A,to,-41.3770751953125,-43.74752807617188,-41.28728485107422,-40.89554214477539
the nurse caught the attorney the log .,CATCH,THE,for,a winner took a pilot a television .,TAKE,A,to,-51.95802688598633,-54.078834533691406,-49.25809097290039,-49.53044509887695
the uncle caught the captain the cup .,CATCH,THE,for,a colonel took a soldier a button .,TAKE,A,to,-41.37903594970703,-44.33081817626953,-38.74139404296875,-35.132511138916016
the partner caught the actress the bowl .,CATCH,THE,for,a colonel took a pilot a telephone .,TAKE,A,to,-49.65701675415039,-51.86076354980469,-48.3038215637207,-48.68622970581055
the physician caught the colonel the guitar .,CATCH,THE,for,an adult took a priest a book .,TAKE,A,to,-39.03549575805664,-43.18507766723633,-39.86558532714844,-36.5380744934082
the champion caught the singer the ball .,CATCH,THE,for,an opponent took a scientist a glass .,TAKE,A,to,-44.02685928344727,-47.79220962524414,-44.88231658935547,-44.30203628540039
the parent caught the man the bowl .,CATCH,THE,for,a secretary took an actor a coat .,TAKE,A,to,-41.51584243774414,-46.12154006958008,-44.76408004760742,-44.8989372253418
the scientist caught the woman the cup .,CATCH,THE,for,an employee took a winner a jacket .,TAKE,A,to,-43.95418167114258,-43.309268951416016,-45.77507781982422,-42.77778625488281
the girl caught the mother the jacket .,CATCH,THE,for,a colonel took a priest a knife .,TAKE,A,to,-40.103126525878906,-45.47890853881836,-39.54915618896485,-40.716270446777344
the manager caught the mayor the bell .,CATCH,THE,for,a princess took an employer a knife .,TAKE,A,to,-41.37303924560547,-45.982566833496094,-41.86777114868164,-41.5906982421875
the child caught the woman the ball .,CATCH,THE,for,a reader took a scientist a newspaper .,TAKE,A,to,-43.82925033569336,-49.87276077270508,-42.65884017944336,-46.13179016113281
the mayor caught the employer the instrument .,CATCH,THE,for,an attorney took an actor a book .,TAKE,A,to,-40.352935791015625,-45.25746154785156,-41.23692321777344,-42.20790863037109
the author caught the manager the instrument .,CATCH,THE,for,a cop took a king an iron .,TAKE,A,to,-46.70985412597656,-50.42497634887695,-45.4577522277832,-46.97303771972656
the guest caught the pilot the motor .,CATCH,THE,for,a reader took a lawyer a flower .,TAKE,A,to,-46.00023651123047,-51.38301086425781,-43.3828010559082,-46.07264709472656
the actor caught the lawyer the computer .,CATCH,THE,for,a friend took a hero an engine .,TAKE,A,to,-44.936073303222656,-45.71623611450195,-44.749977111816406,-42.707515716552734
the scientist caught the doctor the engine .,CATCH,THE,for,a sheriff took a president a book .,TAKE,A,to,-35.48064041137695,-40.95536422729492,-37.83203125,-37.83934783935547
the uncle caught the winner the plate .,CATCH,THE,for,a brother took a doctor a key .,TAKE,A,to,-40.96434020996094,-46.963993072509766,-40.2890510559082,-42.81124877929688
the parent caught the man the bowl .,CATCH,THE,for,a husband took a doctor a bottle .,TAKE,A,to,-35.57670593261719,-41.44316101074219,-37.51372909545898,-40.894508361816406
the sheriff caught the colonel the bowl .,CATCH,THE,for,a singer took an author a hat .,TAKE,A,to,-41.13092803955078,-45.994476318359375,-40.77214050292969,-39.388484954833984
the adult caught the scientist the newspaper .,CATCH,THE,for,a soldier took a secretary a bowl .,TAKE,A,to,-40.906211853027344,-42.30280685424805,-42.23779296875,-40.58283233642578
the kid caught the daughter the book .,CATCH,THE,for,a princess took a minister a plate .,TAKE,A,to,-43.86632537841797,-50.54417419433594,-40.90540313720703,-43.2479133605957
the leader caught the manager the gun .,CATCH,THE,for,a princess took a prince an iron .,TAKE,A,to,-34.751895904541016,-41.98332977294922,-35.1284294128418,-35.56254577636719
the author caught the guy the coat .,CATCH,THE,for,a woman took a priest a cup .,TAKE,A,to,-39.890167236328125,-40.88687133789063,-40.70681381225586,-39.80508041381836
the woman caught the singer the machine .,CATCH,THE,for,a buddy took a captain an anchor .,TAKE,A,to,-51.87090301513672,-49.4582405090332,-51.67809677124024,-48.712928771972656
a parent caught a kid a card .,CATCH,A,for,the guest took the physician the camera .,TAKE,THE,to,-42.8438835144043,-45.08951950073242,-43.51707458496094,-42.64077758789063
a champion caught a president a machine .,CATCH,A,for,the opponent took the actor the engine .,TAKE,THE,to,-41.25098419189453,-44.99604415893555,-41.19894409179688,-39.6732063293457
a princess caught a guest a newspaper .,CATCH,A,for,the manager took the employee the bottle .,TAKE,THE,to,-36.397743225097656,-40.88099670410156,-36.76583480834961,-39.12419891357422
a scientist caught a minister a guitar .,CATCH,A,for,the cop took the employee the cup .,TAKE,THE,to,-39.44430541992188,-45.98325729370117,-41.65971374511719,-42.31908416748047
a husband caught an employer a telephone .,CATCH,A,for,the parent took the friend the television .,TAKE,THE,to,-36.253787994384766,-42.41693878173828,-36.395751953125,-39.72687911987305
a singer caught a worker a pot .,CATCH,A,for,the parent took the daughter the gun .,TAKE,THE,to,-36.11069869995117,-40.40371322631836,-35.79764938354492,-37.49102783203125
a husband caught a president a computer .,CATCH,A,for,the uncle took the pilot the plate .,TAKE,THE,to,-41.464874267578125,-44.27284622192383,-40.42809677124024,-39.810489654541016
a woman caught an employee a crystal .,CATCH,A,for,the leader took the reader the iron .,TAKE,THE,to,-42.35588455200195,-43.11474990844727,-43.014305114746094,-42.33940505981445
a minister caught an opponent a newspaper .,CATCH,A,for,the president took the professor the telephone .,TAKE,THE,to,-37.69770812988281,-40.32765579223633,-37.41088104248047,-39.4094123840332
a princess caught a sheriff a pot .,CATCH,A,for,the attorney took the man the crystal .,TAKE,THE,to,-39.760398864746094,-42.94515228271485,-39.91435241699219,-40.52836608886719
a boy caught a kid a hat .,CATCH,A,for,the employee took the actress the cigarette .,TAKE,THE,to,-42.21890258789063,-44.76747131347656,-43.29817962646485,-43.42921447753906
a captain caught a president a flower .,CATCH,A,for,the nurse took the adult the box .,TAKE,THE,to,-40.36236572265625,-45.14610290527344,-40.427005767822266,-42.232452392578125
a captain caught a guy a bell .,CATCH,A,for,the man took the father the motor .,TAKE,THE,to,-36.72109603881836,-41.73003387451172,-35.37294006347656,-39.02348327636719
a hero caught a worker a box .,CATCH,A,for,the scientist took the priest the camera .,TAKE,THE,to,-39.94871139526367,-42.46786880493164,-41.625885009765625,-41.31167984008789
a parent caught a kid a card .,CATCH,A,for,the physician took the chief the newspaper .,TAKE,THE,to,-41.67522811889648,-45.83078384399414,-42.31351089477539,-44.17557144165039
a pilot caught an author a wire .,CATCH,A,for,the leader took the son the instrument .,TAKE,THE,to,-39.42935180664063,-42.33578109741211,-40.11555480957031,-40.08935546875
a student caught a wife a motor .,CATCH,A,for,the employer took the daughter the button .,TAKE,THE,to,-38.85453796386719,-41.386985778808594,-42.1758918762207,-42.79805755615234
a sheriff caught a buddy a camera .,CATCH,A,for,the minister took the hero the box .,TAKE,THE,to,-42.84283828735352,-44.98076629638672,-40.755470275878906,-39.9638900756836
a sheriff caught a writer an instrument .,CATCH,A,for,the friend took the bishop the motor .,TAKE,THE,to,-43.17115783691406,-46.11729049682617,-42.7479362487793,-44.48819732666016
a singer caught a cop an iron .,CATCH,A,for,the partner took the minister the ball .,TAKE,THE,to,-39.51039123535156,-42.145843505859375,-39.23164367675781,-40.62477111816406
a partner caught an opponent a knife .,CATCH,A,for,the daughter took the singer the engine .,TAKE,THE,to,-43.216575622558594,-46.032840728759766,-42.110595703125,-43.33578872680664
a singer caught an attorney a ball .,CATCH,A,for,the secretary took the president the machine .,TAKE,THE,to,-35.798736572265625,-42.86707305908203,-37.24039459228516,-40.32940673828125
an attorney caught a hero a button .,CATCH,A,for,the writer took the teacher the cigarette .,TAKE,THE,to,-38.85397720336914,-41.521240234375,-39.73729705810547,-39.04058837890625
a boy caught a mother a motor .,CATCH,A,for,the bishop took the son the bag .,TAKE,THE,to,-37.18864822387695,-39.41797256469727,-38.26375198364258,-37.962249755859375
a sheriff caught a lady a bell .,CATCH,A,for,the pilot took the princess the log .,TAKE,THE,to,-39.93241500854492,-45.63214874267578,-39.17011260986328,-40.2039794921875
the partner delivered the brother the pie .,DELIVER,THE,for,a pilot took a mayor a bag .,TAKE,A,to,-42.880462646484375,-47.65441131591797,-43.25743865966797,-45.96664810180664
the chief delivered the actress the coffee .,DELIVER,THE,for,a prince took a guy a box .,TAKE,A,to,-41.591705322265625,-43.909698486328125,-41.61785888671875,-41.997806549072266
the husband delivered the child the bag .,DELIVER,THE,for,a winner took a pilot a television .,TAKE,A,to,-52.44808197021485,-53.23308944702149,-52.2624626159668,-50.87661743164063
the employee delivered the father the guitar .,DELIVER,THE,for,a colonel took a soldier a button .,TAKE,A,to,-47.80479431152344,-53.53124237060547,-45.67121124267578,-49.876502990722656
the president delivered the opponent the candy .,DELIVER,THE,for,a colonel took a pilot a telephone .,TAKE,A,to,-46.36336898803711,-49.59810256958008,-46.85115432739258,-47.22462844848633
the princess delivered the employee the iron .,DELIVER,THE,for,an adult took a priest a book .,TAKE,A,to,-39.31157684326172,-42.04883575439453,-40.55598449707031,-40.33210754394531
the colonel delivered the aunt the chicken .,DELIVER,THE,for,an opponent took a scientist a glass .,TAKE,A,to,-48.55996322631836,-51.434688568115234,-49.07362365722656,-49.65163040161133
the guy delivered the leader the pie .,DELIVER,THE,for,a secretary took an actor a coat .,TAKE,A,to,-41.0893783569336,-44.31090927124024,-42.18269348144531,-43.5047721862793
the attorney delivered the captain the meal .,DELIVER,THE,for,an employee took a winner a jacket .,TAKE,A,to,-47.43927764892578,-48.54836654663086,-46.024200439453125,-46.7665901184082
the worker delivered the kid the chocolate .,DELIVER,THE,for,a colonel took a priest a knife .,TAKE,A,to,-42.38500213623047,-48.81515121459961,-43.24112701416016,-48.46033477783203
the colonel delivered the father the salad .,DELIVER,THE,for,a princess took an employer a knife .,TAKE,A,to,-43.55565643310547,-47.91094970703125,-43.37384414672852,-47.24376678466797
the friend delivered the leader the tea .,DELIVER,THE,for,a reader took a scientist a newspaper .,TAKE,A,to,-45.546478271484375,-51.56843185424805,-45.12086486816406,-47.04243087768555
the author delivered the professor the iron .,DELIVER,THE,for,an attorney took an actor a book .,TAKE,A,to,-38.84978485107422,-45.323280334472656,-40.567012786865234,-44.298583984375
the leader delivered the scientist the coffee .,DELIVER,THE,for,a cop took a king an iron .,TAKE,A,to,-44.57963562011719,-49.99938583374024,-45.90398406982422,-48.29177474975586
the champion delivered the student the anchor .,DELIVER,THE,for,a reader took a lawyer a flower .,TAKE,A,to,-46.36675262451172,-50.39828872680664,-46.64705657958984,-50.12379455566406
the guest delivered the buddy the motor .,DELIVER,THE,for,a friend took a hero an engine .,TAKE,A,to,-39.304176330566406,-40.22618103027344,-37.11426162719727,-37.227760314941406
the employee delivered the soldier the beer .,DELIVER,THE,for,a sheriff took a president a book .,TAKE,A,to,-48.07103729248047,-51.82151794433594,-48.2119369506836,-50.19887924194336
the reader delivered the writer the chicken .,DELIVER,THE,for,a brother took a doctor a key .,TAKE,A,to,-41.35115814208984,-45.46308135986328,-41.56751251220703,-44.04007339477539
the adult delivered the boy the pie .,DELIVER,THE,for,a husband took a doctor a bottle .,TAKE,A,to,-39.06962966918945,-45.02171325683594,-36.36655807495117,-41.53838348388672
the guest delivered the child the tea .,DELIVER,THE,for,a singer took an author a hat .,TAKE,A,to,-44.08205795288086,-47.01964569091797,-44.306907653808594,-45.51608276367188
the physician delivered the professor the meal .,DELIVER,THE,for,a soldier took a secretary a bowl .,TAKE,A,to,-39.85154342651367,-44.06438064575195,-40.581336975097656,-42.58022689819336
the adult delivered the daughter the chicken .,DELIVER,THE,for,a princess took a minister a plate .,TAKE,A,to,-44.69077301025391,-49.70030975341797,-42.33237457275391,-45.9726791381836
the teacher delivered the employee the salad .,DELIVER,THE,for,a princess took a prince an iron .,TAKE,A,to,-40.31804656982422,-45.84262847900391,-41.28226089477539,-44.57443237304688
the girl delivered the hero the anchor .,DELIVER,THE,for,a woman took a priest a cup .,TAKE,A,to,-37.980430603027344,-41.308292388916016,-36.52579116821289,-36.801368713378906
the secretary delivered the candidate the book .,DELIVER,THE,for,a buddy took a captain an anchor .,TAKE,A,to,-52.20721435546875,-52.3264045715332,-52.78231048583984,-50.34598922729492
a winner delivered a friend a beer .,DELIVER,A,for,the guest took the physician the camera .,TAKE,THE,to,-44.68300628662109,-47.4084358215332,-45.37685394287109,-47.73880386352539
a guest delivered a daughter a beer .,DELIVER,A,for,the opponent took the actor the engine .,TAKE,THE,to,-46.2462272644043,-47.89998626708984,-47.66849136352539,-47.77107620239258
a president delivered a cousin a cheese .,DELIVER,A,for,the manager took the employee the bottle .,TAKE,THE,to,-37.89007568359375,-41.46224212646485,-37.91194915771485,-39.18905258178711
a wife delivered a manager a coffee .,DELIVER,A,for,the cop took the employee the cup .,TAKE,THE,to,-33.767189025878906,-37.98404312133789,-34.862937927246094,-37.62505722045898
a physician delivered an uncle a tea .,DELIVER,A,for,the parent took the friend the television .,TAKE,THE,to,-42.369728088378906,-47.01694869995117,-42.88056945800781,-45.37100601196289
an opponent delivered a physician a cheese .,DELIVER,A,for,the parent took the daughter the gun .,TAKE,THE,to,-41.4935302734375,-45.50216674804688,-41.36411666870117,-43.02024841308594
an attorney delivered a champion a chicken .,DELIVER,A,for,the uncle took the pilot the plate .,TAKE,THE,to,-43.37430953979492,-47.81292343139648,-43.32226943969727,-44.93882369995117
a guest delivered a soldier a chicken .,DELIVER,A,for,the leader took the reader the iron .,TAKE,THE,to,-48.300437927246094,-50.433860778808594,-46.68937683105469,-46.758087158203125
an actor delivered a soldier a cheese .,DELIVER,A,for,the president took the professor the telephone .,TAKE,THE,to,-43.235595703125,-45.39569091796875,-43.466068267822266,-44.28271484375
a prince delivered a candidate a tea .,DELIVER,A,for,the attorney took the man the crystal .,TAKE,THE,to,-44.31487274169922,-46.57817459106445,-46.39220428466797,-47.60041809082031
a priest delivered a champion a chocolate .,DELIVER,A,for,the employee took the actress the cigarette .,TAKE,THE,to,-40.88020706176758,-44.4170150756836,-41.66864776611328,-43.9731559753418
a president delivered a cousin a cheese .,DELIVER,A,for,the nurse took the adult the box .,TAKE,THE,to,-39.45545959472656,-43.03812026977539,-41.36185073852539,-42.48052978515625
an adult delivered a guy a telephone .,DELIVER,A,for,the man took the father the motor .,TAKE,THE,to,-36.0656623840332,-39.320919036865234,-34.65495681762695,-38.657989501953125
a leader delivered a soldier a glass .,DELIVER,A,for,the scientist took the priest the camera .,TAKE,THE,to,-40.4039421081543,-41.98403549194336,-40.614524841308594,-40.49029541015625
a parent delivered a cop a flower .,DELIVER,A,for,the physician took the chief the newspaper .,TAKE,THE,to,-43.2458381652832,-47.56825256347656,-44.63336944580078,-47.68413925170898
a buddy delivered a candidate a meal .,DELIVER,A,for,the leader took the son the instrument .,TAKE,THE,to,-45.254974365234375,-49.7407112121582,-44.283973693847656,-47.52548599243164
a physician delivered an uncle a tea .,DELIVER,A,for,the employer took the daughter the button .,TAKE,THE,to,-44.67789077758789,-47.20308303833008,-46.10287857055664,-49.21858596801758
