text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
the lady bought the chocolate for me .,PD,BUY,THE,for,-47.68499374389648,▁The|▁lady|▁bought|▁the|▁ch|oc|olate|▁for|▁me|.,"[-11.048931121826172, -10.249642372131348, -9.217659950256348, -1.639367938041687, -4.578367233276367, -1.1779356002807617, -0.18827740848064423, -3.387800693511963, -5.121726036071777, -1.0752838850021362]"
the lady bought me the chocolate .,DO,BUY,THE,for,-49.79137420654297,▁The|▁lady|▁bought|▁me|▁the|▁ch|oc|olate|.,"[-11.048931121826172, -10.249642372131348, -9.217659950256348, -5.561347007751465, -4.4828009605407715, -5.592381477355957, -0.6359685659408569, -0.1110723465681076, -2.8915748596191406]"
a cousin bought a tea for us .,PD,BUY,A,for,-53.75487518310547,▁A|▁cousin|▁bought|▁a|▁tea|▁for|▁us|.,"[-11.423389434814453, -10.486562728881836, -10.276800155639648, -0.48338642716407776, -10.208032608032227, -4.705334663391113, -3.815354585647583, -2.3560147285461426]"
a cousin bought us a tea .,DO,BUY,A,for,-52.886497497558594,▁A|▁cousin|▁bought|▁us|▁a|▁tea|.,"[-11.423389434814453, -10.486562728881836, -10.276802062988281, -4.984964370727539, -0.7337751388549805, -8.817185401916504, -6.163819313049316]"
a chief bought a tea for me .,PD,BUY,A,for,-56.21788024902344,▁A|▁chief|▁bought|▁a|▁tea|▁for|▁me|.,"[-11.423389434814453, -10.435576438903809, -12.4608154296875, -0.6328732967376709, -10.049209594726562, -4.073853015899658, -5.247488975524902, -1.8946713209152222]"
a chief bought me a tea .,DO,BUY,A,for,-50.61056518554688,▁A|▁chief|▁bought|▁me|▁a|▁tea|.,"[-11.423389434814453, -10.435576438903809, -12.4608154296875, -4.360918045043945, -0.4898330569267273, -8.430643081665039, -3.0093894004821777]"
a secretary bought a chicken for them .,PD,BUY,A,for,-55.04936599731445,▁A|▁secretary|▁bought|▁a|▁ch|icken|▁for|▁them|.,"[-11.423389434814453, -11.518630027770996, -9.984746932983398, -0.2514876127243042, -5.973823070526123, -0.1533655971288681, -1.9923701286315918, -11.518465995788574, -2.2330875396728516]"
a secretary bought them a chicken .,DO,BUY,A,for,-53.51405334472656,▁A|▁secretary|▁bought|▁them|▁a|▁ch|icken|.,"[-11.423389434814453, -11.518630027770996, -9.984745979309082, -8.728272438049316, -2.8461122512817383, -5.383416175842285, -1.3203938007354736, -2.3090972900390625]"
a captain bought a card for us .,PD,BUY,A,for,-53.78996658325195,▁A|▁captain|▁bought|▁a|▁card|▁for|▁us|.,"[-11.423389434814453, -11.101633071899414, -11.37721061706543, -0.47932714223861694, -7.873004913330078, -1.918129801750183, -7.627570629119873, -1.9897010326385498]"
a captain bought us a card .,DO,BUY,A,for,-53.130859375,▁A|▁captain|▁bought|▁us|▁a|▁card|.,"[-11.423389434814453, -11.101633071899414, -11.37721061706543, -6.552209854125977, -1.4460443258285522, -7.7941179275512695, -3.436256170272827]"
a hero bought a tea for them .,PD,BUY,A,for,-58.17388916015625,▁A|▁hero|▁bought|▁a|▁tea|▁for|▁them|.,"[-11.423389434814453, -9.334790229797363, -13.254059791564941, -1.9751368761062622, -8.762383460998535, -1.8311320543289185, -8.389887809753418, -3.203115463256836]"
a hero bought them a tea .,DO,BUY,A,for,-52.24153137207031,▁A|▁hero|▁bought|▁them|▁a|▁tea|.,"[-11.423389434814453, -9.334790229797363, -13.254059791564941, -6.100542068481445, -1.800074815750122, -8.202686309814453, -2.1259870529174805]"
a wife bought a newspaper for me .,PD,BUY,A,for,-48.67408752441406,▁A|▁wife|▁bought|▁a|▁newspaper|▁for|▁me|.,"[-11.423389434814453, -9.64403247833252, -7.8703155517578125, -0.5059681534767151, -7.5020751953125, -2.1314001083374023, -7.300182342529297, -2.296724796295166]"
a wife bought me a newspaper .,DO,BUY,A,for,-46.67097091674805,▁A|▁wife|▁bought|▁me|▁a|▁newspaper|.,"[-11.423389434814453, -9.64403247833252, -7.870318412780762, -5.86786413192749, -1.0247453451156616, -7.710826873779297, -3.1297926902770996]"
a hero bought a computer for it .,PD,BUY,A,for,-57.03997802734375,▁A|▁hero|▁bought|▁a|▁computer|▁for|▁it|.,"[-11.423389434814453, -9.334790229797363, -13.254059791564941, -1.9751368761062622, -5.484163284301758, -1.4518731832504272, -10.302539825439453, -3.8140289783477783]"
a hero bought it a computer .,DO,BUY,A,for,-54.46106719970703,▁A|▁hero|▁bought|▁it|▁a|▁computer|.,"[-11.423389434814453, -9.334790229797363, -13.254059791564941, -4.090893268585205, -6.3615264892578125, -7.266924858093262, -2.7294840812683105]"
a prince bought a knife for us .,PD,BUY,A,for,-57.33090972900391,▁A|▁prince|▁bought|▁a|▁kn|ife|▁for|▁us|.,"[-11.423389434814453, -11.20894718170166, -10.198609352111816, -0.45568516850471497, -9.058052062988281, -1.9010740518569946, -1.946698784828186, -9.81099796295166, -1.3274608850479126]"
a prince bought us a knife .,DO,BUY,A,for,-51.651023864746094,▁A|▁prince|▁bought|▁us|▁a|▁kn|ife|.,"[-11.423389434814453, -11.20894718170166, -10.198610305786133, -7.879239559173584, -1.0470033884048462, -7.985648155212402, -0.424691379070282, -1.4834927320480347]"
a secretary bought a button for you .,PD,BUY,A,for,-58.67765045166016,▁A|▁secretary|▁bought|▁a|▁button|▁for|▁you|.,"[-11.423389434814453, -11.518630027770996, -9.984745979309082, -0.2514876127243042, -11.24170207977295, -3.455796241760254, -9.669828414916992, -1.1320734024047852]"
a secretary bought you a button .,DO,BUY,A,for,-54.44752883911133,▁A|▁secretary|▁bought|▁you|▁a|▁button|.,"[-11.423389434814453, -11.518630027770996, -9.984746932983398, -9.415575981140137, -0.713188886642456, -9.012959480285645, -2.379033088684082]"
a teacher bought a pot for you .,PD,BUY,A,for,-52.29698181152344,▁A|▁teacher|▁bought|▁a|▁pot|▁for|▁you|.,"[-11.423389434814453, -7.834280014038086, -9.821901321411133, -0.500069797039032, -8.168408393859863, -3.5652945041656494, -9.615206718444824, -1.3684256076812744]"
a teacher bought you a pot .,DO,BUY,A,for,-52.98903274536133,▁A|▁teacher|▁bought|▁you|▁a|▁pot|.,"[-11.423389434814453, -7.834280014038086, -9.82190227508545, -8.18746280670166, -0.5563400983810425, -9.208378791809082, -5.957278251647949]"
a manager bought a coffee for him .,PD,BUY,A,for,-45.29803085327149,▁A|▁manager|▁bought|▁a|▁coffee|▁for|▁him|.,"[-11.423389434814453, -9.445833206176758, -9.738954544067383, -0.5957516431808472, -4.254836559295654, -0.5280012488365173, -7.0971479415893555, -2.2141175270080566]"
a manager bought him a coffee .,DO,BUY,A,for,-45.99351501464844,▁A|▁manager|▁bought|▁him|▁a|▁coffee|.,"[-11.423389434814453, -9.445833206176758, -9.738954544067383, -8.064865112304688, -0.6251366138458252, -4.183332443237305, -2.512006998062134]"
a colonel bought a coffee for you .,PD,BUY,A,for,-54.78702545166016,▁A|▁colon|el|▁bought|▁a|▁coffee|▁for|▁you|.,"[-11.423389434814453, -9.612052917480469, -3.3462724685668945, -9.895913124084473, -0.31882673501968384, -8.03166675567627, -1.687117576599121, -8.942266464233398, -1.5295193195343018]"
a colonel bought you a coffee .,DO,BUY,A,for,-49.44216537475586,▁A|▁colon|el|▁bought|▁you|▁a|▁coffee|.,"[-11.423389434814453, -9.612052917480469, -3.346273899078369, -9.89591121673584, -8.566673278808594, -0.6128401756286621, -5.157650470733643, -0.8273780941963196]"
an employee bought a salad for it .,PD,BUY,A,for,-56.591609954833984,▁An|▁employee|▁bought|▁a|▁sal|ad|▁for|▁it|.,"[-11.601554870605469, -6.139541149139404, -10.207098007202148, -0.606056809425354, -8.455205917358398, -1.030194640159607, -2.783672332763672, -12.411602973937988, -3.356686592102051]"
an employee bought it a salad .,DO,BUY,A,for,-55.37090301513672,▁An|▁employee|▁bought|▁it|▁a|▁sal|ad|.,"[-11.601554870605469, -6.139541149139404, -10.207101821899414, -6.5134596824646, -6.494898796081543, -7.348052024841309, -2.4281442165374756, -4.638150215148926]"
a chief bought a tea for him .,PD,BUY,A,for,-56.39237594604492,▁A|▁chief|▁bought|▁a|▁tea|▁for|▁him|.,"[-11.423389434814453, -10.435576438903809, -12.4608154296875, -0.6328732967376709, -10.049209594726562, -4.073853015899658, -5.405301094055176, -1.9113593101501465]"
a chief bought him a tea .,DO,BUY,A,for,-53.43536376953125,▁A|▁chief|▁bought|▁him|▁a|▁tea|.,"[-11.423389434814453, -10.435576438903809, -12.4608154296875, -6.791933059692383, -0.36428630352020264, -8.980575561523438, -2.978785991668701]"
a candidate bought a tea for you .,PD,BUY,A,for,-54.97699737548828,▁A|▁candidate|▁bought|▁a|▁tea|▁for|▁you|.,"[-11.423389434814453, -9.274084091186523, -12.066095352172852, -0.7158322334289551, -10.258529663085938, -4.321796894073486, -5.3522419929504395, -1.5650310516357422]"
a candidate bought you a tea .,DO,BUY,A,for,-51.81233215332031,▁A|▁candidate|▁bought|▁you|▁a|▁tea|.,"[-11.423389434814453, -9.274084091186523, -12.066094398498535, -6.448073863983154, -0.7098268866539001, -9.04482650756836, -2.846039295196533]"
an opponent bought a gun for us .,PD,BUY,A,for,-50.43317794799805,▁An|▁oppon|ent|▁bought|▁a|▁gun|▁for|▁us|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -11.669631958007812, -1.1905955076217651, -4.406681060791016, -3.1172754764556885, -6.795661926269531, -1.5970547199249268]"
an opponent bought us a gun .,DO,BUY,A,for,-48.55998229980469,▁An|▁oppon|ent|▁bought|▁us|▁a|▁gun|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -11.669631004333496, -6.187252044677734, -1.020143747329712, -6.444770812988281, -1.5819029808044434]"
a guy bought a pot for it .,PD,BUY,A,for,-55.778297424316406,▁A|▁gu|y|▁bought|▁a|▁pot|▁for|▁it|.,"[-11.423389434814453, -8.132781982421875, -1.4616398811340332, -6.342650890350342, -0.1929541677236557, -9.574219703674316, -5.008366584777832, -11.254236221313477, -2.388056516647339]"
a guy bought it a pot .,DO,BUY,A,for,-52.958438873291016,▁A|▁gu|y|▁bought|▁it|▁a|▁pot|.,"[-11.423389434814453, -8.132781982421875, -1.461639642715454, -6.342649459838867, -7.210552215576172, -5.634626388549805, -8.15338134765625, -4.599414348602295]"
a candidate bought a log for us .,PD,BUY,A,for,-57.4749755859375,▁A|▁candidate|▁bought|▁a|▁log|▁for|▁us|.,"[-11.423389434814453, -9.274084091186523, -12.066095352172852, -0.7158322334289551, -10.481626510620117, -4.432464599609375, -7.211506366729736, -1.869975209236145]"
a candidate bought us a log .,DO,BUY,A,for,-56.823150634765625,▁A|▁candidate|▁bought|▁us|▁a|▁log|.,"[-11.423389434814453, -9.274084091186523, -12.066094398498535, -6.679837226867676, -1.1559497117996216, -11.363300323486328, -4.860498428344727]"
a candidate bought a button for you .,PD,BUY,A,for,-57.06425094604492,▁A|▁candidate|▁bought|▁a|▁button|▁for|▁you|.,"[-11.423389434814453, -9.274084091186523, -12.066095352172852, -0.7158322334289551, -9.564369201660156, -4.471249580383301, -7.929481506347656, -1.6197519302368164]"
a candidate bought you a button .,DO,BUY,A,for,-53.47027587890625,▁A|▁candidate|▁bought|▁you|▁a|▁button|.,"[-11.423389434814453, -9.274084091186523, -12.066094398498535, -6.448073863983154, -0.7098268866539001, -10.553298950195312, -2.995511054992676]"
a soldier bought a beer for you .,PD,BUY,A,for,-50.77070617675781,▁A|▁soldier|▁bought|▁a|▁be|er|▁for|▁you|.,"[-11.423389434814453, -9.249421119689941, -10.916104316711426, -0.33258330821990967, -6.1512451171875, -0.10732726007699966, -1.7163439989089966, -9.060428619384766, -1.813862919807434]"
a soldier bought you a beer .,DO,BUY,A,for,-45.69767379760742,▁A|▁soldier|▁bought|▁you|▁a|▁be|er|.,"[-11.423389434814453, -9.249421119689941, -10.916102409362793, -8.669309616088867, -0.5189017653465271, -3.239696979522705, -0.006412998773157597, -1.6744376420974731]"
a mayor bought a meal for you .,PD,BUY,A,for,-50.77894973754883,▁A|▁mayor|▁bought|▁a|▁me|al|▁for|▁you|.,"[-11.423389434814453, -10.422484397888184, -10.898920059204102, -0.5630381107330322, -6.743498802185059, -0.023407792672514915, -0.17217837274074554, -8.705580711364746, -1.8264491558074951]"
a mayor bought you a meal .,DO,BUY,A,for,-47.87578201293945,▁A|▁mayor|▁bought|▁you|▁a|▁me|al|.,"[-11.423389434814453, -10.422484397888184, -10.898920059204102, -7.655834674835205, -0.3381146788597107, -5.277149677276611, -0.0025827880017459393, -1.8573052883148193]"
the president caught the wire for me .,PD,CATCH,THE,for,-55.002777099609375,▁The|▁president|▁caught|▁the|▁wire|▁for|▁me|.,"[-11.048931121826172, -8.528594970703125, -11.039816856384277, -2.3218870162963867, -9.45796012878418, -5.503486633300781, -5.946093559265137, -1.156002163887024]"
the president caught me the wire .,DO,CATCH,THE,for,-57.16579055786133,▁The|▁president|▁caught|▁me|▁the|▁wire|.,"[-11.048931121826172, -8.528594970703125, -11.039814949035645, -3.729121685028076, -8.721091270446777, -11.082056045532227, -3.016180992126465]"
the teacher caught the box for it .,PD,CATCH,THE,for,-57.58296203613281,▁The|▁teacher|▁caught|▁the|▁box|▁for|▁it|.,"[-11.048931121826172, -9.62398624420166, -8.238813400268555, -0.9351493120193481, -9.662674903869629, -8.606770515441895, -7.795431137084961, -1.671203374862671]"
the teacher caught it the box .,DO,CATCH,THE,for,-54.35089874267578,▁The|▁teacher|▁caught|▁it|▁the|▁box|.,"[-11.048931121826172, -9.62398624420166, -8.238814353942871, -7.1363372802734375, -6.327589511871338, -9.14803695678711, -2.827202081680298]"
the physician caught the wire for them .,PD,CATCH,THE,for,-61.92591857910156,▁The|▁phys|ician|▁caught|▁the|▁wire|▁for|▁them|.,"[-11.048931121826172, -9.636754035949707, -1.5965824127197266, -12.084555625915527, -1.6088759899139404, -10.073190689086914, -5.438633441925049, -8.81799602508545, -1.6203992366790771]"
the physician caught them the wire .,DO,CATCH,THE,for,-63.33758544921875,▁The|▁phys|ician|▁caught|▁them|▁the|▁wire|.,"[-11.048931121826172, -9.636754035949707, -1.5965816974639893, -12.08455753326416, -6.646071434020996, -7.448578834533691, -11.679512977600098, -3.196596145629883]"
the parent caught the coat for you .,PD,CATCH,THE,for,-55.77330017089844,▁The|▁parent|▁caught|▁the|▁coat|▁for|▁you|.,"[-11.048931121826172, -9.888599395751953, -11.00808048248291, -1.5077810287475586, -10.120980262756348, -6.023080348968506, -4.913276672363281, -1.2625732421875]"
the parent caught you the coat .,DO,CATCH,THE,for,-62.717071533203125,▁The|▁parent|▁caught|▁you|▁the|▁coat|.,"[-11.048931121826172, -9.888599395751953, -11.008078575134277, -9.857004165649414, -7.493721008300781, -10.906851768493652, -2.513881206512451]"
the partner caught the ball for it .,PD,CATCH,THE,for,-51.056583404541016,▁The|▁partner|▁caught|▁the|▁ball|▁for|▁it|.,"[-11.048931121826172, -10.845212936401367, -10.595776557922363, -1.7406461238861084, -1.8232691287994385, -4.42817497253418, -8.677253723144531, -1.8973191976547241]"
the partner caught it the ball .,DO,CATCH,THE,for,-52.084617614746094,▁The|▁partner|▁caught|▁it|▁the|▁ball|.,"[-11.048931121826172, -10.845212936401367, -10.59577751159668, -8.249124526977539, -5.861475467681885, -3.047555446624756, -2.4365439414978027]"
the child caught the ball for me .,PD,CATCH,THE,for,-42.35660552978516,▁The|▁child|▁caught|▁the|▁ball|▁for|▁me|.,"[-11.048931121826172, -9.45071029663086, -8.133098602294922, -1.9351462125778198, -1.1701464653015137, -6.081536293029785, -3.3914034366607666, -1.1456323862075806]"
the child caught me the ball .,DO,CATCH,THE,for,-50.0845947265625,▁The|▁child|▁caught|▁me|▁the|▁ball|.,"[-11.048931121826172, -9.45071029663086, -8.133098602294922, -4.8463640213012695, -8.010772705078125, -6.970246315002441, -1.6244736909866333]"
the candidate caught the newspaper for her .,PD,CATCH,THE,for,-58.629642486572266,▁The|▁candidate|▁caught|▁the|▁newspaper|▁for|▁her|.,"[-11.048931121826172, -9.614463806152344, -11.933273315429688, -2.4409103393554688, -9.051993370056152, -5.743454933166504, -3.9255096912384033, -4.8711042404174805]"
the candidate caught her the newspaper .,DO,CATCH,THE,for,-59.10830307006836,▁The|▁candidate|▁caught|▁her|▁the|▁newspaper|.,"[-11.048931121826172, -9.614463806152344, -11.933273315429688, -6.189570426940918, -8.517931938171387, -8.901725769042969, -2.9024059772491455]"
the prince caught the flower for you .,PD,CATCH,THE,for,-50.92192840576172,▁The|▁prince|▁caught|▁the|▁flower|▁for|▁you|.,"[-11.048931121826172, -10.413107872009277, -8.752492904663086, -1.6613109111785889, -7.250032901763916, -7.740871906280518, -2.666818618774414, -1.3883605003356934]"
the prince caught you the flower .,DO,CATCH,THE,for,-57.5313835144043,▁The|▁prince|▁caught|▁you|▁the|▁flower|.,"[-11.048931121826172, -10.413107872009277, -8.75249195098877, -8.035468101501465, -7.349637985229492, -9.168802261352539, -2.7629435062408447]"
the uncle caught the plate for you .,PD,CATCH,THE,for,-57.44646072387695,▁The|▁uncle|▁caught|▁the|▁plate|▁for|▁you|.,"[-11.048931121826172, -12.398703575134277, -9.220577239990234, -1.4820854663848877, -10.217196464538574, -6.219208240509033, -5.657018184661865, -1.202741265296936]"
the uncle caught you the plate .,DO,CATCH,THE,for,-61.93280792236328,▁The|▁uncle|▁caught|▁you|▁the|▁plate|.,"[-11.048931121826172, -12.398703575134277, -9.220574378967285, -8.703568458557129, -6.946071624755859, -10.934432029724121, -2.6805267333984375]"
the hero caught the motor for me .,PD,CATCH,THE,for,-61.101593017578125,▁The|▁hero|▁caught|▁the|▁motor|▁for|▁me|.,"[-11.048931121826172, -10.128159523010254, -11.643054962158203, -1.5056307315826416, -9.624667167663574, -11.256680488586426, -4.471645832061768, -1.4228241443634033]"
the hero caught me the motor .,DO,CATCH,THE,for,-61.24140167236328,▁The|▁hero|▁caught|▁me|▁the|▁motor|.,"[-11.048931121826172, -10.128159523010254, -11.643057823181152, -4.06747579574585, -7.490550994873047, -10.456622123718262, -6.4066033363342285]"
the uncle caught the gun for you .,PD,CATCH,THE,for,-55.92600631713867,▁The|▁uncle|▁caught|▁the|▁gun|▁for|▁you|.,"[-11.048931121826172, -12.398703575134277, -9.220577239990234, -1.4820854663848877, -7.873325347900391, -7.838923454284668, -4.62764310836792, -1.4358148574829102]"
the uncle caught you the gun .,DO,CATCH,THE,for,-61.38908767700195,▁The|▁uncle|▁caught|▁you|▁the|▁gun|.,"[-11.048931121826172, -12.398703575134277, -9.220574378967285, -8.703568458557129, -6.946071624755859, -10.34941291809082, -2.72182559967041]"
the mayor caught the instrument for him .,PD,CATCH,THE,for,-56.77275085449219,▁The|▁mayor|▁caught|▁the|▁instrument|▁for|▁him|.,"[-11.048931121826172, -9.219654083251953, -10.510351181030273, -1.9660749435424805, -13.275930404663086, -5.410292148590088, -3.9392547607421875, -1.4022608995437622]"
the mayor caught him the instrument .,DO,CATCH,THE,for,-57.771602630615234,▁The|▁mayor|▁caught|▁him|▁the|▁instrument|.,"[-11.048931121826172, -9.219654083251953, -10.51034927368164, -3.695063591003418, -7.851063251495361, -12.260526657104492, -3.1860151290893555]"
the man caught the glass for it .,PD,CATCH,THE,for,-56.5869140625,▁The|▁man|▁caught|▁the|▁glass|▁for|▁it|.,"[-11.048931121826172, -7.4233927726745605, -6.905640602111816, -3.5205812454223633, -8.72146987915039, -8.019052505493164, -7.000314235687256, -3.9475326538085938]"
the man caught it the glass .,DO,CATCH,THE,for,-55.84862518310547,▁The|▁man|▁caught|▁it|▁the|▁glass|.,"[-11.048931121826172, -7.4233927726745605, -6.905640602111816, -9.043219566345215, -6.7778825759887695, -11.468644142150879, -3.180917739868164]"
the minister caught the plate for her .,PD,CATCH,THE,for,-55.01319122314453,▁The|▁minister|▁caught|▁the|▁plate|▁for|▁her|.,"[-11.048931121826172, -10.236388206481934, -9.902509689331055, -2.296109437942505, -9.710305213928223, -5.899787425994873, -3.739370584487915, -2.1797873973846436]"
the minister caught her the plate .,DO,CATCH,THE,for,-57.50545501708984,▁The|▁minister|▁caught|▁her|▁the|▁plate|.,"[-11.048931121826172, -10.236388206481934, -9.90251350402832, -3.338174819946289, -9.265769004821777, -10.993613243103027, -2.7200629711151123]"
the doctor caught the cigarette for them .,PD,CATCH,THE,for,-57.982032775878906,▁The|▁doctor|▁caught|▁the|▁cig|aret|te|▁for|▁them|.,"[-11.048931121826172, -8.940589904785156, -8.147730827331543, -1.6437383890151978, -10.48141860961914, -0.03167198598384857, -2.407998726994265e-05, -9.506037712097168, -6.641437530517578, -1.5404502153396606]"
the doctor caught them the cigarette .,DO,CATCH,THE,for,-57.71519088745117,▁The|▁doctor|▁caught|▁them|▁the|▁cig|aret|te|.,"[-11.048931121826172, -8.940589904785156, -8.147730827331543, -5.947106838226318, -7.932408332824707, -12.639389991760254, -0.04236377403140068, -0.00048601735034026206, -3.016191244125366]"
the student caught the machine for me .,PD,CATCH,THE,for,-52.9792366027832,▁The|▁student|▁caught|▁the|▁machine|▁for|▁me|.,"[-11.048931121826172, -8.42898178100586, -9.1902437210083, -1.698054313659668, -11.431398391723633, -5.493867874145508, -4.461645126342773, -1.2261143922805786]"
the student caught me the machine .,DO,CATCH,THE,for,-54.98750305175781,▁The|▁student|▁caught|▁me|▁the|▁machine|.,"[-11.048931121826172, -8.42898178100586, -9.190247535705566, -3.61728572845459, -8.344297409057617, -11.751540184020996, -2.6062190532684326]"
the kid caught the card for me .,PD,CATCH,THE,for,-52.14341354370117,▁The|▁kid|▁caught|▁the|▁card|▁for|▁me|.,"[-11.048931121826172, -10.231698989868164, -9.398856163024902, -1.2532806396484375, -10.171740531921387, -5.432473182678223, -3.2628653049468994, -1.3435686826705933]"
the kid caught me the card .,DO,CATCH,THE,for,-54.94640350341797,▁The|▁kid|▁caught|▁me|▁the|▁card|.,"[-11.048931121826172, -10.231698989868164, -9.39885425567627, -3.414271831512451, -8.30016040802002, -10.816849708557129, -1.7356417179107666]"
an opponent caught an anchor for him .,PD,CATCH,A,for,-56.75699234008789,▁An|▁oppon|ent|▁caught|▁an|▁anchor|▁for|▁him|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -8.766584396362305, -5.945131301879883, -8.360370635986328, -4.941353797912598, -5.106652736663818, -1.980623722076416]"
an opponent caught him an anchor .,DO,CATCH,A,for,-54.993629455566406,▁An|▁oppon|ent|▁caught|▁him|▁an|▁anchor|.,"[-11.601554870605469, -10.052813529968262, -0.0019139796495437622, -8.766580581665039, -4.913686752319336, -7.698206901550293, -9.083609580993652, -2.8752617835998535]"
an adult caught a card for me .,PD,CATCH,A,for,-51.62367248535156,▁An|▁adult|▁caught|▁a|▁card|▁for|▁me|.,"[-11.601554870605469, -7.422977447509766, -9.481791496276855, -3.3206140995025635, -9.70728588104248, -4.283336639404297, -3.9093525409698486, -1.8967608213424683]"
an adult caught me a card .,DO,CATCH,A,for,-52.14543914794922,▁An|▁adult|▁caught|▁me|▁a|▁card|.,"[-11.601554870605469, -7.422977447509766, -9.481789588928223, -5.269159317016602, -4.103074073791504, -10.216436386108398, -4.0504469871521]"
a buddy caught a bell for us .,PD,CATCH,A,for,-55.131439208984375,▁A|▁bud|dy|▁caught|▁a|▁bell|▁for|▁us|.,"[-11.423389434814453, -9.694905281066895, -1.0342143774032593, -10.112078666687012, -2.108175277709961, -11.30000114440918, -4.358964920043945, -3.3242268562316895, -1.7754805088043213]"
a buddy caught us a bell .,DO,CATCH,A,for,-56.51360702514648,▁A|▁bud|dy|▁caught|▁us|▁a|▁bell|.,"[-11.423389434814453, -9.694905281066895, -1.0342113971710205, -10.112076759338379, -4.653942584991455, -4.888106346130371, -11.099920272827148, -3.6070523262023926]"
a boy caught an engine for it .,PD,CATCH,A,for,-59.70365905761719,▁A|▁boy|▁caught|▁an|▁engine|▁for|▁it|.,"[-11.423389434814453, -7.723785400390625, -8.477529525756836, -7.781861782073975, -9.073297500610352, -4.802220344543457, -8.397164344787598, -2.0244088172912598]"
a boy caught it an engine .,DO,CATCH,A,for,-58.850685119628906,▁A|▁boy|▁caught|▁it|▁an|▁engine|.,"[-11.423389434814453, -7.723785400390625, -8.477531433105469, -11.197900772094727, -7.933549404144287, -9.380561828613281, -2.713965654373169]"
an author caught a glass for us .,PD,CATCH,A,for,-60.16242599487305,▁An|▁author|▁caught|▁a|▁glass|▁for|▁us|.,"[-11.601554870605469, -7.232107162475586, -10.154070854187012, -4.907700061798096, -11.024099349975586, -7.572628498077393, -5.724427223205566, -1.9458379745483398]"
an author caught us a glass .,DO,CATCH,A,for,-56.28943634033203,▁An|▁author|▁caught|▁us|▁a|▁glass|.,"[-11.601554870605469, -7.232107162475586, -10.154069900512695, -7.255897045135498, -6.445469379425049, -8.948522567749023, -4.65181303024292]"
a friend caught a telephone for me .,PD,CATCH,A,for,-54.9018440246582,▁A|▁friend|▁caught|▁a|▁tele|phone|▁for|▁me|.,"[-11.423389434814453, -6.524401664733887, -9.855589866638184, -2.3797409534454346, -11.067567825317383, -2.7885279655456543, -8.078619956970215, -0.9180808663368225, -1.8659225702285767]"
a friend caught me a telephone .,DO,CATCH,A,for,-51.51177215576172,▁A|▁friend|▁caught|▁me|▁a|▁tele|phone|.,"[-11.423389434814453, -6.524401664733887, -9.855588912963867, -1.1949431896209717, -5.806636810302734, -10.766334533691406, -1.64262056350708, -4.297856330871582]"
a king caught a crystal for them .,PD,CATCH,A,for,-63.64054870605469,▁A|▁king|▁caught|▁a|▁cry|stal|▁for|▁them|.,"[-11.423389434814453, -10.121395111083984, -10.228230476379395, -4.261486053466797, -12.071990966796875, -0.1817229837179184, -6.266573905944824, -7.437445640563965, -1.6483126878738403]"
a king caught them a crystal .,DO,CATCH,A,for,-62.38975524902344,▁A|▁king|▁caught|▁them|▁a|▁cry|stal|.,"[-11.423389434814453, -10.121395111083984, -10.228232383728027, -10.261136054992676, -5.8495774269104, -10.171149253845215, -0.7239925861358643, -3.61088228225708]"
a winner caught a bottle for them .,PD,CATCH,A,for,-64.81246185302734,▁A|▁winner|▁caught|▁a|▁bott|le|▁for|▁them|.,"[-11.423389434814453, -10.87545108795166, -12.233664512634277, -5.03914737701416, -8.665055274963379, -0.2658735513687134, -6.117138862609863, -7.397090911865234, -2.7956554889678955]"
a winner caught them a bottle .,DO,CATCH,A,for,-62.46918869018555,▁A|▁winner|▁caught|▁them|▁a|▁bott|le|.,"[-11.423389434814453, -10.87545108795166, -12.233663558959961, -10.065133094787598, -6.368579387664795, -6.981045722961426, -0.012328019365668297, -4.509602069854736]"
a princess caught a gun for me .,PD,CATCH,A,for,-58.51913070678711,▁A|▁prin|cess|▁caught|▁a|▁gun|▁for|▁me|.,"[-11.423389434814453, -10.609856605529785, -0.016750169917941093, -8.689987182617188, -6.371265411376953, -9.669425964355469, -5.696996688842773, -4.588375091552734, -1.4530830383300781]"
a princess caught me a gun .,DO,CATCH,A,for,-56.59079360961914,▁A|▁prin|cess|▁caught|▁me|▁a|▁gun|.,"[-11.423389434814453, -10.609856605529785, -0.016750169917941093, -8.689988136291504, -7.86729097366333, -5.461316108703613, -10.331330299377441, -2.190875768661499]"
a pilot caught an anchor for you .,PD,CATCH,A,for,-60.02540588378906,▁A|▁pilot|▁caught|▁an|▁anchor|▁for|▁you|.,"[-11.423389434814453, -7.911062240600586, -10.688703536987305, -4.358190059661865, -7.3405537605285645, -5.648201942443848, -9.734208106994629, -2.9210996627807617]"
a pilot caught you an anchor .,DO,CATCH,A,for,-60.23057556152344,▁A|▁pilot|▁caught|▁you|▁an|▁anchor|.,"[-11.423389434814453, -7.911062240600586, -10.688705444335938, -10.198575973510742, -8.867427825927734, -7.228079795837402, -3.913335084915161]"
