text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a guy kept a tea for a doctor .,PD,KEEP,A,for,-52.63456344604492,▁A|▁gu|y|▁kept|▁a|▁tea|▁for|▁a|▁doctor|.,"[-4.20621395111084, -7.806623458862305, -0.616093099117279, -9.012060165405273, -3.501542091369629, -10.109111785888672, -5.797765731811523, -2.1717958450317383, -7.709908485412598, -1.7034521102905273]"
a guy kept a doctor a tea .,DO,KEEP,A,for,-54.685646057128906,▁A|▁gu|y|▁kept|▁a|▁doctor|▁a|▁tea|.,"[-4.20621395111084, -7.806623458862305, -0.616093099117279, -9.012060165405273, -3.501542568206787, -9.194440841674805, -6.534572601318359, -10.45236873626709, -3.3617289066314697]"
a bishop kept a bowl for a leader .,PD,KEEP,A,for,-55.42556381225586,▁A|▁bishop|▁kept|▁a|▁bow|l|▁for|▁a|▁leader|.,"[-4.20621395111084, -11.188377380371094, -9.020014762878418, -1.2388875484466553, -7.988185405731201, -0.3202398419380188, -4.5938520431518555, -3.695406913757324, -10.577591896057129, -2.5967888832092285]"
a bishop kept a leader a bowl .,DO,KEEP,A,for,-57.81943893432617,▁A|▁bishop|▁kept|▁a|▁leader|▁a|▁bow|l|.,"[-4.20621395111084, -11.188377380371094, -9.020014762878418, -1.2388875484466553, -10.944745063781738, -6.359573841094971, -10.031889915466309, -0.5917418003082275, -4.237994194030762]"
the attorney left the coffee for the soldier .,PD,LEAVE,THE,for,-51.41743850708008,▁The|▁att|orney|▁left|▁the|▁coffee|▁for|▁the|▁soldier|.,"[-3.6788957118988037, -8.948784828186035, -1.8549704551696777, -9.810660362243652, -1.3086961507797241, -7.725886344909668, -6.614515781402588, -1.8975629806518555, -8.39903450012207, -1.1784268617630005]"
the attorney left the soldier the coffee .,DO,LEAVE,THE,for,-53.80152893066406,▁The|▁att|orney|▁left|▁the|▁soldier|▁the|▁coffee|.,"[-3.6788957118988037, -8.948784828186035, -1.8549704551696777, -9.810660362243652, -1.3086950778961182, -10.617315292358398, -4.99931526184082, -10.451250076293945, -2.1316447257995605]"
the uncle left the beer for the professor .,PD,LEAVE,THE,for,-50.391204833984375,▁The|▁uncle|▁left|▁the|▁be|er|▁for|▁the|▁professor|.,"[-3.6788957118988037, -13.077665328979492, -8.418126106262207, -1.5576457977294922, -7.657233238220215, -1.0272866487503052, -3.788004159927368, -1.7401442527770996, -8.161605834960938, -1.2845946550369263]"
the uncle left the professor the beer .,DO,LEAVE,THE,for,-53.20866775512695,▁The|▁uncle|▁left|▁the|▁professor|▁the|▁be|er|.,"[-3.6788957118988037, -13.077665328979492, -8.418126106262207, -1.5576457977294922, -10.762089729309082, -4.707600116729736, -6.587248802185059, -2.2687594890594482, -2.150634527206421]"
the kid left the beer for the soldier .,PD,LEAVE,THE,for,-44.72323226928711,▁The|▁kid|▁left|▁the|▁be|er|▁for|▁the|▁soldier|.,"[-3.6788957118988037, -9.716196060180664, -7.211761474609375, -1.4242286682128906, -7.059032440185547, -0.9786254167556763, -4.301508903503418, -1.871020793914795, -7.367055892944336, -1.114905595779419]"
the kid left the soldier the beer .,DO,LEAVE,THE,for,-46.33563232421875,▁The|▁kid|▁left|▁the|▁soldier|▁the|▁be|er|.,"[-3.6788957118988037, -9.716196060180664, -7.211761474609375, -1.4242286682128906, -9.846086502075195, -5.797075271606445, -6.323939800262451, -0.6227073073387146, -1.7147414684295654]"
the candidate left the chocolate for the corporation .,PD,LEAVE,THE,for,-56.88726425170898,▁The|▁candidate|▁left|▁the|▁ch|oc|olate|▁for|▁the|▁corpor|ation|.,"[-3.6788957118988037, -9.517257690429688, -10.03266429901123, -1.220750093460083, -8.195804595947266, -4.234044075012207, -0.1386222541332245, -5.268284797668457, -1.169952154159546, -9.666955947875977, -2.4129462242126465, -1.3510884046554565]"
the candidate left the corporation the chocolate .,DO,LEAVE,THE,for,-59.792999267578125,▁The|▁candidate|▁left|▁the|▁corpor|ation|▁the|▁ch|oc|olate|.,"[-3.6788957118988037, -9.517257690429688, -10.03266716003418, -1.2207491397857666, -5.5978684425354, -3.8803231716156006, -6.644661903381348, -10.144320487976074, -4.285426139831543, -0.09672161936759949, -4.694108963012695]"
the prince left the beer for the attorney .,PD,LEAVE,THE,for,-51.12858200073242,▁The|▁prince|▁left|▁the|▁be|er|▁for|▁the|▁att|orney|.,"[-3.6788957118988037, -10.83607292175293, -6.443970680236816, -1.1955350637435913, -7.7833147048950195, -2.4660191535949707, -4.507350444793701, -1.6100199222564697, -7.289567947387695, -3.696265697479248, -1.6215718984603882]"
the prince left the attorney the beer .,DO,LEAVE,THE,for,-54.72792053222656,▁The|▁prince|▁left|▁the|▁att|orney|▁the|▁be|er|.,"[-3.6788957118988037, -10.83607292175293, -6.443973064422607, -1.1955360174179077, -8.696937561035156, -2.9011430740356445, -7.207245349884033, -8.365216255187988, -2.854583501815796, -2.5483195781707764]"
the soldier left the chicken for the bishop .,PD,LEAVE,THE,for,-46.81785583496094,▁The|▁soldier|▁left|▁the|▁ch|icken|▁for|▁the|▁bishop|.,"[-3.6788957118988037, -10.88179874420166, -6.45816707611084, -1.21724534034729, -6.670379638671875, -1.7000080347061157, -4.435491561889648, -1.264426589012146, -9.270291328430176, -1.2411515712738037]"
the soldier left the bishop the chicken .,DO,LEAVE,THE,for,-52.464385986328125,▁The|▁soldier|▁left|▁the|▁bishop|▁the|▁ch|icken|.,"[-3.6788957118988037, -10.88179874420166, -6.45816707611084, -1.21724534034729, -11.885711669921875, -6.1898345947265625, -6.285305976867676, -3.387209415435791, -2.480217456817627]"
the wife left the camera for the colonel .,PD,LEAVE,THE,for,-49.83793258666992,▁The|▁wife|▁left|▁the|▁camera|▁for|▁the|▁colon|el|.,"[-3.6788957118988037, -9.513023376464844, -7.092496871948242, -1.9545996189117432, -8.02910327911377, -4.300743579864502, -1.8930375576019287, -10.859603881835938, -0.7090135216712952, -1.8074166774749756]"
the wife left the colonel the camera .,DO,LEAVE,THE,for,-51.2974853515625,▁The|▁wife|▁left|▁the|▁colon|el|▁the|▁camera|.,"[-3.6788957118988037, -9.513023376464844, -7.092496871948242, -1.9545996189117432, -11.092151641845703, -0.07436800748109818, -5.064741134643555, -10.983596801757812, -1.8436146974563599]"
the priest left the cigarette for the king .,PD,LEAVE,THE,for,-48.301883697509766,▁The|▁priest|▁left|▁the|▁cig|aret|te|▁for|▁the|▁king|.,"[-3.6788957118988037, -10.524263381958008, -7.3265204429626465, -0.8706672191619873, -10.53696060180664, -0.3370942175388336, -0.0003554189461283386, -5.83799409866333, -1.6597070693969727, -6.147464752197266, -1.3819608688354492]"
the priest left the king the cigarette .,DO,LEAVE,THE,for,-51.27384185791016,▁The|▁priest|▁left|▁the|▁king|▁the|▁cig|aret|te|.,"[-3.6788957118988037, -10.524263381958008, -7.326521873474121, -0.8706664443016052, -7.9587812423706055, -6.19382381439209, -10.522878646850586, -1.178781270980835, -0.0010981488740071654, -3.01812744140625]"
the writer left the cheese for the business .,PD,LEAVE,THE,for,-51.31528472900391,▁The|▁writer|▁left|▁the|▁che|ese|▁for|▁the|▁business|.,"[-3.6788957118988037, -8.842855453491211, -8.071856498718262, -1.8557634353637695, -9.439414024353027, -0.9418004751205444, -4.257606506347656, -1.6327157020568848, -9.520009994506836, -3.0743675231933594]"
the writer left the business the cheese .,DO,LEAVE,THE,for,-52.351837158203125,▁The|▁writer|▁left|▁the|▁business|▁the|▁che|ese|.,"[-3.6788957118988037, -8.842855453491211, -8.071856498718262, -1.8557634353637695, -6.126447677612305, -6.7009406089782715, -10.78874397277832, -2.9239726066589355, -3.3623623847961426]"
the actor left the hat for the corporation .,PD,LEAVE,THE,for,-50.74235916137695,▁The|▁actor|▁left|▁the|▁hat|▁for|▁the|▁corpor|ation|.,"[-3.6788957118988037, -8.630037307739258, -7.061129093170166, -1.2043888568878174, -11.118387222290039, -3.8747353553771973, -1.5825401544570923, -10.358959197998047, -1.1308166980743408, -2.1024675369262695]"
the actor left the corporation the hat .,DO,LEAVE,THE,for,-51.72971725463867,▁The|▁actor|▁left|▁the|▁corpor|ation|▁the|▁hat|.,"[-3.6788957118988037, -8.630037307739258, -7.061129093170166, -1.2043888568878174, -8.657529830932617, -1.3626248836517334, -5.939357757568359, -11.807323455810547, -3.3884289264678955]"
the singer left the button for the army .,PD,LEAVE,THE,for,-50.70806884765625,▁The|▁singer|▁left|▁the|▁button|▁for|▁the|▁army|.,"[-3.6788957118988037, -9.146038055419922, -6.736398696899414, -1.3959441184997559, -11.977744102478027, -5.252134799957275, -1.2068302631378174, -9.08509635925293, -2.228987216949463]"
the singer left the army the button .,DO,LEAVE,THE,for,-52.77943801879883,▁The|▁singer|▁left|▁the|▁army|▁the|▁button|.,"[-3.6788957118988037, -9.146038055419922, -6.736398220062256, -1.3959450721740723, -8.35953426361084, -6.217438220977783, -13.681254386901855, -3.563934803009033]"
the minister left the pie for the husband .,PD,LEAVE,THE,for,-49.37952423095703,▁The|▁minister|▁left|▁the|▁pie|▁for|▁the|▁husband|.,"[-3.6788957118988037, -9.807758331298828, -8.473322868347168, -1.3205453157424927, -11.508773803710938, -3.7809834480285645, -1.4781707525253296, -7.770453929901123, -1.5606189966201782]"
the minister left the husband the pie .,DO,LEAVE,THE,for,-52.47951126098633,▁The|▁minister|▁left|▁the|▁husband|▁the|▁pie|.,"[-3.6788957118988037, -9.807758331298828, -8.473323822021484, -1.3205443620681763, -11.472175598144531, -5.073739051818848, -10.410497665405273, -2.242572069168091]"
a bishop left a cheese for an army .,PD,LEAVE,A,for,-55.62241363525391,▁A|▁bishop|▁left|▁a|▁che|ese|▁for|▁an|▁army|.,"[-4.20621395111084, -11.188377380371094, -7.7322282791137695, -2.0357813835144043, -7.451661586761475, -2.6281685829162598, -5.849077224731445, -4.188493251800537, -6.372250080108643, -3.970162868499756]"
a bishop left an army a cheese .,DO,LEAVE,A,for,-54.74760055541992,▁A|▁bishop|▁left|▁an|▁army|▁a|▁che|ese|.,"[-4.20621395111084, -11.188377380371094, -7.7322282791137695, -4.404869556427002, -6.76657772064209, -6.605026721954346, -8.132397651672363, -3.0065064430236816, -2.7054028511047363]"
a man left a gun for a corporation .,PD,LEAVE,A,for,-46.55484008789063,▁A|▁man|▁left|▁a|▁gun|▁for|▁a|▁corpor|ation|.,"[-4.20621395111084, -5.117517471313477, -6.981889724731445, -1.7174113988876343, -5.083573341369629, -5.514594078063965, -1.8970952033996582, -10.45484733581543, -2.3713579177856445, -3.2103371620178223]"
a man left a corporation a gun .,DO,LEAVE,A,for,-47.008567810058594,▁A|▁man|▁left|▁a|▁corpor|ation|▁a|▁gun|.,"[-4.20621395111084, -5.117517471313477, -6.981889724731445, -1.7174113988876343, -7.576686859130859, -3.681461811065674, -6.843238830566406, -8.363242149353027, -2.5209078788757324]"
a lawyer left a beer for a cousin .,PD,LEAVE,A,for,-52.190704345703125,▁A|▁lawyer|▁left|▁a|▁be|er|▁for|▁a|▁cousin|.,"[-4.20621395111084, -8.504677772521973, -8.277690887451172, -1.9909995794296265, -5.899114608764648, -2.77044415473938, -4.675746917724609, -2.0728471279144287, -10.598244667053223, -3.1947286128997803]"
a lawyer left a cousin a beer .,DO,LEAVE,A,for,-50.79620742797852,▁A|▁lawyer|▁left|▁a|▁cousin|▁a|▁be|er|.,"[-4.20621395111084, -8.504677772521973, -8.277690887451172, -1.9909995794296265, -11.374226570129395, -2.4307758808135986, -5.160928249359131, -5.199190616607666, -3.6515064239501953]"
a lawyer left a juice for a secretary .,PD,LEAVE,A,for,-51.096435546875,▁A|▁lawyer|▁left|▁a|▁ju|ice|▁for|▁a|▁secretary|.,"[-4.20621395111084, -8.504677772521973, -8.277690887451172, -1.9909995794296265, -10.228069305419922, -3.145066976547241, -6.07205057144165, -1.6473078727722168, -5.443057060241699, -1.5813016891479492]"
a lawyer left a secretary a juice .,DO,LEAVE,A,for,-52.01336288452149,▁A|▁lawyer|▁left|▁a|▁secretary|▁a|▁ju|ice|.,"[-4.20621395111084, -8.504677772521973, -8.277690887451172, -1.9909995794296265, -7.588535308837891, -2.501925230026245, -9.996759414672852, -4.063618183135986, -4.882944107055664]"
a woman left a tea for a band .,PD,LEAVE,A,for,-49.31787872314453,▁A|▁woman|▁left|▁a|▁tea|▁for|▁a|▁band|.,"[-4.20621395111084, -5.791562080383301, -6.679973602294922, -1.9500975608825684, -8.859512329101562, -5.981790542602539, -1.6846221685409546, -9.726588249206543, -4.4375152587890625]"
a woman left a band a tea .,DO,LEAVE,A,for,-51.13589477539063,▁A|▁woman|▁left|▁a|▁band|▁a|▁tea|.,"[-4.20621395111084, -5.791562080383301, -6.679976463317871, -1.9500982761383057, -9.908538818359375, -5.7622599601745605, -12.320963859558105, -4.51628303527832]"
a cop left a key for a partner .,PD,LEAVE,A,for,-46.396240234375,▁A|▁cop|▁left|▁a|▁key|▁for|▁a|▁partner|.,"[-4.20621395111084, -9.552361488342285, -7.965363502502441, -1.5332502126693726, -7.083292484283447, -3.5363101959228516, -1.0128740072250366, -8.791036605834961, -2.7155394554138184]"
a cop left a partner a key .,DO,LEAVE,A,for,-49.07675552368164,▁A|▁cop|▁left|▁a|▁partner|▁a|▁key|.,"[-4.20621395111084, -9.552361488342285, -7.965366363525391, -1.533249020576477, -8.366665840148926, -6.12678337097168, -7.273532867431641, -4.052581310272217]"
a guest left a tea for a cop .,PD,LEAVE,A,for,-53.43205642700195,▁A|▁guest|▁left|▁a|▁tea|▁for|▁a|▁cop|.,"[-4.20621395111084, -8.434774398803711, -8.94031810760498, -1.2724785804748535, -9.291158676147461, -6.8186492919921875, -3.0204646587371826, -8.803726196289062, -2.6442737579345703]"
a guest left a cop a tea .,DO,LEAVE,A,for,-52.13802337646485,▁A|▁guest|▁left|▁a|▁cop|▁a|▁tea|.,"[-4.20621395111084, -8.434774398803711, -8.940315246582031, -1.272478699684143, -10.544536590576172, -2.3498542308807373, -10.436857223510742, -5.952996253967285]"
a worker left a candy for a band .,PD,LEAVE,A,for,-52.76542282104492,▁A|▁worker|▁left|▁a|▁c|andy|▁for|▁a|▁band|.,"[-4.20621395111084, -8.155519485473633, -8.523835182189941, -1.5528781414031982, -4.810791492462158, -4.129633903503418, -5.38344669342041, -1.4821778535842896, -9.424524307250977, -5.096400260925293]"
a worker left a band a candy .,DO,LEAVE,A,for,-53.60650253295898,▁A|▁worker|▁left|▁a|▁band|▁a|▁c|andy|.,"[-4.20621395111084, -8.155519485473633, -8.523835182189941, -1.5528781414031982, -8.566762924194336, -7.732962608337402, -5.8181867599487305, -3.7941839694976807, -5.25595760345459]"
a professor left a chocolate for a writer .,PD,LEAVE,A,for,-50.38370513916016,▁A|▁professor|▁left|▁a|▁ch|oc|olate|▁for|▁a|▁writer|.,"[-4.20621395111084, -8.844736099243164, -8.518815040588379, -1.5196523666381836, -5.002997398376465, -3.312687635421753, -0.0026811149436980486, -5.820615768432617, -2.1142940521240234, -9.01733112335205, -2.0236806869506836]"
a professor left a writer a chocolate .,DO,LEAVE,A,for,-51.86743927001953,▁A|▁professor|▁left|▁a|▁writer|▁a|▁ch|oc|olate|.,"[-4.20621395111084, -8.844736099243164, -8.518814086914062, -1.5196514129638672, -10.96550464630127, -2.09243106842041, -6.351767539978027, -3.7276971340179443, -0.004597806371748447, -5.63602876663208]"
a son left a telephone for an uncle .,PD,LEAVE,A,for,-48.688453674316406,▁A|▁son|▁left|▁a|▁tele|phone|▁for|▁an|▁uncle|.,"[-4.20621395111084, -9.012458801269531, -7.138801574707031, -2.6409502029418945, -7.117639541625977, -0.4109278917312622, -4.215855121612549, -5.3744635581970215, -6.425280570983887, -2.145869016647339]"
a son left an uncle a telephone .,DO,LEAVE,A,for,-49.51601791381836,▁A|▁son|▁left|▁an|▁uncle|▁a|▁tele|phone|.,"[-4.20621395111084, -9.012458801269531, -7.138801574707031, -4.676033020019531, -8.754743576049805, -2.0648274421691895, -9.456175804138184, -0.633511483669281, -3.573253631591797]"
a man left a meal for a lady .,PD,LEAVE,A,for,-41.10651779174805,▁A|▁man|▁left|▁a|▁me|al|▁for|▁a|▁lady|.,"[-4.20621395111084, -5.117517471313477, -6.981889724731445, -1.7174113988876343, -8.366145133972168, -0.669782817363739, -1.6193153858184814, -0.9852837324142456, -7.818924903869629, -3.6240344047546387]"
a man left a lady a meal .,DO,LEAVE,A,for,-43.42137908935547,▁A|▁man|▁left|▁a|▁lady|▁a|▁me|al|.,"[-4.20621395111084, -5.117517471313477, -6.981889724731445, -1.7174113988876343, -8.425016403198242, -4.107088088989258, -8.559123992919922, -0.5230369567871094, -3.7840795516967773]"
a captain left a coffee for a daughter .,PD,LEAVE,A,for,-53.56535339355469,▁A|▁captain|▁left|▁a|▁coffee|▁for|▁a|▁daughter|.,"[-4.20621395111084, -10.952102661132812, -8.031943321228027, -2.535182476043701, -8.613836288452148, -6.386338233947754, -1.3672306537628174, -8.440099716186523, -3.032412052154541]"
a captain left a daughter a coffee .,DO,LEAVE,A,for,-53.430267333984375,▁A|▁captain|▁left|▁a|▁daughter|▁a|▁coffee|.,"[-4.20621395111084, -10.952102661132812, -8.031941413879395, -2.5351815223693848, -8.599328994750977, -3.78842830657959, -9.351869583129883, -5.965202331542969]"
an employer left a chocolate for a singer .,PD,LEAVE,A,for,-54.85544204711914,▁An|▁employ|er|▁left|▁a|▁ch|oc|olate|▁for|▁a|▁singer|.,"[-6.080687522888184, -7.772346496582031, -0.5137653350830078, -9.495420455932617, -1.7406690120697021, -7.443032741546631, -1.4128823280334473, -0.014007353223860264, -6.061662673950195, -1.767525315284729, -9.519608497619629, -3.0338330268859863]"
an employer left a singer a chocolate .,DO,LEAVE,A,for,-56.18691635131836,▁An|▁employ|er|▁left|▁a|▁singer|▁a|▁ch|oc|olate|.,"[-6.080687522888184, -7.772346496582031, -0.5137660503387451, -9.49542236328125, -1.74066960811615, -10.559917449951172, -4.178215026855469, -6.2628021240234375, -3.248490810394287, -0.011710354126989841, -6.322890281677246]"
the buddy made the button for the business .,PD,MAKE,THE,for,-51.15911483764648,▁The|▁bud|dy|▁made|▁the|▁button|▁for|▁the|▁business|.,"[-3.6788957118988037, -11.046182632446289, -2.286489486694336, -8.573719024658203, -2.7260818481445312, -8.005683898925781, -3.3541784286499023, -1.6884363889694214, -7.978107929229736, -1.8213427066802979]"
the buddy made the business the button .,DO,MAKE,THE,for,-55.13174057006836,▁The|▁bud|dy|▁made|▁the|▁business|▁the|▁button|.,"[-3.6788957118988037, -11.046182632446289, -2.286489486694336, -8.573719024658203, -2.726081609725952, -7.9042768478393555, -5.8583478927612305, -10.378997802734375, -2.6787474155426025]"
the prince made the bowl for the woman .,PD,MAKE,THE,for,-47.30265045166016,▁The|▁prince|▁made|▁the|▁bow|l|▁for|▁the|▁woman|.,"[-3.6788957118988037, -10.83607292175293, -6.797489643096924, -2.2318878173828125, -10.005412101745605, -1.494299292564392, -3.09074068069458, -1.2880557775497437, -5.352383613586426, -2.527411937713623]"
the prince made the woman the bowl .,DO,MAKE,THE,for,-48.4423828125,▁The|▁prince|▁made|▁the|▁woman|▁the|▁bow|l|.,"[-3.6788957118988037, -10.83607292175293, -6.797489643096924, -2.2318878173828125, -7.7674102783203125, -3.513991594314575, -9.917062759399414, -0.6015987396240234, -3.0979700088500977]"
the scientist made the jacket for the band .,PD,MAKE,THE,for,-50.22499847412109,▁The|▁scient|ist|▁made|▁the|▁jack|et|▁for|▁the|▁band|.,"[-3.6788957118988037, -9.81041145324707, -1.201285481452942, -7.035249710083008, -1.870035171508789, -10.202841758728027, -0.6994988322257996, -2.5984857082366943, -1.9538320302963257, -8.854466438293457, -2.3199965953826904]"
the scientist made the band the jacket .,DO,MAKE,THE,for,-52.64493560791016,▁The|▁scient|ist|▁made|▁the|▁band|▁the|▁jack|et|.,"[-3.6788957118988037, -9.81041145324707, -1.2012869119644165, -7.035248756408691, -1.8700326681137085, -10.886783599853516, -4.630569934844971, -10.28247356414795, -0.48390907049179077, -2.765322685241699]"
the adult made the iron for the guy .,PD,MAKE,THE,for,-55.72798156738281,▁The|▁adult|▁made|▁the|▁iron|▁for|▁the|▁gu|y|.,"[-3.6788957118988037, -10.077836990356445, -11.202656745910645, -2.520033597946167, -10.799173355102539, -5.441221237182617, -1.655092716217041, -7.880642890930176, -0.5166280269622803, -1.9558000564575195]"
the adult made the guy the iron .,DO,MAKE,THE,for,-56.55006790161133,▁The|▁adult|▁made|▁the|▁gu|y|▁the|▁iron|.,"[-3.6788957118988037, -10.077836990356445, -11.202656745910645, -2.520033597946167, -8.888134002685547, -0.6791530251502991, -5.168776512145996, -10.679438591003418, -3.655144691467285]"
the manager made the hat for the king .,PD,MAKE,THE,for,-45.958255767822266,▁The|▁manager|▁made|▁the|▁hat|▁for|▁the|▁king|.,"[-3.6788957118988037, -9.713770866394043, -6.76704740524292, -1.901807188987732, -10.1832914352417, -3.974616050720215, -1.6116374731063843, -6.878185749053955, -1.2490017414093018]"
the manager made the king the hat .,DO,MAKE,THE,for,-48.75452423095703,▁The|▁manager|▁made|▁the|▁king|▁the|▁hat|.,"[-3.6788957118988037, -9.713770866394043, -6.76704740524292, -1.901806116104126, -10.708368301391602, -4.408077239990234, -10.102319717407227, -1.4742342233657837]"
the soldier made the bell for the kid .,PD,MAKE,THE,for,-50.468746185302734,▁The|▁soldier|▁made|▁the|▁bell|▁for|▁the|▁kid|.,"[-3.6788957118988037, -10.88179874420166, -6.428313255310059, -2.3991641998291016, -9.296904563903809, -5.177641868591309, -0.9042155742645264, -9.824091911315918, -1.8777186870574951]"
the soldier made the kid the bell .,DO,MAKE,THE,for,-48.09955596923828,▁The|▁soldier|▁made|▁the|▁kid|▁the|▁bell|.,"[-3.6788957118988037, -10.88179874420166, -6.428313255310059, -2.399165153503418, -7.232784271240234, -5.08455753326416, -8.671836853027344, -3.7222068309783936]"
the captain made the bowl for the priest .,PD,MAKE,THE,for,-46.353912353515625,▁The|▁captain|▁made|▁the|▁bow|l|▁for|▁the|▁priest|.,"[-3.6788957118988037, -10.086868286132812, -5.676050662994385, -2.106985092163086, -8.683086395263672, -2.6192235946655273, -4.028962135314941, -1.3077133893966675, -6.60963249206543, -1.5564957857131958]"
the captain made the priest the bowl .,DO,MAKE,THE,for,-52.049095153808594,▁The|▁captain|▁made|▁the|▁priest|▁the|▁bow|l|.,"[-3.6788957118988037, -10.086868286132812, -5.676050662994385, -2.106985092163086, -11.222023963928223, -4.544184684753418, -9.076967239379883, -3.244089126586914, -2.413031578063965]"
the adult made the bag for the husband .,PD,MAKE,THE,for,-52.69575500488281,▁The|▁adult|▁made|▁the|▁bag|▁for|▁the|▁husband|.,"[-3.6788957118988037, -10.077836990356445, -11.202656745910645, -2.520033597946167, -9.672191619873047, -2.6572189331054688, -1.2250182628631592, -9.635266304016113, -2.026637077331543]"
the adult made the husband the bag .,DO,MAKE,THE,for,-55.99319839477539,▁The|▁adult|▁made|▁the|▁husband|▁the|▁bag|.,"[-3.6788957118988037, -10.077836990356445, -11.202656745910645, -2.5200343132019043, -11.729519844055176, -4.726504325866699, -9.309856414794922, -2.7478950023651123]"
the opponent made the box for the administration .,PD,MAKE,THE,for,-52.03547668457031,▁The|▁oppon|ent|▁made|▁the|▁box|▁for|▁the|▁administration|.,"[-3.6788957118988037, -11.651771545410156, -0.8993584513664246, -6.245142936706543, -2.405552387237549, -8.286249160766602, -5.187010765075684, -1.1135714054107666, -9.668574333190918, -2.899348735809326]"
the opponent made the administration the box .,DO,MAKE,THE,for,-53.94652557373047,▁The|▁oppon|ent|▁made|▁the|▁administration|▁the|▁box|.,"[-3.6788957118988037, -11.651771545410156, -0.8993584513664246, -6.245142936706543, -2.4055538177490234, -10.959641456604004, -5.516870498657227, -9.420036315917969, -3.1692519187927246]"
the brother made the gun for the guest .,PD,MAKE,THE,for,-48.29304122924805,▁The|▁brother|▁made|▁the|▁gun|▁for|▁the|▁guest|.,"[-3.6788957118988037, -10.64393424987793, -8.687052726745605, -2.05938982963562, -7.3537187576293945, -3.3788177967071533, -1.2868378162384033, -9.632068634033203, -1.5723260641098022]"
the brother made the guest the gun .,DO,MAKE,THE,for,-50.30413818359375,▁The|▁brother|▁made|▁the|▁guest|▁the|▁gun|.,"[-3.6788957118988037, -10.64393424987793, -8.687049865722656, -2.05938982963562, -8.175786972045898, -4.559221267700195, -9.934037208557129, -2.5658252239227295]"
the daughter made the engine for the aunt .,PD,MAKE,THE,for,-51.57294464111328,▁The|▁daughter|▁made|▁the|▁engine|▁for|▁the|▁a|unt|.,"[-3.6788957118988037, -9.432022094726562, -9.348063468933105, -2.230010509490967, -10.75098991394043, -3.5595030784606934, -1.1878116130828857, -7.361756324768066, -2.1343283653259277, -1.8895665407180786]"
the daughter made the aunt the engine .,DO,MAKE,THE,for,-52.39704132080078,▁The|▁daughter|▁made|▁the|▁a|unt|▁the|▁engine|.,"[-3.6788957118988037, -9.432022094726562, -9.348063468933105, -2.230010509490967, -7.580018043518066, -1.6762058734893799, -4.735299110412598, -10.420656204223633, -3.29587459564209]"
a prince made a telephone for an army .,PD,MAKE,A,for,-52.70613861083984,▁A|▁prince|▁made|▁a|▁tele|phone|▁for|▁an|▁army|.,"[-4.20621395111084, -10.716800689697266, -7.3787312507629395, -1.838092565536499, -10.12861442565918, -0.5774386525154114, -6.416936874389648, -4.084822177886963, -4.562978267669678, -2.7955102920532227]"
a prince made an army a telephone .,DO,MAKE,A,for,-50.07466125488281,▁A|▁prince|▁made|▁an|▁army|▁a|▁tele|phone|.,"[-4.20621395111084, -10.716800689697266, -7.3787312507629395, -3.62626051902771, -4.789079189300537, -6.405960559844971, -9.37159252166748, -1.3549010753631592, -2.225123167037964]"
a manager made a hat for a scientist .,PD,MAKE,A,for,-46.95040130615234,▁A|▁manager|▁made|▁a|▁hat|▁for|▁a|▁scient|ist|.,"[-4.20621395111084, -9.854104995727539, -7.491579532623291, -1.0440447330474854, -10.491995811462402, -1.7346255779266357, -2.034555435180664, -9.047317504882812, -0.005880199838429689, -1.0400851964950562]"
a manager made a scientist a hat .,DO,MAKE,A,for,-50.78195190429688,▁A|▁manager|▁made|▁a|▁scient|ist|▁a|▁hat|.,"[-4.20621395111084, -9.854104995727539, -7.491579532623291, -1.0440447330474854, -10.963388442993164, -0.005689023993909359, -4.712375164031982, -10.421419143676758, -2.083138942718506]"
an adult made a knife for an actor .,PD,MAKE,A,for,-50.23906707763672,▁An|▁adult|▁made|▁a|▁kn|ife|▁for|▁an|▁actor|.,"[-6.080687522888184, -7.4579315185546875, -9.800300598144531, -1.428985834121704, -7.7344512939453125, -0.3524168133735657, -3.3992204666137695, -4.090437889099121, -6.889472961425781, -3.0051636695861816]"
an adult made an actor a knife .,DO,MAKE,A,for,-53.244441986083984,▁An|▁adult|▁made|▁an|▁actor|▁a|▁kn|ife|.,"[-6.080687522888184, -7.4579315185546875, -9.800300598144531, -3.181581735610962, -10.95008659362793, -3.8937344551086426, -6.497077465057373, -2.853743076324463, -2.5292983055114746]"
a scientist made a glass for a priest .,PD,MAKE,A,for,-45.57655715942383,▁A|▁scient|ist|▁made|▁a|▁glass|▁for|▁a|▁priest|.,"[-4.20621395111084, -8.956408500671387, -0.014981847256422043, -6.863644599914551, -0.7138853669166565, -8.548993110656738, -5.089709758758545, -2.7607150077819824, -7.034292221069336, -1.3877112865447998]"
a scientist made a priest a glass .,DO,MAKE,A,for,-49.30169677734375,▁A|▁scient|ist|▁made|▁a|▁priest|▁a|▁glass|.,"[-4.20621395111084, -8.956408500671387, -0.014981847256422043, -6.863644599914551, -0.7138846516609192, -12.938462257385254, -3.5860092639923096, -5.808721542358398, -6.213369846343994]"
