text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
the cop delivered them the tea .,DO,DELIVER,THE,for,-45.14033508300781,▁The|▁cop|▁delivered|▁them|▁the|▁tea|.,"[-3.1171624660491943, -11.387212753295898, -11.225262641906738, -6.152528762817383, -3.7554211616516113, -7.8101091384887695, -1.6926401853561401]"
the mayor delivered the tea for them .,PD,DELIVER,THE,for,-45.2593879699707,▁The|▁mayor|▁delivered|▁the|▁tea|▁for|▁them|.,"[-3.1171624660491943, -9.700708389282227, -8.203946113586426, -1.6189014911651611, -11.30352783203125, -4.302260398864746, -6.069599628448486, -0.9432829022407532]"
the mayor delivered them the tea .,DO,DELIVER,THE,for,-43.47877502441406,▁The|▁mayor|▁delivered|▁them|▁the|▁tea|.,"[-3.1171624660491943, -9.700708389282227, -8.203947067260742, -9.360979080200195, -3.638218641281128, -7.76907205581665, -1.6886851787567139]"
the guy delivered the wire for him .,PD,DELIVER,THE,for,-45.67056274414063,▁The|▁gu|y|▁delivered|▁the|▁wire|▁for|▁him|.,"[-3.1171624660491943, -8.657164573669434, -1.0300664901733398, -10.047816276550293, -2.1622419357299805, -8.599780082702637, -4.4294281005859375, -6.060305595397949, -1.5665953159332275]"
the guy delivered him the wire .,DO,DELIVER,THE,for,-41.23752212524414,▁The|▁gu|y|▁delivered|▁him|▁the|▁wire|.,"[-3.1171624660491943, -8.657164573669434, -1.0300666093826294, -10.04781723022461, -4.724869251251221, -2.8895931243896484, -8.814083099365234, -1.9567673206329346]"
the guest delivered the tea for you .,PD,DELIVER,THE,for,-44.83143615722656,▁The|▁guest|▁delivered|▁the|▁tea|▁for|▁you|.,"[-3.1171624660491943, -9.702783584594727, -11.53463363647461, -2.324483871459961, -8.012968063354492, -4.518771171569824, -4.43803596496582, -1.182594656944275]"
the guest delivered you the tea .,DO,DELIVER,THE,for,-44.35115051269531,▁The|▁guest|▁delivered|▁you|▁the|▁tea|.,"[-3.1171624660491943, -9.702783584594727, -11.53463363647461, -8.03169059753418, -2.3066301345825195, -7.918590068817139, -1.7396564483642578]"
the mayor delivered the coffee for us .,PD,DELIVER,THE,for,-43.23577499389648,▁The|▁mayor|▁delivered|▁the|▁coffee|▁for|▁us|.,"[-3.1171624660491943, -9.700708389282227, -8.203946113586426, -1.6189014911651611, -11.05486011505127, -4.436761379241943, -3.866962432861328, -1.2364720106124878]"
the mayor delivered us the coffee .,DO,DELIVER,THE,for,-41.08692169189453,▁The|▁mayor|▁delivered|▁us|▁the|▁coffee|.,"[-3.1171624660491943, -9.700708389282227, -8.203947067260742, -7.365241527557373, -2.427475929260254, -8.45261287689209, -1.819774866104126]"
the employer delivered the chocolate for it .,PD,DELIVER,THE,for,-49.84407424926758,▁The|▁employ|er|▁delivered|▁the|▁ch|oc|olate|▁for|▁it|.,"[-3.1171624660491943, -10.053779602050781, -1.0484659671783447, -9.395162582397461, -1.6798081398010254, -7.860640525817871, -1.6058084964752197, -0.4499741494655609, -4.604729652404785, -7.76235818862915, -2.2661795616149902]"
the employer delivered it the chocolate .,DO,DELIVER,THE,for,-49.68603515625,▁The|▁employ|er|▁delivered|▁it|▁the|▁ch|oc|olate|.,"[-3.1171624660491943, -10.053779602050781, -1.0484670400619507, -9.395160675048828, -6.775825500488281, -5.429106712341309, -8.312355995178223, -2.292921543121338, -0.3363150358200073, -2.9249353408813477]"
a writer delivered a tea for us .,PD,DELIVER,A,for,-48.45357131958008,▁A|▁writer|▁delivered|▁a|▁tea|▁for|▁us|.,"[-4.501774787902832, -8.41106128692627, -12.521541595458984, -1.2460014820098877, -11.410663604736328, -4.371710777282715, -4.171791076660156, -1.819028615951538]"
a writer delivered us a tea .,DO,DELIVER,A,for,-46.40874862670898,▁A|▁writer|▁delivered|▁us|▁a|▁tea|.,"[-4.501774787902832, -8.41106128692627, -12.521540641784668, -5.6667375564575195, -1.1843348741531372, -10.5792818069458, -3.544015407562256]"
a leader delivered a chocolate for us .,PD,DELIVER,A,for,-52.01177978515625,▁A|▁leader|▁delivered|▁a|▁ch|oc|olate|▁for|▁us|.,"[-4.501774787902832, -8.350751876831055, -12.428630828857422, -2.7464115619659424, -7.770866394042969, -5.1116557121276855, -0.031098397448658943, -5.028364181518555, -4.4511871337890625, -1.5910388231277466]"
a leader delivered us a chocolate .,DO,DELIVER,A,for,-46.5723991394043,▁A|▁leader|▁delivered|▁us|▁a|▁ch|oc|olate|.,"[-4.501774787902832, -8.350751876831055, -12.428630828857422, -5.394598007202148, -2.1210741996765137, -6.916410446166992, -2.4110114574432373, -0.03338062763214111, -4.414764404296875]"
a writer delivered a salad for her .,PD,DELIVER,A,for,-50.67546844482422,▁A|▁writer|▁delivered|▁a|▁sal|ad|▁for|▁her|.,"[-4.501774787902832, -8.41106128692627, -12.521540641784668, -1.246001958847046, -9.239484786987305, -3.291527032852173, -3.3015708923339844, -2.7820873260498047, -5.380423545837402]"
a writer delivered her a salad .,DO,DELIVER,A,for,-48.05265426635742,▁A|▁writer|▁delivered|▁her|▁a|▁sal|ad|.,"[-4.501774787902832, -8.41106128692627, -12.521541595458984, -3.778815507888794, -6.672506332397461, -8.822992324829102, -1.8367465734481812, -1.5072137117385864]"
a winner delivered a pie for me .,PD,DELIVER,A,for,-49.39588928222656,▁A|▁winner|▁delivered|▁a|▁pie|▁for|▁me|.,"[-4.501774787902832, -10.183606147766113, -12.005298614501953, -3.224152088165283, -9.490405082702637, -4.354188919067383, -3.652139186859131, -1.984329342842102]"
a winner delivered me a pie .,DO,DELIVER,A,for,-43.01285934448242,▁A|▁winner|▁delivered|▁me|▁a|▁pie|.,"[-4.501774787902832, -10.183606147766113, -12.00529956817627, -5.5567522048950195, -1.3494902849197388, -7.296306610107422, -2.11963152885437]"
a doctor delivered a plate for us .,PD,DELIVER,A,for,-45.46753692626953,▁A|▁doctor|▁delivered|▁a|▁plate|▁for|▁us|.,"[-4.501774787902832, -8.244017601013184, -8.879130363464355, -0.741999626159668, -10.186447143554688, -5.462374210357666, -5.655747890472412, -1.7960435152053833]"
a doctor delivered us a plate .,DO,DELIVER,A,for,-44.50405883789063,▁A|▁doctor|▁delivered|▁us|▁a|▁plate|.,"[-4.501774787902832, -8.244017601013184, -8.879129409790039, -7.282262802124023, -1.5093955993652344, -9.21969223022461, -4.8677825927734375]"
a minister delivered a flower for them .,PD,DELIVER,A,for,-47.40616226196289,▁A|▁minister|▁delivered|▁a|▁flower|▁for|▁them|.,"[-4.501774787902832, -9.880460739135742, -8.909693717956543, -0.4883871376514435, -9.723973274230957, -4.734521865844727, -7.884605407714844, -1.2827433347702026]"
a minister delivered them a flower .,DO,DELIVER,A,for,-46.592586517333984,▁A|▁minister|▁delivered|▁them|▁a|▁flower|.,"[-4.501774787902832, -9.880460739135742, -8.909693717956543, -8.497891426086426, -3.6847152709960938, -9.07761001586914, -2.0404436588287354]"
a parent delivered a juice for it .,PD,DELIVER,A,for,-51.82257080078125,▁A|▁parent|▁delivered|▁a|▁ju|ice|▁for|▁it|.,"[-4.501774787902832, -9.068145751953125, -11.303227424621582, -1.5663377046585083, -8.601183891296387, -1.5190492868423462, -4.934574604034424, -8.542352676391602, -1.785922884941101]"
a parent delivered it a juice .,DO,DELIVER,A,for,-53.63874816894531,▁A|▁parent|▁delivered|▁it|▁a|▁ju|ice|.,"[-4.501774787902832, -9.068145751953125, -11.30322551727295, -7.031302452087402, -5.7008514404296875, -10.547224998474121, -2.1836349964141846, -3.3025870323181152]"
a partner delivered a juice for us .,PD,DELIVER,A,for,-48.58266067504883,▁A|▁partner|▁delivered|▁a|▁ju|ice|▁for|▁us|.,"[-4.501774787902832, -9.78393268585205, -11.363319396972656, -1.5351840257644653, -10.381065368652344, -1.8678481578826904, -3.9104180335998535, -3.2775392532348633, -1.9615769386291504]"
a partner delivered us a juice .,DO,DELIVER,A,for,-47.302772521972656,▁A|▁partner|▁delivered|▁us|▁a|▁ju|ice|.,"[-4.501774787902832, -9.78393268585205, -11.363319396972656, -4.756418228149414, -1.090457797050476, -8.978092193603516, -3.2903881072998047, -3.538390874862671]"
a child delivered a salad for them .,PD,DELIVER,A,for,-49.31878662109375,▁A|▁child|▁delivered|▁a|▁sal|ad|▁for|▁them|.,"[-4.501774787902832, -7.199688911437988, -10.673299789428711, -3.6614694595336914, -8.136371612548828, -2.104987144470215, -3.6200575828552246, -7.998377323150635, -1.4227590560913086]"
a child delivered them a salad .,DO,DELIVER,A,for,-47.56228256225586,▁A|▁child|▁delivered|▁them|▁a|▁sal|ad|.,"[-4.501774787902832, -7.199688911437988, -10.673300743103027, -9.422689437866211, -4.486239433288574, -8.089462280273438, -1.2119083404541016, -1.9772216081619263]"
an adult delivered a coffee for it .,PD,DELIVER,A,for,-52.24250793457031,▁An|▁adult|▁delivered|▁a|▁coffee|▁for|▁it|.,"[-6.047245979309082, -7.741599082946777, -12.868230819702148, -2.46280574798584, -8.752429962158203, -4.025420665740967, -8.555121421813965, -1.7896531820297241]"
an adult delivered it a coffee .,DO,DELIVER,A,for,-51.39121627807617,▁An|▁adult|▁delivered|▁it|▁a|▁coffee|.,"[-6.047245979309082, -7.741599082946777, -12.868230819702148, -6.915249824523926, -5.602792739868164, -9.641992568969727, -2.574103832244873]"
a partner delivered a juice for him .,PD,DELIVER,A,for,-49.6556510925293,▁A|▁partner|▁delivered|▁a|▁ju|ice|▁for|▁him|.,"[-4.501774787902832, -9.78393268585205, -11.363319396972656, -1.5351840257644653, -10.381065368652344, -1.8678481578826904, -3.9104180335998535, -4.807063102722168, -1.5050404071807861]"
a partner delivered him a juice .,DO,DELIVER,A,for,-45.94551086425781,▁A|▁partner|▁delivered|▁him|▁a|▁ju|ice|.,"[-4.501774787902832, -9.78393268585205, -11.363319396972656, -7.075046539306641, -2.187549591064453, -8.216080665588379, -0.7632712125778198, -2.054533004760742]"
a parent delivered an anchor for them .,PD,DELIVER,A,for,-50.680763244628906,▁A|▁parent|▁delivered|▁an|▁anchor|▁for|▁them|.,"[-4.501774787902832, -9.068145751953125, -11.30322551727295, -3.884337902069092, -9.517413139343262, -3.10750675201416, -7.696537017822266, -1.6018213033676147]"
a parent delivered them an anchor .,DO,DELIVER,A,for,-49.34154510498047,▁A|▁parent|▁delivered|▁them|▁an|▁anchor|.,"[-4.501774787902832, -9.068145751953125, -11.303227424621582, -7.6519999504089355, -5.688493251800537, -9.077868461608887, -2.0500354766845703]"
a prince delivered an instrument for him .,PD,DELIVER,A,for,-51.31593704223633,▁A|▁prince|▁delivered|▁an|▁instrument|▁for|▁him|.,"[-4.501774787902832, -11.136812210083008, -11.074371337890625, -4.654417991638184, -8.50095272064209, -4.15388298034668, -5.302535057067871, -1.9911859035491943]"
a prince delivered him an instrument .,DO,DELIVER,A,for,-47.81938934326172,▁A|▁prince|▁delivered|▁him|▁an|▁instrument|.,"[-4.501774787902832, -11.136812210083008, -11.074374198913574, -5.626343727111816, -5.701784133911133, -6.358769416809082, -3.419532299041748]"
a cousin delivered a cheese for them .,PD,DELIVER,A,for,-50.4570426940918,▁A|▁cousin|▁delivered|▁a|▁che|ese|▁for|▁them|.,"[-4.501774787902832, -10.084877967834473, -10.637499809265137, -1.5221894979476929, -6.837136268615723, -2.8561060428619385, -5.981943607330322, -6.674056053161621, -1.3614552021026611]"
a cousin delivered them a cheese .,DO,DELIVER,A,for,-48.40848159790039,▁A|▁cousin|▁delivered|▁them|▁a|▁che|ese|.,"[-4.501774787902832, -10.084877967834473, -10.63749885559082, -5.911501407623291, -4.081808567047119, -6.9447832107543945, -1.8415980339050293, -4.40463924407959]"
the chief promised the chocolate to us .,PD,PROMISE,THE,to,-48.06361770629883,▁The|▁chief|▁promised|▁the|▁ch|oc|olate|▁to|▁us|.,"[-3.1171624660491943, -9.056828498840332, -11.338563919067383, -2.8097076416015625, -7.7669572830200195, -3.8094451427459717, -0.31273922324180603, -3.0520520210266113, -4.970527648925781, -1.8296345472335815]"
the chief promised us the chocolate .,DO,PROMISE,THE,to,-43.26928329467773,▁The|▁chief|▁promised|▁us|▁the|▁ch|oc|olate|.,"[-3.1171624660491943, -9.056828498840332, -11.338563919067383, -4.206744194030762, -3.2234513759613037, -7.014049530029297, -2.43898868560791, -0.28745660185813904, -2.586038827896118]"
the student promised the coffee to me .,PD,PROMISE,THE,to,-45.03545379638672,▁The|▁student|▁promised|▁the|▁coffee|▁to|▁me|.,"[-3.1171624660491943, -8.500862121582031, -11.551475524902344, -3.108356237411499, -10.225262641906738, -4.145321846008301, -2.650805950164795, -1.736204981803894]"
the student promised me the coffee .,DO,PROMISE,THE,to,-40.62940216064453,▁The|▁student|▁promised|▁me|▁the|▁coffee|.,"[-3.1171624660491943, -8.500862121582031, -11.551475524902344, -3.857877731323242, -3.569805383682251, -7.553815841674805, -2.4784021377563477]"
the adult promised the cheese to us .,PD,PROMISE,THE,to,-49.892181396484375,▁The|▁adult|▁promised|▁the|▁che|ese|▁to|▁us|.,"[-3.1171624660491943, -10.06001091003418, -13.327230453491211, -3.2319281101226807, -8.824823379516602, -2.001729965209961, -1.9613752365112305, -5.500378608703613, -1.8675405979156494]"
the adult promised us the cheese .,DO,PROMISE,THE,to,-44.73550033569336,▁The|▁adult|▁promised|▁us|▁the|▁che|ese|.,"[-3.1171624660491943, -10.06001091003418, -13.327230453491211, -4.3274922370910645, -3.3010506629943848, -7.270022869110107, -1.0525153875350952, -2.280014753341675]"
the princess promised the tea to you .,PD,PROMISE,THE,to,-44.49453353881836,▁The|▁prin|cess|▁promised|▁the|▁tea|▁to|▁you|.,"[-3.1171624660491943, -10.446669578552246, -0.024502068758010864, -8.360694885253906, -2.667264699935913, -9.561747550964355, -3.5853888988494873, -5.474806785583496, -1.2562974691390991]"
the princess promised you the tea .,DO,PROMISE,THE,to,-41.537593841552734,▁The|▁prin|cess|▁promised|▁you|▁the|▁tea|.,"[-3.1171624660491943, -10.446669578552246, -0.024502186104655266, -8.360696792602539, -5.921436786651611, -2.5980405807495117, -8.579394340515137, -2.48968768119812]"
the guy promised the tea to him .,PD,PROMISE,THE,to,-46.061256408691406,▁The|▁gu|y|▁promised|▁the|▁tea|▁to|▁him|.,"[-3.1171624660491943, -8.657164573669434, -1.0300664901733398, -9.973576545715332, -3.3698389530181885, -9.002410888671875, -3.7682857513427734, -5.5926666259765625, -1.5500822067260742]"
the guy promised him the tea .,DO,PROMISE,THE,to,-42.66048812866211,▁The|▁gu|y|▁promised|▁him|▁the|▁tea|.,"[-3.1171624660491943, -8.657164573669434, -1.0300666093826294, -9.973576545715332, -4.985978126525879, -2.6328980922698975, -9.585737228393555, -2.677906036376953]"
the girl promised the coffee to you .,PD,PROMISE,THE,to,-45.12853240966797,▁The|▁girl|▁promised|▁the|▁coffee|▁to|▁you|.,"[-3.1171624660491943, -8.84560775756836, -9.525278091430664, -2.9720168113708496, -9.671451568603516, -3.6777830123901367, -5.768277168273926, -1.550958275794983]"
the girl promised you the coffee .,DO,PROMISE,THE,to,-41.0797004699707,▁The|▁girl|▁promised|▁you|▁the|▁coffee|.,"[-3.1171624660491943, -8.84560775756836, -9.52527904510498, -6.066625118255615, -2.5432116985321045, -8.749345779418945, -2.232468605041504]"
the worker promised the juice to it .,PD,PROMISE,THE,to,-51.75880813598633,▁The|▁worker|▁promised|▁the|▁ju|ice|▁to|▁it|.,"[-3.1171624660491943, -11.952747344970703, -10.527587890625, -2.6499834060668945, -8.339424133300781, -0.8500978350639343, -3.294966220855713, -9.05494213104248, -1.9718940258026123]"
the worker promised it the juice .,DO,PROMISE,THE,to,-49.7438850402832,▁The|▁worker|▁promised|▁it|▁the|▁ju|ice|.,"[-3.1171624660491943, -11.952747344970703, -10.52759075164795, -5.122577667236328, -6.4456706047058105, -9.043063163757324, -0.420823335647583, -3.1142501831054688]"
the adult promised the motor to them .,PD,PROMISE,THE,to,-53.65868377685547,▁The|▁adult|▁promised|▁the|▁motor|▁to|▁them|.,"[-3.1171624660491943, -10.06001091003418, -13.327230453491211, -3.2319302558898926, -10.60460376739502, -5.947779178619385, -5.8113484382629395, -1.5586177110671997]"
the adult promised them the motor .,DO,PROMISE,THE,to,-49.536563873291016,▁The|▁adult|▁promised|▁them|▁the|▁motor|.,"[-3.1171624660491943, -10.06001091003418, -13.327230453491211, -4.772308349609375, -3.1533851623535156, -9.297825813293457, -5.80864143371582]"
the priest promised the guitar to you .,PD,PROMISE,THE,to,-47.026405334472656,▁The|▁priest|▁promised|▁the|▁guitar|▁to|▁you|.,"[-3.1171624660491943, -10.43212890625, -8.75326919555664, -2.8292903900146484, -10.514606475830078, -3.224609136581421, -6.713924407958984, -1.441412329673767]"
the priest promised you the guitar .,DO,PROMISE,THE,to,-44.393550872802734,▁The|▁priest|▁promised|▁you|▁the|▁guitar|.,"[-3.1171624660491943, -10.43212890625, -8.753267288208008, -6.333712100982666, -2.7840046882629395, -10.853900909423828, -2.119372844696045]"
the sheriff promised the beer to her .,PD,PROMISE,THE,to,-46.50592041015625,▁The|▁sh|er|iff|▁promised|▁the|▁be|er|▁to|▁her|.,"[-3.1171624660491943, -8.071161270141602, -2.8910958766937256, -0.09658677130937576, -8.675081253051758, -2.908663749694824, -7.280220985412598, -2.3217954635620117, -3.9153614044189453, -5.0865654945373535, -2.142225980758667]"
the sheriff promised her the beer .,DO,PROMISE,THE,to,-42.39202117919922,▁The|▁sh|er|iff|▁promised|▁her|▁the|▁be|er|.,"[-3.1171624660491943, -8.071161270141602, -2.891096591949463, -0.09658677130937576, -8.675079345703125, -4.459944725036621, -3.31068754196167, -6.662814140319824, -3.054246425628662, -2.053241491317749]"
the winner promised the tea to us .,PD,PROMISE,THE,to,-48.58137893676758,▁The|▁winner|▁promised|▁the|▁tea|▁to|▁us|.,"[-3.1171624660491943, -8.516396522521973, -11.880796432495117, -3.338057518005371, -9.155523300170898, -4.17327880859375, -6.4509782791137695, -1.9491887092590332]"
the winner promised us the tea .,DO,PROMISE,THE,to,-43.17047500610352,▁The|▁winner|▁promised|▁us|▁the|▁tea|.,"[-3.1171624660491943, -8.516396522521973, -11.880796432495117, -5.073574542999268, -2.9041800498962402, -8.473213195800781, -3.2051496505737305]"
the opponent promised the television to it .,PD,PROMISE,THE,to,-55.12482452392578,▁The|▁oppon|ent|▁promised|▁the|▁television|▁to|▁it|.,"[-3.1171624660491943, -11.682723999023438, -0.8916208148002625, -11.022372245788574, -3.122380256652832, -9.883094787597656, -3.9874820709228516, -9.311263084411621, -2.1067276000976562]"
the opponent promised it the television .,DO,PROMISE,THE,to,-51.23554229736328,▁The|▁oppon|ent|▁promised|▁it|▁the|▁television|.,"[-3.1171624660491943, -11.682723999023438, -0.8916197419166565, -11.022374153137207, -5.375186920166016, -6.210193157196045, -9.826483726501465, -3.1097965240478516]"
the sheriff promised the television to us .,PD,PROMISE,THE,to,-50.30463790893555,▁The|▁sh|er|iff|▁promised|▁the|▁television|▁to|▁us|.,"[-3.1171624660491943, -8.071161270141602, -2.891096591949463, -0.09658677130937576, -8.675079345703125, -2.908663749694824, -9.308706283569336, -7.733057975769043, -5.855146408081055, -1.6479741334915161]"
the sheriff promised us the television .,DO,PROMISE,THE,to,-42.8065185546875,▁The|▁sh|er|iff|▁promised|▁us|▁the|▁television|.,"[-3.1171624660491943, -8.071161270141602, -2.891096591949463, -0.09658677130937576, -8.675078392028809, -3.965914249420166, -3.254422426223755, -9.898605346679688, -2.8364925384521484]"
the son promised the plate to you .,PD,PROMISE,THE,to,-47.03859329223633,▁The|▁son|▁promised|▁the|▁plate|▁to|▁you|.,"[-3.1171624660491943, -9.168675422668457, -11.291081428527832, -2.6275219917297363, -12.35125732421875, -1.569483757019043, -5.595436096191406, -1.3179746866226196]"
the son promised you the plate .,DO,PROMISE,THE,to,-47.4913215637207,▁The|▁son|▁promised|▁you|▁the|▁plate|.,"[-3.1171624660491943, -9.168675422668457, -11.291080474853516, -7.1562933921813965, -2.4567270278930664, -12.353741645812988, -1.9476438760757446]"
the manager promised the chicken to us .,PD,PROMISE,THE,to,-44.40022277832031,▁The|▁manager|▁promised|▁the|▁ch|icken|▁to|▁us|.,"[-3.1171624660491943, -9.853813171386719, -8.220907211303711, -2.684739112854004, -8.736024856567383, -1.4306384325027466, -4.726153373718262, -3.947160243988037, -1.6836285591125488]"
the manager promised us the chicken .,DO,PROMISE,THE,to,-40.17794799804688,▁The|▁manager|▁promised|▁us|▁the|▁ch|icken|.,"[-3.1171624660491943, -9.853813171386719, -8.220907211303711, -3.247203826904297, -3.052039623260498, -7.502096176147461, -0.7702953219413757, -4.414430618286133]"
the student promised the beer to us .,PD,PROMISE,THE,to,-45.9951400756836,▁The|▁student|▁promised|▁the|▁be|er|▁to|▁us|.,"[-3.1171624660491943, -8.500862121582031, -11.551475524902344, -3.1083574295043945, -7.784833908081055, -1.7027724981307983, -2.698256015777588, -5.609252452850342, -1.922162413597107]"
the student promised us the beer .,DO,PROMISE,THE,to,-42.58832931518555,▁The|▁student|▁promised|▁us|▁the|▁be|er|.,"[-3.1171624660491943, -8.500862121582031, -11.551475524902344, -5.71302604675293, -3.3004493713378906, -7.2043681144714355, -1.2998276948928833, -1.9011571407318115]"
the president promised the bag to her .,PD,PROMISE,THE,to,-45.94709396362305,▁The|▁president|▁promised|▁the|▁bag|▁to|▁her|.,"[-3.1171624660491943, -7.836104393005371, -6.98745059967041, -3.417881488800049, -12.227336883544922, -4.141086101531982, -5.451360702514648, -2.768709897994995]"
the president promised her the bag .,DO,PROMISE,THE,to,-40.51776123046875,▁The|▁president|▁promised|▁her|▁the|▁bag|.,"[-3.1171624660491943, -7.836104393005371, -6.987448215484619, -7.159083843231201, -3.155216693878174, -10.307626724243164, -1.955115795135498]"
the daughter promised the juice to them .,PD,PROMISE,THE,to,-49.910423278808594,▁The|▁daughter|▁promised|▁the|▁ju|ice|▁to|▁them|.,"[-3.1171624660491943, -9.180712699890137, -12.14240837097168, -3.307590961456299, -10.193892478942871, -0.658538281917572, -3.217209815979004, -6.840686321258545, -1.2522215843200684]"
the daughter promised them the juice .,DO,PROMISE,THE,to,-45.95646667480469,▁The|▁daughter|▁promised|▁them|▁the|▁ju|ice|.,"[-3.1171624660491943, -9.180712699890137, -12.14240837097168, -6.87855863571167, -3.212028980255127, -8.841872215270996, -0.5343036651611328, -2.04941725730896]"
the soldier promised the bowl to them .,PD,PROMISE,THE,to,-46.43018341064453,▁The|▁soldier|▁promised|▁the|▁bow|l|▁to|▁them|.,"[-3.1171624660491943, -10.914864540100098, -9.862101554870605, -2.571800947189331, -9.3233060836792, -0.9353678822517395, -2.027400493621826, -6.262567520141602, -1.4156080484390259]"
the soldier promised them the bowl .,DO,PROMISE,THE,to,-45.762657165527344,▁The|▁soldier|▁promised|▁them|▁the|▁bow|l|.,"[-3.1171624660491943, -10.914864540100098, -9.862101554870605, -5.373599529266357, -3.378223419189453, -9.592745780944824, -0.6459773182868958, -2.877983808517456]"
the hero promised the beer to them .,PD,PROMISE,THE,to,-46.379486083984375,▁The|▁hero|▁promised|▁the|▁be|er|▁to|▁them|.,"[-3.1171624660491943, -9.245515823364258, -11.74785327911377, -2.6616554260253906, -6.456658363342285, -3.5476694107055664, -2.522080659866333, -5.810400009155273, -1.2704896926879883]"
the hero promised them the beer .,DO,PROMISE,THE,to,-42.8069953918457,▁The|▁hero|▁promised|▁them|▁the|▁be|er|.,"[-3.1171624660491943, -9.245515823364258, -11.747856140136719, -5.130995273590088, -2.905280828475952, -7.297207832336426, -1.6597461700439453, -1.7032346725463867]"
the princess promised the coffee to us .,PD,PROMISE,THE,to,-45.865814208984375,▁The|▁prin|cess|▁promised|▁the|▁coffee|▁to|▁us|.,"[-3.1171624660491943, -10.446669578552246, -0.024502068758010864, -8.360694885253906, -2.667264699935913, -10.638423919677734, -3.3811397552490234, -5.710115432739258, -1.51984441280365]"
the princess promised us the coffee .,DO,PROMISE,THE,to,-41.8612060546875,▁The|▁prin|cess|▁promised|▁us|▁the|▁coffee|.,"[-3.1171624660491943, -10.446669578552246, -0.024502186104655266, -8.360696792602539, -5.717545986175537, -3.0308566093444824, -8.759208679199219, -2.40456485748291]"
the wife promised the wire to them .,PD,PROMISE,THE,to,-49.154544830322266,▁The|▁wife|▁promised|▁the|▁wire|▁to|▁them|.,"[-3.1171624660491943, -9.438132286071777, -10.268937110900879, -2.7739720344543457, -11.804347038269043, -3.0292985439300537, -7.332375526428223, -1.3903249502182007]"
the wife promised them the wire .,DO,PROMISE,THE,to,-46.71415710449219,▁The|▁wife|▁promised|▁them|▁the|▁wire|.,"[-3.1171624660491943, -9.438132286071777, -10.268932342529297, -7.152837753295898, -3.377415180206299, -11.034210205078125, -2.325465202331543]"
a priest promised a juice to it .,PD,PROMISE,A,to,-51.14324951171875,▁A|▁priest|▁promised|▁a|▁ju|ice|▁to|▁it|.,"[-4.501774787902832, -9.265785217285156, -10.498174667358398, -2.7122483253479004, -8.630982398986816, -1.4978225231170654, -1.651424765586853, -10.169507026672363, -2.2155323028564453]"
a priest promised it a juice .,DO,PROMISE,A,to,-52.64989471435547,▁A|▁priest|▁promised|▁it|▁a|▁ju|ice|.,"[-4.501774787902832, -9.265785217285156, -10.498174667358398, -7.273983955383301, -6.168030738830566, -10.518160820007324, -1.8729844093322754, -2.550996780395508]"
a hero promised a meal to him .,PD,PROMISE,A,to,-48.62182235717773,▁A|▁hero|▁promised|▁a|▁me|al|▁to|▁him|.,"[-4.501774787902832, -8.886063575744629, -12.57230281829834, -3.4889979362487793, -6.499829292297363, -0.08627516776323318, -3.283182144165039, -6.479520320892334, -2.8238797187805176]"
a hero promised him a meal .,DO,PROMISE,A,to,-42.35984802246094,▁A|▁hero|▁promised|▁him|▁a|▁me|al|.,"[-4.501774787902832, -8.886063575744629, -12.572301864624023, -6.820154190063477, -1.2213852405548096, -6.692231178283691, -0.06792838871479034, -1.5980058908462524]"
a doctor promised a meal to you .,PD,PROMISE,A,to,-46.834991455078125,▁A|▁doctor|▁promised|▁a|▁me|al|▁to|▁you|.,"[-4.501774787902832, -8.244017601013184, -10.564462661743164, -2.3499255180358887, -8.79513168334961, -0.3505057990550995, -1.7536752223968506, -8.103386878967285, -2.172114133834839]"
a doctor promised you a meal .,DO,PROMISE,A,to,-42.04182052612305,▁A|▁doctor|▁promised|▁you|▁a|▁me|al|.,"[-4.501774787902832, -8.244017601013184, -10.564462661743164, -6.611338138580322, -1.6041079759597778, -8.20350456237793, -0.08185312151908875, -2.2307629585266113]"
a doctor promised a salad to you .,PD,PROMISE,A,to,-50.90616989135742,▁A|▁doctor|▁promised|▁a|▁sal|ad|▁to|▁you|.,"[-4.501774787902832, -8.244017601013184, -10.564462661743164, -2.3499255180358887, -7.718928337097168, -5.351284980773926, -1.8387781381607056, -8.299667358398438, -2.037327766418457]"
a doctor promised you a salad .,DO,PROMISE,A,to,-46.16616821289063,▁A|▁doctor|▁promised|▁you|▁a|▁sal|ad|.,"[-4.501774787902832, -8.244017601013184, -10.564462661743164, -6.611338138580322, -1.6041079759597778, -8.057317733764648, -5.010103702545166, -1.5730421543121338]"
a cop promised a chicken to me .,PD,PROMISE,A,to,-44.29893112182617,▁A|▁cop|▁promised|▁a|▁ch|icken|▁to|▁me|.,"[-4.501774787902832, -9.649112701416016, -10.752659797668457, -2.086195230484009, -7.250855445861816, -1.567974328994751, -1.5503127574920654, -5.019457817077637, -1.9205862283706665]"
a cop promised me a chicken .,DO,PROMISE,A,to,-39.02603149414063,▁A|▁cop|▁promised|▁me|▁a|▁ch|icken|.,"[-4.501774787902832, -9.649112701416016, -10.752657890319824, -2.941880464553833, -1.3548530340194702, -5.853486061096191, -1.0117018222808838, -2.9605653285980225]"
