text,structure,verb,det,prep,tokens,log_prob_tokens,log_prob
a colonel found it a juice .,DO,FIND,A,for,"['A', ' colon', 'el', ' found', ' it', ' a', ' juice', '.']","[-4.116546, -10.748194, -2.8993, -7.1589093, -4.786871, -4.203427, -13.825108, -3.5479841]",-51.28633880615234
a candidate found a wire for you .,PD,FIND,A,for,"['A', ' candidate', ' found', ' a', ' wire', ' for', ' you', '.']","[-4.116546, -9.020166, -9.2274065, -3.6569905, -9.213824, -5.841717, -7.156349, -2.4841082]",-50.71710968017578
a candidate found you a wire .,DO,FIND,A,for,"['A', ' candidate', ' found', ' you', ' a', ' wire', '.']","[-4.116546, -9.020166, -9.2274065, -7.8093343, -4.8445034, -11.671234, -3.5805721]",-50.2697639465332
an uncle found a computer for me .,PD,FIND,A,for,"['An', ' uncle', ' found', ' a', ' computer', ' for', ' me', '.']","[-6.034515, -9.476351, -6.3095455, -2.065617, -7.9252524, -5.551551, -1.9934357, -2.5658207]",-41.92208862304688
an uncle found me a computer .,DO,FIND,A,for,"['An', ' uncle', ' found', ' me', ' a', ' computer', '.']","[-6.034515, -9.476351, -6.3095455, -4.737492, -2.095038, -6.377761, -2.7834663]",-37.81416702270508
an employer found a candy for it .,PD,FIND,A,for,"['An', ' employer', ' found', ' a', ' candy', ' for', ' it', '.']","[-6.034515, -8.089632, -5.9572678, -3.458761, -10.429233, -8.039432, -6.387706, -3.2407103]",-51.63726043701172
an employer found it a candy .,DO,FIND,A,for,"['An', ' employer', ' found', ' it', ' a', ' candy', '.']","[-6.034515, -8.089632, -5.9572678, -3.6853235, -4.921803, -13.607771, -4.8572793]",-47.15359115600586
a writer found a tea for you .,PD,FIND,A,for,"['A', ' writer', ' found', ' a', ' tea', ' for', ' you', '.']","[-4.116546, -7.9830565, -8.258527, -1.869565, -9.989985, -6.653611, -3.7493713, -1.9980149]",-44.61867904663086
a writer found you a tea .,DO,FIND,A,for,"['A', ' writer', ' found', ' you', ' a', ' tea', '.']","[-4.116546, -7.9830565, -8.258527, -7.932065, -3.436201, -9.3616085, -3.8113015]",-44.89930725097656
a kid found a coffee for me .,PD,FIND,A,for,"['A', ' kid', ' found', ' a', ' coffee', ' for', ' me', '.']","[-4.116546, -9.378565, -6.8239756, -0.9783625, -9.153112, -7.1049414, -2.0385246, -2.0099611]",-41.60398864746094
a kid found me a coffee .,DO,FIND,A,for,"['A', ' kid', ' found', ' me', ' a', ' coffee', '.']","[-4.116546, -9.378565, -6.8239756, -3.7439876, -3.1546922, -7.473929, -5.0537367]",-39.74543380737305
a captain found a card for them .,PD,FIND,A,for,"['A', ' captain', ' found', ' a', ' card', ' for', ' them', '.']","[-4.116546, -10.660303, -8.187416, -2.2408283, -9.356112, -5.2321177, -7.8230286, -2.5313807]",-50.147727966308594
a captain found them a card .,DO,FIND,A,for,"['A', ' captain', ' found', ' them', ' a', ' card', '.']","[-4.116546, -10.660303, -8.187416, -7.0806723, -3.3559787, -9.329651, -4.0234723]",-46.7540397644043
a father found a beer for me .,PD,FIND,A,for,"['A', ' father', ' found', ' a', ' beer', ' for', ' me', '.']","[-4.116546, -8.000635, -6.790447, -2.322158, -8.411497, -6.639097, -5.271462, -2.6308017]",-44.18264389038086
a father found me a beer .,DO,FIND,A,for,"['A', ' father', ' found', ' me', ' a', ' beer', '.']","[-4.116546, -8.000635, -6.790447, -8.083877, -3.3060112, -8.412672, -2.6678796]",-41.37806701660156
the minister got the guitar for him .,PD,GET,THE,for,"['The', ' minister', ' got', ' the', ' guitar', ' for', ' him', '.']","[-3.1868587, -9.336189, -7.8456287, -2.1838071, -10.589522, -2.0688744, -4.763423, -3.1977055]",-43.1720085144043
the minister got him the guitar .,DO,GET,THE,for,"['The', ' minister', ' got', ' him', ' the', ' guitar', '.']","[-3.1868587, -9.336189, -7.8456287, -7.082245, -3.471877, -7.7615137, -2.4141037]",-41.098419189453125
the writer got the key for it .,PD,GET,THE,for,"['The', ' writer', ' got', ' the', ' key', ' for', ' it', '.']","[-3.1868587, -8.906502, -7.345204, -2.4177399, -6.907192, -4.0107594, -5.2460613, -2.6147275]",-40.63504409790039
the writer got it the key .,DO,GET,THE,for,"['The', ' writer', ' got', ' it', ' the', ' key', '.']","[-3.1868587, -8.906502, -7.345204, -3.3630524, -6.082451, -7.880635, -4.037219]",-40.80192184448242
the wife got the crystal for you .,PD,GET,THE,for,"['The', ' wife', ' got', ' the', ' crystal', ' for', ' you', '.']","[-3.1868587, -9.047127, -6.7652574, -2.952687, -10.04341, -3.7221081, -5.5781336, -1.8146749]",-43.11025238037109
the wife got you the crystal .,DO,GET,THE,for,"['The', ' wife', ' got', ' you', ' the', ' crystal', '.']","[-3.1868587, -9.047127, -6.7652574, -6.417531, -3.2265706, -9.815861, -5.82533]",-44.2845344543457
the pilot got the salad for you .,PD,GET,THE,for,"['The', ' pilot', ' got', ' the', ' salad', ' for', ' you', '.']","[-3.1868587, -9.17408, -7.181496, -2.5555704, -13.574879, -4.8175526, -4.4641094, -1.4241608]",-46.37870407104492
the pilot got you the salad .,DO,GET,THE,for,"['The', ' pilot', ' got', ' you', ' the', ' salad', '.']","[-3.1868587, -9.17408, -7.181496, -6.8016644, -3.7579308, -11.350208, -2.0746915]",-43.52693176269531
the actor got the bag for us .,PD,GET,THE,for,"['The', ' actor', ' got', ' the', ' bag', ' for', ' us', '.']","[-3.1868587, -8.447517, -6.2271786, -2.7579107, -8.12566, -2.7961922, -7.4554033, -2.3551743]",-41.35189437866211
the actor got us the bag .,DO,GET,THE,for,"['The', ' actor', ' got', ' us', ' the', ' bag', '.']","[-3.1868587, -8.447517, -6.2271786, -5.8360357, -5.1769676, -8.329995, -2.595027]",-39.799583435058594
the uncle got the pie for her .,PD,GET,THE,for,"['The', ' uncle', ' got', ' the', ' pie', ' for', ' her', '.']","[-3.1868587, -12.957771, -7.2463293, -2.5111501, -9.096426, -3.683032, -3.3540561, -1.890273]",-43.925899505615234
the uncle got her the pie .,DO,GET,THE,for,"['The', ' uncle', ' got', ' her', ' the', ' pie', '.']","[-3.1868587, -12.957771, -7.2463293, -4.8549004, -3.0510876, -9.927423, -2.186843]",-43.41121292114258
the writer got the coffee for him .,PD,GET,THE,for,"['The', ' writer', ' got', ' the', ' coffee', ' for', ' him', '.']","[-3.1868587, -8.906502, -7.345204, -2.4177399, -9.809536, -3.7011766, -4.0196266, -1.5265763]",-40.9132194519043
the writer got him the coffee .,DO,GET,THE,for,"['The', ' writer', ' got', ' him', ' the', ' coffee', '.']","[-3.1868587, -8.906502, -7.345204, -6.984146, -3.7293422, -7.983732, -1.7363647]",-39.87215042114258
the author got the candy for you .,PD,GET,THE,for,"['The', ' author', ' got', ' the', ' candy', ' for', ' you', '.']","[-3.1868587, -7.021736, -8.303402, -2.267439, -11.525328, -3.4644039, -5.8523426, -1.8800162]",-43.50152969360352
the author got you the candy .,DO,GET,THE,for,"['The', ' author', ' got', ' you', ' the', ' candy', '.']","[-3.1868587, -7.021736, -8.303402, -6.59947, -3.8786645, -10.077963, -2.4557757]",-41.52387237548828
the colonel got the coffee for them .,PD,GET,THE,for,"['The', ' colon', 'el', ' got', ' the', ' coffee', ' for', ' them', '.']","[-3.1868587, -10.997322, -1.6662405, -5.898462, -2.7419364, -7.374325, -4.1451254, -3.094561, -1.9472525]",-41.05208587646485
the colonel got them the coffee .,DO,GET,THE,for,"['The', ' colon', 'el', ' got', ' them', ' the', ' coffee', '.']","[-3.1868587, -10.997322, -1.6662405, -5.898462, -5.7731867, -4.3975887, -7.0894537, -1.9019878]",-40.91110229492188
the mother got the beer for it .,PD,GET,THE,for,"['The', ' mother', ' got', ' the', ' beer', ' for', ' it', '.']","[-3.1868587, -8.4650955, -7.9559684, -2.5270126, -8.986199, -3.3889732, -6.519512, -1.6446602]",-42.67428207397461
the mother got it the beer .,DO,GET,THE,for,"['The', ' mother', ' got', ' it', ' the', ' beer', '.']","[-3.1868587, -8.4650955, -7.9559684, -4.3942003, -5.173788, -10.531025, -2.819683]",-42.52661895751953
the chief got the juice for him .,PD,GET,THE,for,"['The', ' chief', ' got', ' the', ' juice', ' for', ' him', '.']","[-3.1868587, -8.5275955, -10.546332, -2.5717816, -9.142299, -4.2319374, -5.0151043, -1.5535754]",-44.775482177734375
the chief got him the juice .,DO,GET,THE,for,"['The', ' chief', ' got', ' him', ' the', ' juice', '.']","[-3.1868587, -8.5275955, -10.546332, -4.860844, -3.8744845, -8.115663, -1.7559301]",-40.867706298828125
the kid got the computer for them .,PD,GET,THE,for,"['The', ' kid', ' got', ' the', ' computer', ' for', ' them', '.']","[-3.1868587, -10.169197, -5.2988605, -2.8156214, -8.694264, -3.0766964, -7.8367114, -1.8971183]",-42.9753303527832
the kid got them the computer .,DO,GET,THE,for,"['The', ' kid', ' got', ' them', ' the', ' computer', '.']","[-3.1868587, -10.169197, -5.2988605, -6.604684, -4.972687, -9.036022, -2.3956723]",-41.66397857666016
the king got the chocolate for us .,PD,GET,THE,for,"['The', ' king', ' got', ' the', ' chocolate', ' for', ' us', '.']","[-3.1868587, -8.970955, -7.3129945, -2.774146, -9.550787, -4.841853, -4.2516584, -1.5942094]",-42.48345947265625
the king got us the chocolate .,DO,GET,THE,for,"['The', ' king', ' got', ' us', ' the', ' chocolate', '.']","[-3.1868587, -8.970955, -7.3129945, -6.1061773, -3.4830337, -7.829714, -2.7805948]",-39.67033004760742
the soldier got the cup for me .,PD,GET,THE,for,"['The', ' soldier', ' got', ' the', ' cup', ' for', ' me', '.']","[-3.1868587, -11.08326, -6.391633, -2.8634164, -9.040419, -4.443741, -3.6846533, -1.7497103]",-42.44369125366211
the soldier got me the cup .,DO,GET,THE,for,"['The', ' soldier', ' got', ' me', ' the', ' cup', '.']","[-3.1868587, -11.08326, -6.391633, -5.355604, -3.785726, -7.4121685, -2.2977715]",-39.51302337646485
the opponent got the camera for it .,PD,GET,THE,for,"['The', ' opponent', ' got', ' the', ' camera', ' for', ' it', '.']","[-3.1868587, -12.546883, -6.505105, -2.192253, -8.582651, -4.5499077, -4.6089716, -1.43807]",-43.61069488525391
the opponent got it the camera .,DO,GET,THE,for,"['The', ' opponent', ' got', ' it', ' the', ' camera', '.']","[-3.1868587, -12.546883, -6.505105, -3.7625656, -5.5316725, -9.197193, -2.3445213]",-43.074798583984375
the attorney got the chocolate for him .,PD,GET,THE,for,"['The', ' attorney', ' got', ' the', ' chocolate', ' for', ' him', '.']","[-3.1868587, -9.6525955, -9.017096, -2.313971, -10.471779, -5.029974, -4.151802, -1.6112742]",-45.43534851074219
the attorney got him the chocolate .,DO,GET,THE,for,"['The', ' attorney', ' got', ' him', ' the', ' chocolate', '.']","[-3.1868587, -9.6525955, -9.017096, -4.8999085, -3.3771658, -11.196494, -2.796949]",-44.12706756591797
a pilot got a book for them .,PD,GET,A,for,"['A', ' pilot', ' got', ' a', ' book', ' for', ' them', '.']","[-4.116546, -8.236963, -8.010851, -1.5459883, -9.743596, -3.7603185, -8.417582, -2.1967008]",-46.02854919433594
a pilot got them a book .,DO,GET,A,for,"['A', ' pilot', ' got', ' them', ' a', ' book', '.']","[-4.116546, -8.236963, -8.010851, -8.768644, -3.6290169, -6.200233, -2.818423]",-41.78067779541016
a lady got a wire for you .,PD,GET,A,for,"['A', ' lady', ' got', ' a', ' wire', ' for', ' you', '.']","[-4.116546, -8.180323, -5.4033375, -2.4988823, -10.850164, -3.5453033, -5.5348287, -1.6871105]",-41.816497802734375
a lady got you a wire .,DO,GET,A,for,"['A', ' lady', ' got', ' you', ' a', ' wire', '.']","[-4.116546, -8.180323, -5.4033375, -8.518414, -2.5015116, -10.360662, -2.9052289]",-41.98602294921875
a son got a bowl for you .,PD,GET,A,for,"['A', ' son', ' got', ' a', ' bowl', ' for', ' you', '.']","[-4.116546, -8.385401, -7.9070673, -1.5447725, -9.24174, -2.7933383, -6.8456755, -1.8642418]",-42.69878768920898
a son got you a bowl .,DO,GET,A,for,"['A', ' son', ' got', ' you', ' a', ' bowl', '.']","[-4.116546, -8.385401, -7.9070673, -7.9783664, -1.3671892, -8.016784, -3.3521655]",-41.12351989746094
a mayor got a log for it .,PD,GET,A,for,"['A', ' mayor', ' got', ' a', ' log', ' for', ' it', '.']","[-4.116546, -10.680811, -8.122423, -1.785501, -11.6373205, -5.1479645, -6.8694534, -1.9128804]",-50.27289962768555
a mayor got it a log .,DO,GET,A,for,"['A', ' mayor', ' got', ' it', ' a', ' log', '.']","[-4.116546, -10.680811, -8.122423, -4.582376, -5.641252, -11.067409, -3.9561083]",-48.16692352294922
a captain got a coffee for me .,PD,GET,A,for,"['A', ' captain', ' got', ' a', ' coffee', ' for', ' me', '.']","[-4.116546, -10.660303, -8.093666, -2.103829, -9.421541, -3.6821585, -3.073958, -2.6177466]",-43.769752502441406
a captain got me a coffee .,DO,GET,A,for,"['A', ' captain', ' got', ' me', ' a', ' coffee', '.']","[-4.116546, -10.660303, -8.093666, -4.9241414, -2.7124205, -6.110856, -2.7407484]",-39.358680725097656
an adult got a meal for him .,PD,GET,A,for,"['An', ' adult', ' got', ' a', ' meal', ' for', ' him', '.']","[-6.034515, -7.331819, -9.894285, -2.1828434, -8.621495, -1.7842287, -5.611301, -2.8526073]",-44.3130989074707
an adult got him a meal .,DO,GET,A,for,"['An', ' adult', ' got', ' him', ' a', ' meal', '.']","[-6.034515, -7.331819, -9.894285, -6.1398745, -2.372642, -7.732381, -2.5025806]",-42.00809860229492
a hero got a television for me .,PD,GET,A,for,"['A', ' hero', ' got', ' a', ' television', ' for', ' me', '.']","[-4.116546, -9.160791, -8.35419, -1.8763139, -10.671076, -3.4275577, -6.0433965, -1.6166818]",-45.26655197143555
a hero got me a television .,DO,GET,A,for,"['A', ' hero', ' got', ' me', ' a', ' television', '.']","[-4.116546, -9.160791, -8.35419, -3.9310014, -2.6395419, -10.055302, -2.2646494]",-40.52201843261719
a sheriff got a bottle for it .,PD,GET,A,for,"['A', ' sheriff', ' got', ' a', ' bottle', ' for', ' it', '.']","[-4.116546, -10.118799, -8.918965, -1.5574292, -8.817547, -7.135596, -7.1491423, -2.7554219]",-50.56945037841797
a sheriff got it a bottle .,DO,GET,A,for,"['A', ' sheriff', ' got', ' it', ' a', ' bottle', '.']","[-4.116546, -10.118799, -8.918965, -4.487117, -5.1231375, -10.473844, -3.4764998]",-46.71490859985352
a brother got a coat for us .,PD,GET,A,for,"['A', ' brother', ' got', ' a', ' coat', ' for', ' us', '.']","[-4.116546, -9.735987, -7.296855, -1.8518857, -9.292755, -2.0686255, -5.779496, -1.931759]",-42.07390975952149
a brother got us a coat .,DO,GET,A,for,"['A', ' brother', ' got', ' us', ' a', ' coat', '.']","[-4.116546, -9.735987, -7.296855, -5.637042, -1.8384782, -9.24177, -3.0706434]",-40.93732070922852
a leader got a salad for her .,PD,GET,A,for,"['A', ' leader', ' got', ' a', ' salad', ' for', ' her', '.']","[-4.116546, -8.326807, -10.507056, -2.3208559, -11.728693, -2.6438916, -3.2742906, -6.087632]",-49.00577163696289
a leader got her a salad .,DO,GET,A,for,"['A', ' leader', ' got', ' her', ' a', ' salad', '.']","[-4.116546, -8.326807, -10.507056, -5.398981, -5.9891267, -9.66338, -2.0876095]",-46.08950805664063
an opponent got a chocolate for us .,PD,GET,A,for,"['An', ' opponent', ' got', ' a', ' chocolate', ' for', ' us', '.']","[-6.034515, -10.341585, -7.638011, -2.0891228, -10.899125, -6.2952886, -5.816386, -1.8163735]",-50.93040466308594
an opponent got us a chocolate .,DO,GET,A,for,"['An', ' opponent', ' got', ' us', ' a', ' chocolate', '.']","[-6.034515, -10.341585, -7.638011, -6.1789665, -2.9619322, -8.844547, -5.080875]",-47.0804328918457
an author got a ball for us .,PD,GET,A,for,"['An', ' author', ' got', ' a', ' ball', ' for', ' us', '.']","[-6.034515, -7.6208816, -8.331447, -1.9040482, -10.199202, -4.665411, -6.9441423, -1.9410264]",-47.64067459106445
an author got us a ball .,DO,GET,A,for,"['An', ' author', ' got', ' us', ' a', ' ball', '.']","[-6.034515, -7.6208816, -8.331447, -5.8337355, -3.6528375, -8.500336, -3.5097253]",-43.48347854614258
an uncle got a meal for them .,PD,GET,A,for,"['An', ' uncle', ' got', ' a', ' meal', ' for', ' them', '.']","[-6.034515, -9.476351, -6.672827, -2.024535, -9.8438, -1.7602373, -6.632761, -2.0689106]",-44.51393127441406
an uncle got them a meal .,DO,GET,A,for,"['An', ' uncle', ' got', ' them', ' a', ' meal', '.']","[-6.034515, -9.476351, -6.672827, -6.0635977, -3.5637813, -8.481253, -3.1117773]",-43.40410232543945
a physician got a meal for me .,PD,GET,A,for,"['A', ' physician', ' got', ' a', ' meal', ' for', ' me', '.']","[-4.116546, -9.469385, -8.101737, -1.9037068, -9.625037, -2.696824, -4.666729, -2.3505301]",-42.93049240112305
a physician got me a meal .,DO,GET,A,for,"['A', ' physician', ' got', ' me', ' a', ' meal', '.']","[-4.116546, -9.469385, -8.101737, -4.9505816, -2.7459514, -8.601838, -3.466084]",-41.45212173461914
a mayor got a cup for him .,PD,GET,A,for,"['A', ' mayor', ' got', ' a', ' cup', ' for', ' him', '.']","[-4.116546, -10.680811, -8.122423, -1.785501, -7.83068, -6.5642443, -6.0385685, -1.9910687]",-47.12984085083008
a mayor got him a cup .,DO,GET,A,for,"['A', ' mayor', ' got', ' him', ' a', ' cup', '.']","[-4.116546, -10.680811, -8.122423, -7.8050323, -2.0153697, -6.404407, -4.023579]",-43.16816711425781
an uncle got a plate for you .,PD,GET,A,for,"['An', ' uncle', ' got', ' a', ' plate', ' for', ' you', '.']","[-6.034515, -9.476351, -6.672827, -2.024535, -8.242237, -2.8897996, -5.560161, -1.8173996]",-42.71782302856445
an uncle got you a plate .,DO,GET,A,for,"['An', ' uncle', ' got', ' you', ' a', ' plate', '.']","[-6.034515, -9.476351, -6.672827, -5.63391, -1.1386489, -9.236625, -4.5476074]",-42.74048614501953
a bishop got a tea for us .,PD,GET,A,for,"['A', ' bishop', ' got', ' a', ' tea', ' for', ' us', '.']","[-4.116546, -10.512842, -7.797483, -2.1583457, -11.124369, -5.143038, -5.259218, -1.8731714]",-47.98501205444336
a bishop got us a tea .,DO,GET,A,for,"['A', ' bishop', ' got', ' us', ' a', ' tea', '.']","[-4.116546, -10.512842, -7.797483, -6.412252, -3.1663036, -8.491068, -4.2149334]",-44.71142578125
a cousin got a book for us .,PD,GET,A,for,"['A', ' cousin', ' got', ' a', ' book', ' for', ' us', '.']","[-4.116546, -10.5689945, -6.614307, -2.2059226, -6.3426094, -1.7762389, -4.7362795, -3.0398667]",-39.4007682800293
a cousin got us a book .,DO,GET,A,for,"['A', ' cousin', ' got', ' us', ' a', ' book', '.']","[-4.116546, -10.5689945, -6.614307, -4.619985, -1.5941908, -5.0060863, -4.954047]",-37.47415542602539
a guest got a box for me .,PD,GET,A,for,"['A', ' guest', ' got', ' a', ' box', ' for', ' me', '.']","[-4.116546, -8.260401, -9.7014885, -2.039785, -8.0747175, -4.0168643, -3.2286916, -2.6043103]",-42.04280471801758
a guest got me a box .,DO,GET,A,for,"['A', ' guest', ' got', ' me', ' a', ' box', '.']","[-4.116546, -8.260401, -9.7014885, -3.61791, -2.6792905, -4.4976254, -6.2611194]",-39.13438034057617
the candidate gave the gun to us .,PD,GIVE,THE,to,"['The', ' candidate', ' gave', ' the', ' gun', ' to', ' us', '.']","[-3.1868587, -9.4025955, -9.676053, -2.1892436, -8.442333, -0.38232946, -6.9846697, -2.4356656]",-42.699745178222656
the candidate gave us the gun .,DO,GIVE,THE,to,"['The', ' candidate', ' gave', ' us', ' the', ' gun', '.']","[-3.1868587, -9.4025955, -9.676053, -3.650181, -2.1916263, -9.407587, -2.3424702]",-39.85737228393555
the soldier gave the glass to you .,PD,GIVE,THE,to,"['The', ' soldier', ' gave', ' the', ' glass', ' to', ' you', '.']","[-3.1868587, -11.08326, -6.9775705, -1.995415, -9.405431, -1.3854128, -6.493413, -2.0405753]",-42.56793594360352
the soldier gave you the glass .,DO,GIVE,THE,to,"['The', ' soldier', ' gave', ' you', ' the', ' glass', '.']","[-3.1868587, -11.08326, -6.9775705, -5.7610397, -1.8519323, -8.86038, -2.7054768]",-40.426517486572266
the woman gave the beer to them .,PD,GIVE,THE,to,"['The', ' woman', ' gave', ' the', ' beer', ' to', ' them', '.']","[-3.1868587, -7.98658, -6.7512894, -2.5670893, -9.25143, -0.5705573, -5.9455113, -2.2942824]",-38.55359649658203
the woman gave them the beer .,DO,GIVE,THE,to,"['The', ' woman', ' gave', ' them', ' the', ' beer', '.']","[-3.1868587, -7.98658, -6.7512894, -5.5436516, -2.0147524, -7.286027, -2.37785]",-35.147010803222656
the son gave the meal to him .,PD,GIVE,THE,to,"['The', ' son', ' gave', ' the', ' meal', ' to', ' him', '.']","[-3.1868587, -8.910408, -9.381591, -2.05335, -9.207111, -1.6917484, -4.3717666, -1.9975766]",-40.800411224365234
the son gave him the meal .,DO,GIVE,THE,to,"['The', ' son', ' gave', ' him', ' the', ' meal', '.']","[-3.1868587, -8.910408, -9.381591, -2.975225, -1.893999, -9.294293, -2.506175]",-38.1485481262207
the secretary gave the meal to you .,PD,GIVE,THE,to,"['The', ' secretary', ' gave', ' the', ' meal', ' to', ' you', '.']","[-3.1868587, -10.056892, -7.5265846, -1.8114278, -9.308567, -2.7226543, -5.076772, -2.0830717]",-41.7728271484375
the secretary gave you the meal .,DO,GIVE,THE,to,"['The', ' secretary', ' gave', ' you', ' the', ' meal', '.']","[-3.1868587, -10.056892, -7.5265846, -5.108303, -1.7067926, -10.186316, -3.4762301]",-41.24797439575195
the boy gave the tea to them .,PD,GIVE,THE,to,"['The', ' boy', ' gave', ' the', ' tea', ' to', ' them', '.']","[-3.1868587, -8.978767, -7.337923, -2.134361, -8.832401, -1.2271817, -5.644101, -1.9163746]",-39.25796890258789
the boy gave them the tea .,DO,GIVE,THE,to,"['The', ' boy', ' gave', ' them', ' the', ' tea', '.']","[-3.1868587, -8.978767, -7.337923, -4.5874863, -2.0795968, -7.896718, -2.2027843]",-36.27013397216797
the priest gave the salad to her .,PD,GIVE,THE,to,"['The', ' priest', ' gave', ' the', ' salad', ' to', ' her', '.']","[-3.1868587, -10.714119, -5.803009, -1.6675619, -11.217829, -1.5458951, -4.3078213, -2.2773914]",-40.720481872558594
the priest gave her the salad .,DO,GIVE,THE,to,"['The', ' priest', ' gave', ' her', ' the', ' salad', '.']","[-3.1868587, -10.714119, -5.803009, -3.480062, -1.7115653, -11.043064, -2.5194278]",-38.45810317993164
the cousin gave the coffee to them .,PD,GIVE,THE,to,"['The', ' cousin', ' gave', ' the', ' coffee', ' to', ' them', '.']","[-3.1868587, -12.57325, -7.7665935, -2.6104336, -9.148323, -1.5357413, -5.0649657, -1.9457235]",-43.83189010620117
the cousin gave them the coffee .,DO,GIVE,THE,to,"['The', ' cousin', ' gave', ' them', ' the', ' coffee', '.']","[-3.1868587, -12.57325, -7.7665935, -4.274496, -2.067278, -8.177068, -2.4603443]",-40.505889892578125
the singer gave the chocolate to it .,PD,GIVE,THE,to,"['The', ' singer', ' gave', ' the', ' chocolate', ' to', ' it', '.']","[-3.1868587, -8.336189, -5.9738445, -2.5366478, -11.227501, -2.1189044, -9.538674, -4.405195]",-47.32381439208984
the singer gave it the chocolate .,DO,GIVE,THE,to,"['The', ' singer', ' gave', ' it', ' the', ' chocolate', '.']","[-3.1868587, -8.336189, -5.9738445, -5.599148, -4.2658935, -11.446669, -5.2318387]",-44.04043960571289
the mother gave the cheese to her .,PD,GIVE,THE,to,"['The', ' mother', ' gave', ' the', ' cheese', ' to', ' her', '.']","[-3.1868587, -8.4650955, -7.7567496, -2.4688647, -10.769305, -0.7821455, -1.1458786, -6.9029274]",-41.47782516479492
the mother gave her the cheese .,DO,GIVE,THE,to,"['The', ' mother', ' gave', ' her', ' the', ' cheese', '.']","[-3.1868587, -8.4650955, -7.7567496, -2.1719897, -3.9682646, -9.604204, -2.299767]",-37.45292663574219
the adult gave the button to him .,PD,GIVE,THE,to,"['The', ' adult', ' gave', ' the', ' button', ' to', ' him', '.']","[-3.1868587, -9.879158, -12.031687, -1.7439727, -9.885929, -1.665153, -4.489925, -1.7752854]",-44.6579704284668
the adult gave him the button .,DO,GIVE,THE,to,"['The', ' adult', ' gave', ' him', ' the', ' button', '.']","[-3.1868587, -9.879158, -12.031687, -3.5017853, -2.2348218, -8.747748, -2.0713975]",-41.65345764160156
the champion gave the pie to him .,PD,GIVE,THE,to,"['The', ' champion', ' gave', ' the', ' pie', ' to', ' him', '.']","[-3.1868587, -10.9338455, -8.340444, -2.130302, -12.154983, -1.4289168, -5.469278, -2.3204784]",-45.96510314941406
the champion gave him the pie .,DO,GIVE,THE,to,"['The', ' champion', ' gave', ' him', ' the', ' pie', '.']","[-3.1868587, -10.9338455, -8.340444, -4.224052, -1.9710872, -11.084755, -2.4826784]",-42.22372055053711
the secretary gave the juice to me .,PD,GIVE,THE,to,"['The', ' secretary', ' gave', ' the', ' juice', ' to', ' me', '.']","[-3.1868587, -10.056892, -7.5265846, -1.8114278, -11.937473, -0.91856694, -2.5630536, -1.7177066]",-39.718563079833984
the secretary gave me the juice .,DO,GIVE,THE,to,"['The', ' secretary', ' gave', ' me', ' the', ' juice', '.']","[-3.1868587, -10.056892, -7.5265846, -1.8504903, -1.7420208, -10.634499, -2.2345035]",-37.23184967041016
the chief gave the book to them .,PD,GIVE,THE,to,"['The', ' chief', ' gave', ' the', ' book', ' to', ' them', '.']","[-3.1868587, -8.5275955, -9.1107855, -1.7088715, -8.236894, -0.9769385, -5.733678, -1.9828835]",-39.46450805664063
the chief gave them the book .,DO,GIVE,THE,to,"['The', ' chief', ' gave', ' them', ' the', ' book', '.']","[-3.1868587, -8.5275955, -9.1107855, -3.9354339, -2.2567096, -6.922532, -2.646063]",-36.585975646972656
the winner gave the meal to it .,PD,GIVE,THE,to,"['The', ' winner', ' gave', ' the', ' meal', ' to', ' it', '.']","[-3.1868587, -8.052986, -11.467031, -1.7243131, -10.862808, -2.4715567, -9.413245, -4.034258]",-51.21305847167969
the winner gave it the meal .,DO,GIVE,THE,to,"['The', ' winner', ' gave', ' it', ' the', ' meal', '.']","[-3.1868587, -8.052986, -11.467031, -4.1071258, -3.904336, -11.319013, -3.787074]",-45.82442092895508
the physician gave the coffee to him .,PD,GIVE,THE,to,"['The', ' physician', ' gave', ' the', ' coffee', ' to', ' him', '.']","[-3.1868587, -10.893806, -7.299309, -1.644272, -10.797923, -1.2793902, -3.607327, -2.034947]",-40.74383163452149
the physician gave him the coffee .,DO,GIVE,THE,to,"['The', ' physician', ' gave', ' him', ' the', ' coffee', '.']","[-3.1868587, -10.893806, -7.299309, -2.1677094, -2.7051127, -10.03665, -2.4386058]",-38.7280502319336
the writer gave the jacket to it .,PD,GIVE,THE,to,"['The', ' writer', ' gave', ' the', ' jacket', ' to', ' it', '.']","[-3.1868587, -8.906502, -7.767079, -2.410222, -9.926983, -1.6622593, -7.879505, -2.562029]",-44.30143737792969
the writer gave it the jacket .,DO,GIVE,THE,to,"['The', ' writer', ' gave', ' it', ' the', ' jacket', '.']","[-3.1868587, -8.906502, -7.767079, -5.628972, -3.4196205, -10.313808, -4.0476294]",-43.270469665527344
a mother gave a tea to it .,PD,GIVE,A,to,"['A', ' mother', ' gave', ' a', ' tea', ' to', ' it', '.']","[-4.116546, -7.195947, -6.6028743, -3.3226256, -9.0916815, -4.100841, -9.118134, -3.6993144]",-47.24796295166016
a mother gave it a tea .,DO,GIVE,A,to,"['A', ' mother', ' gave', ' it', ' a', ' tea', '.']","[-4.116546, -7.195947, -6.6028743, -7.920282, -2.6078126, -10.225686, -4.482275]",-43.15142059326172
