prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep
a lady gave me a chicken .,the leader caught us the box .,DO,DO,GIVE,CATCH,A,THE,to,for
a prince gave a tea to her .,the partner caught the ball for you .,PD,PD,GIVE,CATCH,A,THE,to,for
a prince gave a tea to her .,the partner caught you the ball .,PD,DO,GIVE,CATCH,A,THE,to,for
a prince gave her a tea .,the partner caught the ball for you .,DO,PD,GIVE,CATCH,A,THE,to,for
a prince gave her a tea .,the partner caught you the ball .,DO,DO,GIVE,CATCH,A,THE,to,for
a parent gave a tea to you .,the guest caught the hat for us .,PD,PD,GIVE,CATCH,A,THE,to,for
a parent gave a tea to you .,the guest caught us the hat .,PD,DO,GIVE,CATCH,A,THE,to,for
a parent gave you a tea .,the guest caught the hat for us .,DO,PD,GIVE,CATCH,A,THE,to,for
a parent gave you a tea .,the guest caught us the hat .,DO,DO,GIVE,CATCH,A,THE,to,for
a lawyer gave a juice to us .,the reader caught the television for me .,PD,PD,GIVE,CATCH,A,THE,to,for
a lawyer gave a juice to us .,the reader caught me the television .,PD,DO,GIVE,CATCH,A,THE,to,for
a lawyer gave us a juice .,the reader caught the television for me .,DO,PD,GIVE,CATCH,A,THE,to,for
a lawyer gave us a juice .,the reader caught me the television .,DO,DO,GIVE,CATCH,A,THE,to,for
the mayor kept the candy for it .,a kid caught a hat for you .,PD,PD,KEEP,CATCH,THE,A,for,for
the mayor kept the candy for it .,a kid caught you a hat .,PD,DO,KEEP,CATCH,THE,A,for,for
the mayor kept it the candy .,a kid caught a hat for you .,DO,PD,KEEP,CATCH,THE,A,for,for
the mayor kept it the candy .,a kid caught you a hat .,DO,DO,KEEP,CATCH,THE,A,for,for
the pilot kept the meal for it .,a bishop caught a log for him .,PD,PD,KEEP,CATCH,THE,A,for,for
the pilot kept the meal for it .,a bishop caught him a log .,PD,DO,KEEP,CATCH,THE,A,for,for
the pilot kept it the meal .,a bishop caught a log for him .,DO,PD,KEEP,CATCH,THE,A,for,for
the pilot kept it the meal .,a bishop caught him a log .,DO,DO,KEEP,CATCH,THE,A,for,for
the colonel kept the cup for him .,a bishop caught a wire for them .,PD,PD,KEEP,CATCH,THE,A,for,for
the colonel kept the cup for him .,a bishop caught them a wire .,PD,DO,KEEP,CATCH,THE,A,for,for
the colonel kept him the cup .,a bishop caught a wire for them .,DO,PD,KEEP,CATCH,THE,A,for,for
the colonel kept him the cup .,a bishop caught them a wire .,DO,DO,KEEP,CATCH,THE,A,for,for
the nurse kept the juice for us .,an aunt caught a computer for you .,PD,PD,KEEP,CATCH,THE,A,for,for
the nurse kept the juice for us .,an aunt caught you a computer .,PD,DO,KEEP,CATCH,THE,A,for,for
the nurse kept us the juice .,an aunt caught a computer for you .,DO,PD,KEEP,CATCH,THE,A,for,for
the nurse kept us the juice .,an aunt caught you a computer .,DO,DO,KEEP,CATCH,THE,A,for,for
the professor kept the tea for him .,a mother caught an engine for us .,PD,PD,KEEP,CATCH,THE,A,for,for
the professor kept the tea for him .,a mother caught us an engine .,PD,DO,KEEP,CATCH,THE,A,for,for
the professor kept him the tea .,a mother caught an engine for us .,DO,PD,KEEP,CATCH,THE,A,for,for
the professor kept him the tea .,a mother caught us an engine .,DO,DO,KEEP,CATCH,THE,A,for,for
the parent kept the coffee for her .,a teacher caught a glass for it .,PD,PD,KEEP,CATCH,THE,A,for,for
the parent kept the coffee for her .,a teacher caught it a glass .,PD,DO,KEEP,CATCH,THE,A,for,for
the parent kept her the coffee .,a teacher caught a glass for it .,DO,PD,KEEP,CATCH,THE,A,for,for
the parent kept her the coffee .,a teacher caught it a glass .,DO,DO,KEEP,CATCH,THE,A,for,for
the singer kept the glass for you .,a minister caught a newspaper for us .,PD,PD,KEEP,CATCH,THE,A,for,for
the singer kept the glass for you .,a minister caught us a newspaper .,PD,DO,KEEP,CATCH,THE,A,for,for
the singer kept you the glass .,a minister caught a newspaper for us .,DO,PD,KEEP,CATCH,THE,A,for,for
the singer kept you the glass .,a minister caught us a newspaper .,DO,DO,KEEP,CATCH,THE,A,for,for
the student kept the cheese for you .,a child caught a telephone for us .,PD,PD,KEEP,CATCH,THE,A,for,for
the student kept the cheese for you .,a child caught us a telephone .,PD,DO,KEEP,CATCH,THE,A,for,for
the student kept you the cheese .,a child caught a telephone for us .,DO,PD,KEEP,CATCH,THE,A,for,for
the student kept you the cheese .,a child caught us a telephone .,DO,DO,KEEP,CATCH,THE,A,for,for
the doctor kept the coffee for you .,a candidate caught a newspaper for him .,PD,PD,KEEP,CATCH,THE,A,for,for
the doctor kept the coffee for you .,a candidate caught him a newspaper .,PD,DO,KEEP,CATCH,THE,A,for,for
the doctor kept you the coffee .,a candidate caught a newspaper for him .,DO,PD,KEEP,CATCH,THE,A,for,for
the doctor kept you the coffee .,a candidate caught him a newspaper .,DO,DO,KEEP,CATCH,THE,A,for,for
the king kept the cheese for us .,a princess caught a coat for you .,PD,PD,KEEP,CATCH,THE,A,for,for
the king kept the cheese for us .,a princess caught you a coat .,PD,DO,KEEP,CATCH,THE,A,for,for
the king kept us the cheese .,a princess caught a coat for you .,DO,PD,KEEP,CATCH,THE,A,for,for
the king kept us the cheese .,a princess caught you a coat .,DO,DO,KEEP,CATCH,THE,A,for,for
the adult kept the card for you .,a guy caught a jacket for her .,PD,PD,KEEP,CATCH,THE,A,for,for
the adult kept the card for you .,a guy caught her a jacket .,PD,DO,KEEP,CATCH,THE,A,for,for
the adult kept you the card .,a guy caught a jacket for her .,DO,PD,KEEP,CATCH,THE,A,for,for
the adult kept you the card .,a guy caught her a jacket .,DO,DO,KEEP,CATCH,THE,A,for,for
the husband kept the bottle for them .,a singer caught a book for us .,PD,PD,KEEP,CATCH,THE,A,for,for
the husband kept the bottle for them .,a singer caught us a book .,PD,DO,KEEP,CATCH,THE,A,for,for
the husband kept them the bottle .,a singer caught a book for us .,DO,PD,KEEP,CATCH,THE,A,for,for
the husband kept them the bottle .,a singer caught us a book .,DO,DO,KEEP,CATCH,THE,A,for,for
the partner kept the salad for you .,a king caught a book for him .,PD,PD,KEEP,CATCH,THE,A,for,for
the partner kept the salad for you .,a king caught him a book .,PD,DO,KEEP,CATCH,THE,A,for,for
the partner kept you the salad .,a king caught a book for him .,DO,PD,KEEP,CATCH,THE,A,for,for
the partner kept you the salad .,a king caught him a book .,DO,DO,KEEP,CATCH,THE,A,for,for
the boy kept the coat for you .,an employee caught an iron for us .,PD,PD,KEEP,CATCH,THE,A,for,for
the boy kept the coat for you .,an employee caught us an iron .,PD,DO,KEEP,CATCH,THE,A,for,for
the boy kept you the coat .,an employee caught an iron for us .,DO,PD,KEEP,CATCH,THE,A,for,for
the boy kept you the coat .,an employee caught us an iron .,DO,DO,KEEP,CATCH,THE,A,for,for
the opponent kept the beer for you .,a princess caught a motor for us .,PD,PD,KEEP,CATCH,THE,A,for,for
the opponent kept the beer for you .,a princess caught us a motor .,PD,DO,KEEP,CATCH,THE,A,for,for
the opponent kept you the beer .,a princess caught a motor for us .,DO,PD,KEEP,CATCH,THE,A,for,for
the opponent kept you the beer .,a princess caught us a motor .,DO,DO,KEEP,CATCH,THE,A,for,for
the attorney kept the jacket for you .,a husband caught a flower for it .,PD,PD,KEEP,CATCH,THE,A,for,for
the attorney kept the jacket for you .,a husband caught it a flower .,PD,DO,KEEP,CATCH,THE,A,for,for
the attorney kept you the jacket .,a husband caught a flower for it .,DO,PD,KEEP,CATCH,THE,A,for,for
the attorney kept you the jacket .,a husband caught it a flower .,DO,DO,KEEP,CATCH,THE,A,for,for
the cousin kept the pot for him .,a prince caught a log for them .,PD,PD,KEEP,CATCH,THE,A,for,for
the cousin kept the pot for him .,a prince caught them a log .,PD,DO,KEEP,CATCH,THE,A,for,for
the cousin kept him the pot .,a prince caught a log for them .,DO,PD,KEEP,CATCH,THE,A,for,for
the cousin kept him the pot .,a prince caught them a log .,DO,DO,KEEP,CATCH,THE,A,for,for
the boy kept the meal for him .,a reader caught a box for it .,PD,PD,KEEP,CATCH,THE,A,for,for
the boy kept the meal for him .,a reader caught it a box .,PD,DO,KEEP,CATCH,THE,A,for,for
the boy kept him the meal .,a reader caught a box for it .,DO,PD,KEEP,CATCH,THE,A,for,for
the boy kept him the meal .,a reader caught it a box .,DO,DO,KEEP,CATCH,THE,A,for,for
the hero kept the card for us .,a physician caught a bag for you .,PD,PD,KEEP,CATCH,THE,A,for,for
the hero kept the card for us .,a physician caught you a bag .,PD,DO,KEEP,CATCH,THE,A,for,for
the hero kept us the card .,a physician caught a bag for you .,DO,PD,KEEP,CATCH,THE,A,for,for
the hero kept us the card .,a physician caught you a bag .,DO,DO,KEEP,CATCH,THE,A,for,for
the author kept the coffee for us .,a doctor caught a television for them .,PD,PD,KEEP,CATCH,THE,A,for,for
the author kept the coffee for us .,a doctor caught them a television .,PD,DO,KEEP,CATCH,THE,A,for,for
the author kept us the coffee .,a doctor caught a television for them .,DO,PD,KEEP,CATCH,THE,A,for,for
the author kept us the coffee .,a doctor caught them a television .,DO,DO,KEEP,CATCH,THE,A,for,for
the priest kept the tea for me .,a chief caught a newspaper for us .,PD,PD,KEEP,CATCH,THE,A,for,for
the priest kept the tea for me .,a chief caught us a newspaper .,PD,DO,KEEP,CATCH,THE,A,for,for
the priest kept me the tea .,a chief caught a newspaper for us .,DO,PD,KEEP,CATCH,THE,A,for,for
the priest kept me the tea .,a chief caught us a newspaper .,DO,DO,KEEP,CATCH,THE,A,for,for
the sheriff kept the plate for them .,a doctor caught a book for us .,PD,PD,KEEP,CATCH,THE,A,for,for
the sheriff kept the plate for them .,a doctor caught us a book .,PD,DO,KEEP,CATCH,THE,A,for,for
the sheriff kept them the plate .,a doctor caught a book for us .,DO,PD,KEEP,CATCH,THE,A,for,for
the sheriff kept them the plate .,a doctor caught us a book .,DO,DO,KEEP,CATCH,THE,A,for,for
the captain kept the beer for them .,a lawyer caught an engine for it .,PD,PD,KEEP,CATCH,THE,A,for,for
the captain kept the beer for them .,a lawyer caught it an engine .,PD,DO,KEEP,CATCH,THE,A,for,for
the captain kept them the beer .,a lawyer caught an engine for it .,DO,PD,KEEP,CATCH,THE,A,for,for
the captain kept them the beer .,a lawyer caught it an engine .,DO,DO,KEEP,CATCH,THE,A,for,for
the pilot kept the chocolate for you .,a manager caught a bottle for it .,PD,PD,KEEP,CATCH,THE,A,for,for
the pilot kept the chocolate for you .,a manager caught it a bottle .,PD,DO,KEEP,CATCH,THE,A,for,for
the pilot kept you the chocolate .,a manager caught a bottle for it .,DO,PD,KEEP,CATCH,THE,A,for,for
the pilot kept you the chocolate .,a manager caught it a bottle .,DO,DO,KEEP,CATCH,THE,A,for,for
the employer kept the tea for us .,an opponent caught an anchor for me .,PD,PD,KEEP,CATCH,THE,A,for,for
the employer kept the tea for us .,an opponent caught me an anchor .,PD,DO,KEEP,CATCH,THE,A,for,for
the employer kept us the tea .,an opponent caught an anchor for me .,DO,PD,KEEP,CATCH,THE,A,for,for
the employer kept us the tea .,an opponent caught me an anchor .,DO,DO,KEEP,CATCH,THE,A,for,for
a guy kept a tea for him .,the chief caught the bag for us .,PD,PD,KEEP,CATCH,A,THE,for,for
a guy kept a tea for him .,the chief caught us the bag .,PD,DO,KEEP,CATCH,A,THE,for,for
a guy kept him a tea .,the chief caught the bag for us .,DO,PD,KEEP,CATCH,A,THE,for,for
a guy kept him a tea .,the chief caught us the bag .,DO,DO,KEEP,CATCH,A,THE,for,for
a hero kept a juice for him .,the worker caught the camera for you .,PD,PD,KEEP,CATCH,A,THE,for,for
a hero kept a juice for him .,the worker caught you the camera .,PD,DO,KEEP,CATCH,A,THE,for,for
a hero kept him a juice .,the worker caught the camera for you .,DO,PD,KEEP,CATCH,A,THE,for,for
a hero kept him a juice .,the worker caught you the camera .,DO,DO,KEEP,CATCH,A,THE,for,for
a brother kept a tea for us .,the reader caught the guitar for you .,PD,PD,KEEP,CATCH,A,THE,for,for
a brother kept a tea for us .,the reader caught you the guitar .,PD,DO,KEEP,CATCH,A,THE,for,for
a brother kept us a tea .,the reader caught the guitar for you .,DO,PD,KEEP,CATCH,A,THE,for,for
a brother kept us a tea .,the reader caught you the guitar .,DO,DO,KEEP,CATCH,A,THE,for,for
a lady kept a log for us .,the guest caught the bag for him .,PD,PD,KEEP,CATCH,A,THE,for,for
a lady kept a log for us .,the guest caught him the bag .,PD,DO,KEEP,CATCH,A,THE,for,for
a lady kept us a log .,the guest caught the bag for him .,DO,PD,KEEP,CATCH,A,THE,for,for
a lady kept us a log .,the guest caught him the bag .,DO,DO,KEEP,CATCH,A,THE,for,for
a king kept an iron for us .,the partner caught the box for them .,PD,PD,KEEP,CATCH,A,THE,for,for
a king kept an iron for us .,the partner caught them the box .,PD,DO,KEEP,CATCH,A,THE,for,for
a king kept us an iron .,the partner caught the box for them .,DO,PD,KEEP,CATCH,A,THE,for,for
a king kept us an iron .,the partner caught them the box .,DO,DO,KEEP,CATCH,A,THE,for,for
a mayor kept a beer for him .,the employer caught the cup for us .,PD,PD,KEEP,CATCH,A,THE,for,for
a mayor kept a beer for him .,the employer caught us the cup .,PD,DO,KEEP,CATCH,A,THE,for,for
a mayor kept him a beer .,the employer caught the cup for us .,DO,PD,KEEP,CATCH,A,THE,for,for
a mayor kept him a beer .,the employer caught us the cup .,DO,DO,KEEP,CATCH,A,THE,for,for
an attorney kept a coffee for us .,the father caught the pot for her .,PD,PD,KEEP,CATCH,A,THE,for,for
an attorney kept a coffee for us .,the father caught her the pot .,PD,DO,KEEP,CATCH,A,THE,for,for
an attorney kept us a coffee .,the father caught the pot for her .,DO,PD,KEEP,CATCH,A,THE,for,for
an attorney kept us a coffee .,the father caught her the pot .,DO,DO,KEEP,CATCH,A,THE,for,for
a son kept a juice for her .,the uncle caught the gun for me .,PD,PD,KEEP,CATCH,A,THE,for,for
a son kept a juice for her .,the uncle caught me the gun .,PD,DO,KEEP,CATCH,A,THE,for,for
a son kept her a juice .,the uncle caught the gun for me .,DO,PD,KEEP,CATCH,A,THE,for,for
a son kept her a juice .,the uncle caught me the gun .,DO,DO,KEEP,CATCH,A,THE,for,for
an adult kept a coffee for you .,the president caught the coat for her .,PD,PD,KEEP,CATCH,A,THE,for,for
an adult kept a coffee for you .,the president caught her the coat .,PD,DO,KEEP,CATCH,A,THE,for,for
an adult kept you a coffee .,the president caught the coat for her .,DO,PD,KEEP,CATCH,A,THE,for,for
an adult kept you a coffee .,the president caught her the coat .,DO,DO,KEEP,CATCH,A,THE,for,for
a guy kept a chocolate for me .,the bishop caught the flower for him .,PD,PD,KEEP,CATCH,A,THE,for,for
a guy kept a chocolate for me .,the bishop caught him the flower .,PD,DO,KEEP,CATCH,A,THE,for,for
a guy kept me a chocolate .,the bishop caught the flower for him .,DO,PD,KEEP,CATCH,A,THE,for,for
a guy kept me a chocolate .,the bishop caught him the flower .,DO,DO,KEEP,CATCH,A,THE,for,for
a cop kept a candy for them .,the opponent caught the hat for us .,PD,PD,KEEP,CATCH,A,THE,for,for
a cop kept a candy for them .,the opponent caught us the hat .,PD,DO,KEEP,CATCH,A,THE,for,for
a cop kept them a candy .,the opponent caught the hat for us .,DO,PD,KEEP,CATCH,A,THE,for,for
a cop kept them a candy .,the opponent caught us the hat .,DO,DO,KEEP,CATCH,A,THE,for,for
an employer kept a box for him .,the teacher caught the wire for it .,PD,PD,KEEP,CATCH,A,THE,for,for
an employer kept a box for him .,the teacher caught it the wire .,PD,DO,KEEP,CATCH,A,THE,for,for
an employer kept him a box .,the teacher caught the wire for it .,DO,PD,KEEP,CATCH,A,THE,for,for
an employer kept him a box .,the teacher caught it the wire .,DO,DO,KEEP,CATCH,A,THE,for,for
an adult kept a tea for them .,the mayor caught the button for you .,PD,PD,KEEP,CATCH,A,THE,for,for
an adult kept a tea for them .,the mayor caught you the button .,PD,DO,KEEP,CATCH,A,THE,for,for
an adult kept them a tea .,the mayor caught the button for you .,DO,PD,KEEP,CATCH,A,THE,for,for
an adult kept them a tea .,the mayor caught you the button .,DO,DO,KEEP,CATCH,A,THE,for,for
a woman kept a chocolate for me .,the girl caught the bag for it .,PD,PD,KEEP,CATCH,A,THE,for,for
a woman kept a chocolate for me .,the girl caught it the bag .,PD,DO,KEEP,CATCH,A,THE,for,for
a woman kept me a chocolate .,the girl caught the bag for it .,DO,PD,KEEP,CATCH,A,THE,for,for
a woman kept me a chocolate .,the girl caught it the bag .,DO,DO,KEEP,CATCH,A,THE,for,for
a priest kept a jacket for us .,the nurse caught the telephone for him .,PD,PD,KEEP,CATCH,A,THE,for,for
a priest kept a jacket for us .,the nurse caught him the telephone .,PD,DO,KEEP,CATCH,A,THE,for,for
a priest kept us a jacket .,the nurse caught the telephone for him .,DO,PD,KEEP,CATCH,A,THE,for,for
a priest kept us a jacket .,the nurse caught him the telephone .,DO,DO,KEEP,CATCH,A,THE,for,for
a man kept an engine for us .,the colonel caught the cup for them .,PD,PD,KEEP,CATCH,A,THE,for,for
a man kept an engine for us .,the colonel caught them the cup .,PD,DO,KEEP,CATCH,A,THE,for,for
a man kept us an engine .,the colonel caught the cup for them .,DO,PD,KEEP,CATCH,A,THE,for,for
a man kept us an engine .,the colonel caught them the cup .,DO,DO,KEEP,CATCH,A,THE,for,for
a hero kept a chicken for us .,the teacher caught the iron for me .,PD,PD,KEEP,CATCH,A,THE,for,for
a hero kept a chicken for us .,the teacher caught me the iron .,PD,DO,KEEP,CATCH,A,THE,for,for
a hero kept us a chicken .,the teacher caught the iron for me .,DO,PD,KEEP,CATCH,A,THE,for,for
a hero kept us a chicken .,the teacher caught me the iron .,DO,DO,KEEP,CATCH,A,THE,for,for
a winner kept a meal for us .,the nurse caught the log for me .,PD,PD,KEEP,CATCH,A,THE,for,for
a winner kept a meal for us .,the nurse caught me the log .,PD,DO,KEEP,CATCH,A,THE,for,for
a winner kept us a meal .,the nurse caught the log for me .,DO,PD,KEEP,CATCH,A,THE,for,for
a winner kept us a meal .,the nurse caught me the log .,DO,DO,KEEP,CATCH,A,THE,for,for
a cop kept a cheese for you .,the uncle caught the cup for me .,PD,PD,KEEP,CATCH,A,THE,for,for
a cop kept a cheese for you .,the uncle caught me the cup .,PD,DO,KEEP,CATCH,A,THE,for,for
a cop kept you a cheese .,the uncle caught the cup for me .,DO,PD,KEEP,CATCH,A,THE,for,for
a cop kept you a cheese .,the uncle caught me the cup .,DO,DO,KEEP,CATCH,A,THE,for,for
a doctor kept a tea for me .,the kid caught the pot for you .,PD,PD,KEEP,CATCH,A,THE,for,for
a doctor kept a tea for me .,the kid caught you the pot .,PD,DO,KEEP,CATCH,A,THE,for,for
a doctor kept me a tea .,the kid caught the pot for you .,DO,PD,KEEP,CATCH,A,THE,for,for
a doctor kept me a tea .,the kid caught you the pot .,DO,DO,KEEP,CATCH,A,THE,for,for
a prince kept a pie for you .,the guest caught the crystal for us .,PD,PD,KEEP,CATCH,A,THE,for,for
a prince kept a pie for you .,the guest caught us the crystal .,PD,DO,KEEP,CATCH,A,THE,for,for
a prince kept you a pie .,the guest caught the crystal for us .,DO,PD,KEEP,CATCH,A,THE,for,for
a prince kept you a pie .,the guest caught us the crystal .,DO,DO,KEEP,CATCH,A,THE,for,for
an actress kept an anchor for me .,the leader caught the box for us .,PD,PD,KEEP,CATCH,A,THE,for,for
an actress kept an anchor for me .,the leader caught us the box .,PD,DO,KEEP,CATCH,A,THE,for,for
an actress kept me an anchor .,the leader caught the box for us .,DO,PD,KEEP,CATCH,A,THE,for,for
an actress kept me an anchor .,the leader caught us the box .,DO,DO,KEEP,CATCH,A,THE,for,for
a daughter kept a cup for him .,the partner caught the ball for you .,PD,PD,KEEP,CATCH,A,THE,for,for
a daughter kept a cup for him .,the partner caught you the ball .,PD,DO,KEEP,CATCH,A,THE,for,for
a daughter kept him a cup .,the partner caught the ball for you .,DO,PD,KEEP,CATCH,A,THE,for,for
a daughter kept him a cup .,the partner caught you the ball .,DO,DO,KEEP,CATCH,A,THE,for,for
a prince kept a pie for them .,the guest caught the hat for us .,PD,PD,KEEP,CATCH,A,THE,for,for
a prince kept a pie for them .,the guest caught us the hat .,PD,DO,KEEP,CATCH,A,THE,for,for
a prince kept them a pie .,the guest caught the hat for us .,DO,PD,KEEP,CATCH,A,THE,for,for
a prince kept them a pie .,the guest caught us the hat .,DO,DO,KEEP,CATCH,A,THE,for,for
a colonel kept a plate for you .,the reader caught the television for me .,PD,PD,KEEP,CATCH,A,THE,for,for
a colonel kept a plate for you .,the reader caught me the television .,PD,DO,KEEP,CATCH,A,THE,for,for
a colonel kept you a plate .,the reader caught the television for me .,DO,PD,KEEP,CATCH,A,THE,for,for
a colonel kept you a plate .,the reader caught me the television .,DO,DO,KEEP,CATCH,A,THE,for,for
the employer left the ball for them .,a kid caught a hat for you .,PD,PD,LEAVE,CATCH,THE,A,for,for
the employer left the ball for them .,a kid caught you a hat .,PD,DO,LEAVE,CATCH,THE,A,for,for
the employer left them the ball .,a kid caught a hat for you .,DO,PD,LEAVE,CATCH,THE,A,for,for
the employer left them the ball .,a kid caught you a hat .,DO,DO,LEAVE,CATCH,THE,A,for,for
the cousin left the bowl for her .,a bishop caught a log for him .,PD,PD,LEAVE,CATCH,THE,A,for,for
the cousin left the bowl for her .,a bishop caught him a log .,PD,DO,LEAVE,CATCH,THE,A,for,for
the cousin left her the bowl .,a bishop caught a log for him .,DO,PD,LEAVE,CATCH,THE,A,for,for
the cousin left her the bowl .,a bishop caught him a log .,DO,DO,LEAVE,CATCH,THE,A,for,for
the partner left the chicken for her .,a bishop caught a wire for them .,PD,PD,LEAVE,CATCH,THE,A,for,for
the partner left the chicken for her .,a bishop caught them a wire .,PD,DO,LEAVE,CATCH,THE,A,for,for
the partner left her the chicken .,a bishop caught a wire for them .,DO,PD,LEAVE,CATCH,THE,A,for,for
the partner left her the chicken .,a bishop caught them a wire .,DO,DO,LEAVE,CATCH,THE,A,for,for
the worker left the candy for her .,an aunt caught a computer for you .,PD,PD,LEAVE,CATCH,THE,A,for,for
the worker left the candy for her .,an aunt caught you a computer .,PD,DO,LEAVE,CATCH,THE,A,for,for
the worker left her the candy .,an aunt caught a computer for you .,DO,PD,LEAVE,CATCH,THE,A,for,for
the worker left her the candy .,an aunt caught you a computer .,DO,DO,LEAVE,CATCH,THE,A,for,for
the bishop left the pie for me .,a mother caught an engine for us .,PD,PD,LEAVE,CATCH,THE,A,for,for
the bishop left the pie for me .,a mother caught us an engine .,PD,DO,LEAVE,CATCH,THE,A,for,for
the bishop left me the pie .,a mother caught an engine for us .,DO,PD,LEAVE,CATCH,THE,A,for,for
the bishop left me the pie .,a mother caught us an engine .,DO,DO,LEAVE,CATCH,THE,A,for,for
the king left the crystal for her .,a teacher caught a glass for it .,PD,PD,LEAVE,CATCH,THE,A,for,for
the king left the crystal for her .,a teacher caught it a glass .,PD,DO,LEAVE,CATCH,THE,A,for,for
the king left her the crystal .,a teacher caught a glass for it .,DO,PD,LEAVE,CATCH,THE,A,for,for
the king left her the crystal .,a teacher caught it a glass .,DO,DO,LEAVE,CATCH,THE,A,for,for
the attorney left the log for him .,a minister caught a newspaper for us .,PD,PD,LEAVE,CATCH,THE,A,for,for
the attorney left the log for him .,a minister caught us a newspaper .,PD,DO,LEAVE,CATCH,THE,A,for,for
the attorney left him the log .,a minister caught a newspaper for us .,DO,PD,LEAVE,CATCH,THE,A,for,for
the attorney left him the log .,a minister caught us a newspaper .,DO,DO,LEAVE,CATCH,THE,A,for,for
the daughter left the chocolate for it .,a child caught a telephone for us .,PD,PD,LEAVE,CATCH,THE,A,for,for
the daughter left the chocolate for it .,a child caught us a telephone .,PD,DO,LEAVE,CATCH,THE,A,for,for
the daughter left it the chocolate .,a child caught a telephone for us .,DO,PD,LEAVE,CATCH,THE,A,for,for
the daughter left it the chocolate .,a child caught us a telephone .,DO,DO,LEAVE,CATCH,THE,A,for,for
the reader left the chicken for you .,a candidate caught a newspaper for him .,PD,PD,LEAVE,CATCH,THE,A,for,for
the reader left the chicken for you .,a candidate caught him a newspaper .,PD,DO,LEAVE,CATCH,THE,A,for,for
the reader left you the chicken .,a candidate caught a newspaper for him .,DO,PD,LEAVE,CATCH,THE,A,for,for
the reader left you the chicken .,a candidate caught him a newspaper .,DO,DO,LEAVE,CATCH,THE,A,for,for
the buddy left the machine for them .,a princess caught a coat for you .,PD,PD,LEAVE,CATCH,THE,A,for,for
the buddy left the machine for them .,a princess caught you a coat .,PD,DO,LEAVE,CATCH,THE,A,for,for
the buddy left them the machine .,a princess caught a coat for you .,DO,PD,LEAVE,CATCH,THE,A,for,for
the buddy left them the machine .,a princess caught you a coat .,DO,DO,LEAVE,CATCH,THE,A,for,for
the hero left the tea for me .,a guy caught a jacket for her .,PD,PD,LEAVE,CATCH,THE,A,for,for
the hero left the tea for me .,a guy caught her a jacket .,PD,DO,LEAVE,CATCH,THE,A,for,for
the hero left me the tea .,a guy caught a jacket for her .,DO,PD,LEAVE,CATCH,THE,A,for,for
the hero left me the tea .,a guy caught her a jacket .,DO,DO,LEAVE,CATCH,THE,A,for,for
the cousin left the chicken for her .,a singer caught a book for us .,PD,PD,LEAVE,CATCH,THE,A,for,for
the cousin left the chicken for her .,a singer caught us a book .,PD,DO,LEAVE,CATCH,THE,A,for,for
the cousin left her the chicken .,a singer caught a book for us .,DO,PD,LEAVE,CATCH,THE,A,for,for
the cousin left her the chicken .,a singer caught us a book .,DO,DO,LEAVE,CATCH,THE,A,for,for
the captain left the wire for it .,a king caught a book for him .,PD,PD,LEAVE,CATCH,THE,A,for,for
the captain left the wire for it .,a king caught him a book .,PD,DO,LEAVE,CATCH,THE,A,for,for
the captain left it the wire .,a king caught a book for him .,DO,PD,LEAVE,CATCH,THE,A,for,for
the captain left it the wire .,a king caught him a book .,DO,DO,LEAVE,CATCH,THE,A,for,for
the mayor left the meal for you .,an employee caught an iron for us .,PD,PD,LEAVE,CATCH,THE,A,for,for
the mayor left the meal for you .,an employee caught us an iron .,PD,DO,LEAVE,CATCH,THE,A,for,for
the mayor left you the meal .,an employee caught an iron for us .,DO,PD,LEAVE,CATCH,THE,A,for,for
the mayor left you the meal .,an employee caught us an iron .,DO,DO,LEAVE,CATCH,THE,A,for,for
the worker left the candy for you .,a princess caught a motor for us .,PD,PD,LEAVE,CATCH,THE,A,for,for
the worker left the candy for you .,a princess caught us a motor .,PD,DO,LEAVE,CATCH,THE,A,for,for
the worker left you the candy .,a princess caught a motor for us .,DO,PD,LEAVE,CATCH,THE,A,for,for
the worker left you the candy .,a princess caught us a motor .,DO,DO,LEAVE,CATCH,THE,A,for,for
the soldier left the salad for us .,a husband caught a flower for it .,PD,PD,LEAVE,CATCH,THE,A,for,for
the soldier left the salad for us .,a husband caught it a flower .,PD,DO,LEAVE,CATCH,THE,A,for,for
the soldier left us the salad .,a husband caught a flower for it .,DO,PD,LEAVE,CATCH,THE,A,for,for
the soldier left us the salad .,a husband caught it a flower .,DO,DO,LEAVE,CATCH,THE,A,for,for
the hero left the newspaper for it .,a prince caught a log for them .,PD,PD,LEAVE,CATCH,THE,A,for,for
the hero left the newspaper for it .,a prince caught them a log .,PD,DO,LEAVE,CATCH,THE,A,for,for
the hero left it the newspaper .,a prince caught a log for them .,DO,PD,LEAVE,CATCH,THE,A,for,for
the hero left it the newspaper .,a prince caught them a log .,DO,DO,LEAVE,CATCH,THE,A,for,for
the bishop left the tea for you .,a reader caught a box for it .,PD,PD,LEAVE,CATCH,THE,A,for,for
the bishop left the tea for you .,a reader caught it a box .,PD,DO,LEAVE,CATCH,THE,A,for,for
the bishop left you the tea .,a reader caught a box for it .,DO,PD,LEAVE,CATCH,THE,A,for,for
the bishop left you the tea .,a reader caught it a box .,DO,DO,LEAVE,CATCH,THE,A,for,for
