text,structure,verb,sen_prob,perplexity
the mayor threw the juice to us .,PD,THROW,-43.90093994140625,529.3041381835938
the brother saved the juice for him .,PD,SAVE,-44.05301284790039,540.9288940429688
a guest supplied a coffee to you .,PD,SUPPLY,-48.97702407836914,1093.0399169921875
a secretary found a cheese for you .,PD,FIND,-47.79632568359375,923.385498046875
a buddy left a cheese for you .,PD,LEAVE,-51.57398223876953,1584.005615234375
the child caught the ball for him .,PD,CATCH,-35.94755935668945,169.92648315429688
the prince drew the bag for it .,PD,DRAW,-43.02580261230469,467.1000671386719
an employee saved a chicken for them .,PD,SAVE,-40.869407653808594,343.2596130371094
a cousin left a gun for you .,PD,LEAVE,-41.90431213378906,397.9516906738281
the worker designed the cigarette for it .,PD,DESIGN,-46.29714584350586,745.3681640625
the professor took the guitar to you .,PD,TAKE,-41.5319938659668,377.33837890625
the aunt brought the candy to us .,PD,BRING,-41.83161544799805,393.8402404785156
a president threw a beer to it .,PD,THROW,-39.47120666503906,281.1094665527344
the child sent the meal to us .,PD,SEND,-41.07271194458008,353.375244140625
a hero delivered a pie for it .,PD,DELIVER,-41.788822174072266,391.4399108886719
a guest caught a gun for you .,PD,CATCH,-43.656517028808594,511.14105224609375
the woman made the hat for it .,PD,MAKE,-37.62821960449219,216.03924560546875
a colonel saved a box for her .,PD,SAVE,-47.77413558959961,920.4629516601562
a pilot drew an engine for me .,PD,DRAW,-41.59393310546875,380.6920166015625
the friend gave the anchor to him .,PD,GIVE,-39.403926849365234,278.4205322265625
the chief saved the coat for them .,PD,SAVE,-45.03105545043945,622.0423583984375
a singer got a cigarette for me .,PD,GET,-42.33745193481445,423.35357666015625
the candidate purchased the cheese for you .,PD,PURCHASE,-45.511619567871094,666.246826171875
a singer took a newspaper to him .,PD,TAKE,-39.28199768066406,273.6128845214844
a worker drew a bottle for us .,PD,DRAW,-44.233985900878906,555.0960693359375
a boy delivered a cheese for them .,PD,DELIVER,-42.27644348144531,419.6799011230469
the parent bought the engine for us .,PD,BUY,-48.541664123535156,1027.1300048828125
a president sold a computer to them .,PD,SELL,-38.79949951171875,255.38848876953125
the lady threw the coffee to me .,PD,THROW,-42.203941345214844,415.3554992675781
a mayor promised a tea to them .,PD,PROMISE,-44.81494903564453,603.1318359375
a prince left a meal for you .,PD,LEAVE,-43.434104919433594,495.15576171875
the aunt got the pie for me .,PD,GET,-44.075599670410156,542.6771240234375
a candidate fed a chocolate to him .,PD,FEED,-48.29983139038086,992.2510986328125
the employee designed the camera for you .,PD,DESIGN,-45.9545783996582,709.7693481445312
the cop found the chicken for them .,PD,FIND,-45.73476791381836,687.827880859375
the reader sent the candy to him .,PD,SEND,-40.1806755065918,311.0945129394531
a sheriff sent an instrument to us .,PD,SEND,-43.134674072265625,474.4216613769531
the girl saved the chicken for us .,PD,SAVE,-44.414817810058594,569.6226806640625
a student found a tea for him .,PD,FIND,-37.97325134277344,226.95469665527344
the pilot sold the juice to it .,PD,SELL,-42.23009490966797,416.9102783203125
the cop showed the coffee to him .,PD,SHOW,-43.845890045166016,525.1578369140625
a king showed an anchor to it .,PD,SHOW,-43.7417106628418,517.39990234375
a man gave a card to me .,PD,GIVE,-31.61913299560547,91.562255859375
the girl brought the chicken to you .,PD,BRING,-42.18817901611328,414.4212646484375
the prince caught the key for you .,PD,CATCH,-45.54530334472656,669.4605102539062
a parent saved a chicken for us .,PD,SAVE,-46.740570068359375,794.112060546875
a wife threw a chocolate to me .,PD,THROW,-44.132469177246094,547.1038818359375
a student left a glass for you .,PD,LEAVE,-41.9044189453125,397.957763671875
a priest got a chocolate for you .,PD,GET,-46.39597702026367,755.9664306640625
the employer supplied the beer to you .,PD,SUPPLY,-46.489837646484375,766.1712036132812
the princess made the camera for them .,PD,MAKE,-44.9070930480957,611.1235961914062
a cop kept a cheese for him .,PD,KEEP,-43.066593170166016,469.82989501953125
the parent fed the chocolate to me .,PD,FEED,-49.04743957519531,1104.0906982421875
an aunt found a meal for you .,PD,FIND,-40.52034378051758,326.5622863769531
a secretary supplied a coffee to me .,PD,SUPPLY,-48.76624298095703,1060.617431640625
the doctor made the iron for us .,PD,MAKE,-45.371559143066406,653.0486450195312
the sheriff promised the button to him .,PD,PROMISE,-47.91144561767578,938.69677734375
a priest promised a juice to them .,PD,PROMISE,-44.433349609375,571.1327514648438
a girl supplied a cheese to you .,PD,SUPPLY,-48.05519104003906,958.1722412109375
a minister kept a meal for her .,PD,KEEP,-37.16820526123047,202.2984161376953
the worker caught the crystal for her .,PD,CATCH,-49.852203369140625,1238.6082763671875
a hero delivered a camera for you .,PD,DELIVER,-45.68475341796875,682.9308471679688
the reader brought the pie to them .,PD,BRING,-41.851715087890625,394.9727478027344
the attorney fed the cheese to them .,PD,FEED,-49.55216598510742,1186.64013671875
a candidate left a tea for it .,PD,LEAVE,-44.35002136230469,564.3742065429688
the president fed the candy to you .,PD,FEED,-48.65412139892578,1043.764404296875
the leader showed the coffee to us .,PD,SHOW,-43.0767707824707,470.51348876953125
the woman sent the salad to you .,PD,SEND,-44.290958404541016,559.63232421875
an adult kept a card for him .,PD,KEEP,-38.33009719848633,238.82435607910156
a secretary drew a hat for her .,PD,DRAW,-42.35425567626953,424.3710632324219
the aunt fed the chicken to it .,PD,FEED,-44.93077850341797,613.1950073242188
the teacher found the machine for us .,PD,FIND,-43.996665954589844,536.5921020507812
the pilot sent the candy to us .,PD,SEND,-44.92182159423828,612.4108276367188
a nurse sold a beer to us .,PD,SELL,-44.877357482910156,608.5331420898438
the partner gave the camera to him .,PD,GIVE,-39.020240783691406,263.5703430175781
a wife brought a juice to us .,PD,BRING,-44.43598556518555,571.3478393554688
an author supplied a salad to me .,PD,SUPPLY,-44.4975471496582,576.3947143554688
a president delivered a coffee for them .,PD,DELIVER,-43.027740478515625,467.2294006347656
an employee supplied a meal to him .,PD,SUPPLY,-37.21044921875,203.52294921875
the wife bought the tea for you .,PD,BUY,-44.93914031982422,613.9278564453125
an army designed a card for me .,PD,DESIGN,-43.45458984375,496.60693359375
the author designed the instrument for us .,PD,DESIGN,-41.834373474121094,393.9954528808594
an employee drew a button for me .,PD,DRAW,-40.813743591308594,340.54083251953125
a guest gave a chocolate to me .,PD,GIVE,-42.45796585083008,430.70526123046875
a professor showed a pie to you .,PD,SHOW,-46.638893127441406,782.6607055664062
the actress left the meal for us .,PD,LEAVE,-45.1479377746582,632.51611328125
the president got the meal for her .,PD,GET,-38.99413299560547,262.58917236328125
the employer made the engine for you .,PD,MAKE,-47.126583099365234,839.133056640625
a son gave a button to it .,PD,GIVE,-39.3414306640625,275.94586181640625
the child sold the cup to you .,PD,SELL,-42.989810943603516,464.70452880859375
the friend purchased the button for us .,PD,PURCHASE,-50.461692810058594,1351.2880859375
a writer got a chocolate for her .,PD,GET,-45.35403060913086,651.4154052734375
the woman threw the candy to us .,PD,THROW,-41.84896469116211,394.8175964355469
a father got a pie for you .,PD,GET,-42.824302673339844,453.8459167480469
a son gave a bowl to him .,PD,GIVE,-37.77724838256836,220.68801879882812
the cop gave the tea to you .,PD,GIVE,-44.58157730102539,583.3556518554688
a champion brought a salad to her .,PD,BRING,-42.67852020263672,444.4918212890625
the nurse gave the beer to us .,PD,GIVE,-42.419464111328125,428.3427734375
the minister kept the meal for them .,PD,KEEP,-39.04170227050781,264.37969970703125
the business designed the knife for them .,PD,DESIGN,-46.92890167236328,815.7672729492188
a bishop drew an instrument for you .,PD,DRAW,-46.041664123535156,718.6546630859375
a physician sold a button to you .,PD,SELL,-46.85659408569336,807.384033203125
the president promised the coffee to you .,PD,PROMISE,-43.888832092285156,528.3893432617188
the writer took the cigarette to us .,PD,TAKE,-43.836368560791016,524.4439697265625
a priest showed a tea to me .,PD,SHOW,-42.774749755859375,450.6445007324219
the husband took the iron to them .,PD,TAKE,-40.387943267822266,320.44366455078125
a professor purchased a tea for us .,PD,PURCHASE,-47.792110443115234,922.8297119140625
a singer supplied a cheese to us .,PD,SUPPLY,-50.49659729003906,1358.04296875
a kid promised a card to you .,PD,PROMISE,-43.05830383300781,469.27386474609375
a candidate made an engine for it .,PD,MAKE,-39.01737594604492,263.4624938964844
a student sent a pie to him .,PD,SEND,-35.06744384765625,149.85003662109375
the employee kept the newspaper for them .,PD,KEEP,-41.439842224121094,372.4034118652344
an actor saved a bag for them .,PD,SAVE,-42.48746871948242,432.52435302734375
the uncle caught the television for them .,PD,CATCH,-48.12364959716797,967.5889892578125
the corporation designed the plate for him .,PD,DESIGN,-42.219970703125,416.3077392578125
the friend gave the candy to us .,PD,GIVE,-41.090484619140625,354.2735900878906
a son took a flower to you .,PD,TAKE,-42.399600982666016,427.1290283203125
the prince sold the cheese to it .,PD,SELL,-38.23931884765625,235.7471923828125
a buddy gave a camera to you .,PD,GIVE,-41.22454833984375,361.1240234375
an actress sold a tea to you .,PD,SELL,-43.249114990234375,482.2416076660156
the attorney fed the meal to him .,PD,FEED,-45.931243896484375,707.4073486328125
a winner fed a chicken to us .,PD,FEED,-49.42816925048828,1165.8052978515625
the parent fed the candy to us .,PD,FEED,-48.821563720703125,1069.03271484375
the candidate promised the juice to me .,PD,PROMISE,-45.641441345214844,678.71826171875
the physician brought the ball to it .,PD,BRING,-38.057098388671875,229.68954467773438
an employer supplied a guitar to us .,PD,SUPPLY,-46.83134841918945,804.4774169921875
a sheriff found a chicken for him .,PD,FIND,-41.03228759765625,351.3404541015625
a brother found a computer for us .,PD,FIND,-42.130287170410156,411.0080261230469
an employer made a motor for her .,PD,MAKE,-42.77552032470703,450.694091796875
a parent delivered a beer for us .,PD,DELIVER,-46.37879180908203,754.1128540039062
the lady supplied the juice to us .,PD,SUPPLY,-45.928955078125,707.1760864257812
the student threw the candy to us .,PD,THROW,-43.652313232421875,510.83416748046875
a parent sold a tea to them .,PD,SELL,-39.4202766418457,279.0715637207031
a minister purchased a coffee for me .,PD,PURCHASE,-47.690799713134766,909.5697631835938
an employee designed a box for you .,PD,DESIGN,-38.18721008300781,233.99880981445312
the author took the box to them .,PD,TAKE,-37.4732666015625,211.3095245361328
a singer gave a crystal to him .,PD,GIVE,-39.644012451171875,288.1354064941406
the mayor caught the gun for him .,PD,CATCH,-42.74018478393555,448.4248046875
the bishop promised the pie to you .,PD,PROMISE,-47.3067626953125,861.0126953125
the brother delivered the tea for me .,PD,DELIVER,-46.20021057128906,735.1175537109375
a king got a beer for us .,PD,GET,-44.34407043457031,563.8946533203125
the champion delivered the anchor for them .,PD,DELIVER,-47.46644973754883,880.8802490234375
the colonel purchased the juice for us .,PD,PURCHASE,-50.75334167480469,1408.7777099609375
a partner threw a cigarette to them .,PD,THROW,-37.535037994384766,213.18247985839844
the employer drew the telephone for us .,PD,DRAW,-48.68881607055664,1048.950439453125
the doctor gave the pie to me .,PD,GIVE,-38.168670654296875,233.37986755371094
a candidate saved a tea for her .,PD,SAVE,-45.398681640625,655.5839233398438
a physician made a pot for me .,PD,MAKE,-42.65397262573242,442.9358215332031
the candidate brought the chicken to you .,PD,BRING,-44.80202102661133,602.0189819335938
the child promised the motor to you .,PD,PROMISE,-46.52271270751953,769.7779541015625
the champion took the pot to him .,PD,TAKE,-36.25853729248047,177.64572143554688
the president bought the pie for it .,PD,BUY,-43.726280212402344,516.2606201171875
the buddy brought the chicken to them .,PD,BRING,-43.016571044921875,466.4844665527344
a reader sent a juice to you .,PD,SEND,-45.9568977355957,710.0045776367188
a woman threw a box to me .,PD,THROW,-38.345340728759766,239.34500122070312
a student sold a chicken to him .,PD,SELL,-40.087989807128906,307.00250244140625
the lady drew the button for you .,PD,DRAW,-45.05116653442383,623.8320922851562
a kid brought a television to you .,PD,BRING,-42.510643005371094,433.9586486816406
the buddy supplied the candy to us .,PD,SUPPLY,-48.58634948730469,1033.707763671875
the captain promised the tea to it .,PD,PROMISE,-41.74263000488281,388.8653564453125
the leader promised the computer to us .,PD,PROMISE,-44.277809143066406,558.5820922851562
a husband showed a knife to it .,PD,SHOW,-39.98731231689453,302.61865234375
a wife showed a pie to it .,PD,SHOW,-43.02758026123047,467.2187194824219
a woman bought a tea for it .,PD,BUY,-36.02640914916992,171.8513946533203
the scientist took the computer to us .,PD,TAKE,-40.9083366394043,345.1739196777344
the actress showed the coffee to her .,PD,SHOW,-39.582916259765625,285.6315002441406
an aunt promised a meal to us .,PD,PROMISE,-43.134521484375,474.4113464355469
the son bought the juice for them .,PD,BUY,-42.505035400390625,433.61114501953125
the leader saved the instrument for you .,PD,SAVE,-47.6767463684082,907.7454833984375
the physician drew the bottle for us .,PD,DRAW,-46.9774169921875,821.4408569335938
a girl sent a button to me .,PD,SEND,-39.177406311035156,269.5550231933594
a nurse caught a button for them .,PD,CATCH,-44.877479553222656,608.5437622070312
the priest saved the meal for us .,PD,SAVE,-44.76199722290039,598.586669921875
the husband got the beer for them .,PD,GET,-42.533390045166016,435.3711242675781
the daughter drew the iron for them .,PD,DRAW,-46.396690368652344,756.04345703125
the student showed the cheese to me .,PD,SHOW,-42.10297775268555,409.4076843261719
a physician saved a beer for them .,PD,SAVE,-46.41132736206055,757.6260375976562
an attorney made a crystal for you .,PD,MAKE,-47.98792266845703,949.0086059570312
a mayor threw a chocolate to you .,PD,THROW,-48.05504608154297,958.1524658203125
the guy showed the bag to them .,PD,SHOW,-41.046653747558594,352.0622253417969
the company designed the television for you .,PD,DESIGN,-43.46878433227539,497.61492919921875
the prince made the wire for you .,PD,MAKE,-45.53810119628906,668.7721557617188
the soldier purchased the tea for you .,PD,PURCHASE,-44.99928665161133,619.2256469726562
the kid left the meal for them .,PD,LEAVE,-42.37300109863281,425.5090026855469
a husband caught a computer for them .,PD,CATCH,-44.28104782104492,558.840576171875
a buddy brought a chocolate to them .,PD,BRING,-41.91697692871094,398.6723327636719
the guy showed the bag to him .,PD,SHOW,-38.571556091308594,247.20614624023438
the worker threw the chicken to it .,PD,THROW,-42.69096374511719,445.28271484375
the partner made the ball for it .,PD,MAKE,-41.282569885253906,364.1297607421875
the manager promised the book to me .,PD,PROMISE,-41.55419158935547,378.536865234375
the opponent found the juice for me .,PD,FIND,-47.8144645690918,925.7813720703125
a hero supplied an instrument to you .,PD,SUPPLY,-44.8780403137207,608.592529296875
the friend saved the glass for it .,PD,SAVE,-44.118797302246094,546.0364379882812
the cousin drew the crystal for you .,PD,DRAW,-51.72658920288086,1618.917724609375
the priest fed the candy to him .,PD,FEED,-42.65133285522461,442.76885986328125
an author threw a coffee to me .,PD,THROW,-41.86688995361328,395.82989501953125
the aunt drew the machine for you .,PD,DRAW,-46.445072174072266,761.2872314453125
a soldier supplied a key to us .,PD,SUPPLY,-42.50764083862305,433.7725830078125
a prince saved an iron for us .,PD,SAVE,-49.94977569580078,1255.9940185546875
a mayor promised a plate to her .,PD,PROMISE,-44.65321350097656,589.3562622070312
a manager saved a candy for me .,PD,SAVE,-51.23497009277344,1509.11962890625
a bishop designed a telephone for them .,PD,DESIGN,-41.19689178466797,359.7000732421875
the manager promised the button to you .,PD,PROMISE,-48.58266830444336,1033.1644287109375
the princess gave the cheese to us .,PD,GIVE,-42.41131591796875,427.84442138671875
a priest purchased a wire for me .,PD,PURCHASE,-44.002532958984375,537.0420532226562
the kid found the chocolate for her .,PD,FIND,-44.29332733154297,559.82177734375
the student made the bowl for him .,PD,MAKE,-40.436767578125,322.6865234375
the mother saved the tea for them .,PD,SAVE,-44.415069580078125,569.6431884765625
the guest delivered the motor for him .,PD,DELIVER,-43.78217315673828,520.3993530273438
the kid supplied the chicken to me .,PD,SUPPLY,-45.940948486328125,708.3887329101562
a scientist gave a pie to me .,PD,GIVE,-42.334922790527344,423.20062255859375
a colonel sent a tea to you .,PD,SEND,-45.898338317871094,704.0896606445312
a pilot sent a chicken to you .,PD,SEND,-44.55170822143555,580.8717651367188
a nurse sent a juice to you .,PD,SEND,-44.768680572509766,599.158447265625
a cousin sent a machine to me .,PD,SEND,-39.07959747314453,265.8148193359375
a nurse bought a cup for you .,PD,BUY,-44.489017486572266,575.69287109375
a scientist sold a log to us .,PD,SELL,-48.918182373046875,1083.8905029296875
a captain left a ball for us .,PD,LEAVE,-43.53495788574219,502.34136962890625
a king saved a machine for him .,PD,SAVE,-41.90843963623047,398.1864013671875
the author took the television to him .,PD,TAKE,-38.42833709716797,242.19970703125
the girl fed the chicken to us .,PD,FEED,-45.53189468383789,668.1793823242188
the cousin threw the chocolate to me .,PD,THROW,-46.50399398803711,767.7222290039062
a daughter took a jacket to him .,PD,TAKE,-39.10399627685547,266.74298095703125
a husband found a pie for it .,PD,FIND,-41.75616455078125,389.61798095703125
a guy delivered a salad for it .,PD,DELIVER,-40.832176208496094,341.4387512207031
the buddy brought the anchor to me .,PD,BRING,-48.5023078918457,1021.3712768554688
the champion got the pie for us .,PD,GET,-42.47576141357422,431.8016052246094
a brother threw a juice to us .,PD,THROW,-45.951698303222656,709.4774169921875
an actor drew a television for you .,PD,DRAW,-44.21833038330078,553.8560180664062
a captain brought a coffee to me .,PD,BRING,-42.497032165527344,433.1156921386719
the cop made the card for me .,PD,MAKE,-43.183738708496094,477.7586975097656
a father gave a juice to us .,PD,GIVE,-41.829071044921875,393.6971435546875
a priest took an instrument to him .,PD,TAKE,-34.605323791503906,140.27684020996094
a worker supplied a cheese to you .,PD,SUPPLY,-50.23302459716797,1307.85888671875
the son sold the cup to them .,PD,SELL,-40.603668212890625,330.4727783203125
the son found the candy for it .,PD,FIND,-44.50944519042969,577.3753051757812
a lady supplied a crystal to you .,PD,SUPPLY,-48.004913330078125,951.3148193359375
a guest brought a gun to him .,PD,BRING,-37.2030029296875,203.30654907226562
the soldier saved the jacket for them .,PD,SAVE,-44.663265228271484,590.203125
the hero got the hat for them .,PD,GET,-40.13526916503906,309.0830993652344
a wife supplied a bottle to me .,PD,SUPPLY,-46.1338996887207,728.1867065429688
a minister purchased a tea for him .,PD,PURCHASE,-42.95349884033203,462.3001708984375
the scientist left the engine for me .,PD,LEAVE,-45.77490234375,691.7828979492188
a wife fed a meal to them .,PD,FEED,-41.657588958740234,384.1697082519531
the winner sent the beer to him .,PD,SEND,-39.656795501708984,288.6620788574219
a son sold a card to you .,PD,SELL,-39.61219024658203,286.8285217285156
a parent found a television for me .,PD,FIND,-42.777488708496094,450.82086181640625
a chief made a cigarette for us .,PD,MAKE,-45.68830871582031,683.27783203125
a colonel saved a newspaper for him .,PD,SAVE,-44.01737976074219,538.1823120117188
a scientist designed a log for me .,PD,DESIGN,-48.120155334472656,967.1061401367188
the pilot sold the juice to us .,PD,SELL,-46.2434196472168,739.6692504882812
a priest delivered a coat for you .,PD,DELIVER,-44.54269027709961,580.1239013671875
the girl brought the chicken to it .,PD,BRING,-38.69021224975586,251.43218994140625
an aunt promised a tea to us .,PD,PROMISE,-44.619258880615234,586.50439453125
a mother supplied a coffee to him .,PD,SUPPLY,-43.704742431640625,514.6746215820312
the physician caught the cigarette for them .,PD,CATCH,-46.316566467285156,747.4390258789062
a king sent a beer to you .,PD,SEND,-40.390045166015625,320.5398864746094
an author supplied a button to her .,PD,SUPPLY,-44.94245529174805,614.2186889648438
the buddy left the machine for us .,PD,LEAVE,-45.83916473388672,698.162841796875
a daughter took a jacket to them .,PD,TAKE,-40.99413299560547,349.43060302734375
the mother promised the juice to her .,PD,PROMISE,-39.03129577636719,263.9869384765625
a physician supplied a chicken to me .,PD,SUPPLY,-46.586151123046875,776.7858276367188
a prince drew a wire for them .,PD,DRAW,-43.486351013183594,498.86529541015625
a boy got a newspaper for them .,PD,GET,-39.4871940612793,281.752197265625
the reader threw the instrument to them .,PD,THROW,-41.93843078613281,399.89605712890625
the friend supplied the pie to them .,PD,SUPPLY,-45.83515167236328,697.7627563476562
the princess brought the juice to you .,PD,BRING,-44.04503631591797,540.3128662109375
a champion designed a bowl for them .,PD,DESIGN,-43.84966278076172,525.44091796875
the professor threw the coffee to him .,PD,THROW,-41.4164924621582,371.16326904296875
the soldier sold the crystal to them .,PD,SELL,-42.154541015625,412.4345703125
the guest bought the coffee for us .,PD,BUY,-47.80348205566406,924.330078125
a doctor drew a log for you .,PD,DRAW,-43.99252700805664,536.2749633789062
a secretary caught a pot for us .,PD,CATCH,-48.62371826171875,1039.2408447265625
a writer showed a beer to us .,PD,SHOW,-41.9314079284668,399.49505615234375
a lady got a wire for them .,PD,GET,-42.68928527832031,445.1759338378906
a captain kept a key for me .,PD,KEEP,-42.07645034790039,407.8591003417969
the father found the chocolate for it .,PD,FIND,-42.416683197021484,428.1726379394531
the uncle showed the card to me .,PD,SHOW,-40.52479553222656,326.77008056640625
the employee sold the tea to you .,PD,SELL,-42.718692779541016,447.05010986328125
the cop drew the hat for us .,PD,DRAW,-47.78883361816406,922.3977661132812
a king bought a meal for you .,PD,BUY,-42.098350524902344,409.13714599609375
the cousin fed the pie to us .,PD,FEED,-49.55005645751953,1186.2825927734375
a cousin purchased a bag for me .,PD,PURCHASE,-42.61419677734375,440.42608642578125
an actress sent a bell to us .,PD,SEND,-40.68016052246094,334.1037902832031
the physician caught the card for you .,PD,CATCH,-49.37601089477539,1157.15087890625
the manager gave the juice to it .,PD,GIVE,-39.37782669067383,277.3843688964844
a guest took a camera to him .,PD,TAKE,-37.35853576660156,207.87437438964844
a mayor purchased a meal for you .,PD,PURCHASE,-44.85455322265625,606.553955078125
a soldier supplied a camera to you .,PD,SUPPLY,-45.41754913330078,657.353271484375
a lady threw a jacket to us .,PD,THROW,-45.20896911621094,638.0549926757812
the son promised the plate to him .,PD,PROMISE,-40.6546516418457,332.88848876953125
a soldier gave a cheese to you .,PD,GIVE,-40.064903259277344,305.9916687011719
the colonel supplied the salad to you .,PD,SUPPLY,-51.51188659667969,1570.016357421875
a teacher showed a juice to him .,PD,SHOW,-44.19873046875,552.307373046875
a minister kept a meal for them .,PD,KEEP,-36.75481033325195,190.69732666015625
the singer bought the anchor for us .,PD,BUY,-49.152915954589844,1120.8531494140625
a woman made a key for them .,PD,MAKE,-35.30079650878906,154.92965698242188
the prince kept the beer for you .,PD,KEEP,-43.3781623840332,491.21435546875
a guest took a book to it .,PD,TAKE,-40.237125396728516,313.6134033203125
the lawyer promised the beer to it .,PD,PROMISE,-43.4290771484375,494.8002624511719
a champion got a tea for me .,PD,GET,-43.16975784301758,476.8054504394531
the guest gave the beer to him .,PD,GIVE,-37.95576858520508,226.38856506347656
a candidate threw a cigarette to you .,PD,THROW,-41.480560302734375,374.5759582519531
a writer threw a beer to us .,PD,THROW,-41.766807556152344,390.2108154296875
a wife sold a ball to him .,PD,SELL,-38.09511947631836,230.94052124023438
the bishop kept the key for him .,PD,KEEP,-37.571617126464844,214.2993927001953
a corporation designed a gun for them .,PD,DESIGN,-39.27342224121094,273.27789306640625
the president promised the log to it .,PD,PROMISE,-46.70867919921875,790.5025024414062
the winner gave the crystal to me .,PD,GIVE,-42.548030853271484,436.2826843261719
a cop kept a knife for you .,PD,KEEP,-41.71029281616211,387.0731201171875
the guest sent the juice to him .,PD,SEND,-40.841819763183594,341.9094543457031
the cousin gave the coffee to it .,PD,GIVE,-41.36631774902344,368.5123596191406
a teacher purchased a key for you .,PD,PURCHASE,-41.30418014526367,365.255615234375
the kid supplied the bottle to me .,PD,SUPPLY,-46.53382873535156,771.0013427734375
the minister promised the flower to you .,PD,PROMISE,-44.81222915649414,602.8975830078125
a nurse found a machine for us .,PD,FIND,-43.77289962768555,519.7103881835938
an actress left a chicken for him .,PD,LEAVE,-40.77116394042969,338.4757080078125
a reader gave a chicken to him .,PD,GIVE,-41.44666290283203,372.7664489746094
the reader showed the wire to her .,PD,SHOW,-42.172882080078125,413.5166015625
the winner supplied the crystal to me .,PD,SUPPLY,-47.146575927734375,841.533203125
the priest supplied the salad to me .,PD,SUPPLY,-47.74346923828125,916.4393920898438
the mayor promised the salad to you .,PD,PROMISE,-52.6678466796875,1851.92041015625
the bishop found the juice for him .,PD,FIND,-42.62437438964844,441.0669250488281
a daughter sold a log to him .,PD,SELL,-38.32880783081055,238.78038024902344
the reader sent the candy to them .,PD,SEND,-41.68044662475586,385.42620849609375
the student purchased the coffee for me .,PD,PURCHASE,-45.126380920410156,630.5711669921875
the daughter left the beer for him .,PD,LEAVE,-44.98956298828125,618.3660888671875
the lawyer gave the card to it .,PD,GIVE,-40.096466064453125,307.3744812011719
a writer drew a crystal for us .,PD,DRAW,-47.00469970703125,824.648681640625
the singer supplied the meal to them .,PD,SUPPLY,-43.631717681884766,509.3333740234375
the candidate saved the juice for me .,PD,SAVE,-47.777706146240234,920.9326171875
the pilot made the bottle for me .,PD,MAKE,-46.16973876953125,731.9244384765625
a champion showed a meal to it .,PD,SHOW,-45.01517868041992,620.6331176757812
the daughter bought the beer for me .,PD,BUY,-45.43682098388672,659.1655883789062
a minister saved a candy for him .,PD,SAVE,-47.788734436035156,922.3846435546875
a kid fed a chicken to us .,PD,FEED,-46.10853958129883,725.5533447265625
a winner caught a log for them .,PD,CATCH,-44.360435485839844,565.2144775390625
the uncle showed the tea to you .,PD,SHOW,-44.80592346191406,602.354736328125
the friend showed the meal to it .,PD,SHOW,-42.44121551513672,429.67584228515625
the cousin sold the telephone to me .,PD,SELL,-44.38642501831055,567.3169555664062
a worker gave a chocolate to us .,PD,GIVE,-42.06501770019531,407.1935119628906
the woman found the pie for you .,PD,FIND,-43.44806671142578,496.14434814453125
the doctor sold the chicken to you .,PD,SELL,-43.31217575073242,486.6055908203125
a king supplied a coffee to us .,PD,SUPPLY,-48.627723693847656,1039.835693359375
an aunt brought a candy to me .,PD,BRING,-41.11819839477539,355.6789855957031
a writer sold a chocolate to it .,PD,SELL,-44.30950164794922,561.1168212890625
the student kept the telephone for us .,PD,KEEP,-44.85159683227539,606.2977905273438
a hero showed a coffee to you .,PD,SHOW,-46.68318176269531,787.6283569335938
the guest showed the newspaper to me .,PD,SHOW,-45.203731536865234,637.5776977539062
the uncle promised the plate to us .,PD,PROMISE,-44.67087173461914,590.8447875976562
a son promised a pie to him .,PD,PROMISE,-40.24419403076172,313.93023681640625
the president sold the juice to her .,PD,SELL,-38.84139633178711,256.921630859375
the writer saved the juice for you .,PD,SAVE,-48.86439514160156,1075.5938720703125
the uncle fed the chocolate to him .,PD,FEED,-42.69204330444336,445.35137939453125
a priest fed a salad to them .,PD,FEED,-44.42597198486328,570.5311279296875
a friend took an engine to you .,PD,TAKE,-42.47004318237305,431.448974609375
an adult showed a juice to us .,PD,SHOW,-51.16438674926758,1493.979248046875
a secretary bought a button for us .,PD,BUY,-50.30698013305664,1321.7498779296875
a colonel delivered a juice for you .,PD,DELIVER,-48.5953369140625,1035.0357666015625
a lawyer got a tea for me .,PD,GET,-43.94192886352539,532.41259765625
a brother made a guitar for her .,PD,MAKE,-34.859737396240234,145.4689483642578
an actor drew a television for it .,PD,DRAW,-39.442222595214844,279.9479064941406
a secretary designed a plate for me .,PD,DESIGN,-45.62947463989258,677.55908203125
a father delivered a key for him .,PD,DELIVER,-39.00999069213867,263.1846923828125
the nurse found the ball for us .,PD,FIND,-43.45140075683594,496.3807373046875
the teacher caught the iron for them .,PD,CATCH,-44.21031188964844,553.221923828125
a parent took a guitar to you .,PD,TAKE,-41.875938415527344,396.34185791015625
an author made a pot for you .,PD,MAKE,-40.34874725341797,318.65435791015625
a pilot took a ball to it .,PD,TAKE,-39.178428649902344,269.5943908691406
the author threw the juice to us .,PD,THROW,-43.23846435546875,481.5084533691406
the champion delivered the anchor for us .,PD,DELIVER,-50.450252532958984,1349.08154296875
a guy saved a card for you .,PD,SAVE,-39.525177001953125,283.2851867675781
the girl bought the engine for me .,PD,BUY,-43.26575469970703,483.38934326171875
a kid sold a candy to it .,PD,SELL,-44.062538146972656,541.6654052734375
the guy showed the tea to him .,PD,SHOW,-39.85613250732422,297.0003967285156
